Store,Date,Weekly_Sales,IsHoliday,Dept,_is_imputed
7,2011-12-09,23114.673828125,0.0,87,False
7,2011-12-09,23221.341796875,0.0,23,False
7,2011-12-09,31328.208984375,0.0,2,False
7,2011-12-09,22388.5,0.0,94,False
7,2011-12-09,21841.1953125,0.0,4,False
7,2011-12-09,97.23097229003906,0.0,60,False
7,2011-12-09,1577.686767578125,0.0,49,False
7,2011-12-16,8324.7314453125,0.0,74,False
7,2011-12-16,11874.12109375,0.0,17,False
7,2011-12-16,25256.77734375,0.0,23,False
7,2011-12-16,1517.32666015625,0.0,35,False
7,2011-12-16,4336.09326171875,0.0,85,False
7,2011-12-16,2282.258056640625,0.0,30,False
7,2011-12-16,3992.74853515625,0.0,29,False
7,2011-12-16,5834.79345703125,0.0,21,False
7,2011-12-16,25257.845703125,0.0,46,False
7,2011-12-16,2435.57373046875,0.0,56,False
7,2011-12-16,4944.74853515625,0.0,85,False
7,2011-12-16,7657.56591796875,0.0,60,False
7,2011-12-16,14830.91796875,0.0,9,False
7,2011-12-16,76.17497253417969,0.0,49,False
7,2011-12-16,66615.03125,0.0,90,False
7,2011-12-16,2711.71826171875,0.0,27,False
7,2011-12-16,13743.642578125,0.0,46,False
7,2011-12-16,4007.1318359375,0.0,58,False
7,2011-12-16,3187.30712890625,0.0,16,False
7,2011-12-16,4471.8466796875,0.0,83,False
7,2011-12-16,23813.34765625,0.0,23,False
7,2011-12-16,13826.1904296875,0.0,17,False
7,2011-12-16,1167.215087890625,0.0,59,False
7,2011-12-16,11829.9775390625,0.0,65,False
7,2011-12-16,14374.9951171875,0.0,55,False
7,2011-12-16,26557.759765625,0.0,81,False
7,2011-12-16,21159.75,0.0,4,False
7,2011-12-16,989.645263671875,0.0,56,False
7,2011-12-16,26609.05859375,0.0,81,False
7,2011-12-16,2045.046630859375,0.0,27,False
7,2011-12-16,6896.859375,0.0,22,False
7,2011-12-16,56877.71484375,0.0,7,False
7,2011-12-16,882.75146484375,0.0,49,False
7,2011-12-16,11699.912109375,0.0,32,False
7,2011-12-16,20293.15625,0.0,13,False
7,2011-12-16,2228.8251953125,0.0,16,False
7,2011-12-16,2245.204345703125,0.0,30,False
7,2011-12-16,23351.365234375,0.0,23,False
7,2011-12-16,73723.421875,0.0,92,False
7,2011-12-16,620.55419921875,0.0,41,False
7,2011-12-16,4368.23583984375,0.0,32,False
7,2011-12-16,62825.28515625,0.0,95,False
7,2011-12-16,4359.38671875,0.0,26,False
7,2011-12-16,3959.64990234375,0.0,28,False
7,2011-12-16,6641.052734375,0.0,44,False
7,2011-12-16,16140.15625,0.0,80,False
7,2011-12-16,207.2858428955078,0.0,77,False
7,2011-12-16,6908.20654296875,0.0,25,False
7,2011-12-16,3561.161376953125,0.0,85,False
7,2011-12-16,30519.771484375,0.0,1,False
7,2011-12-16,20970.0390625,0.0,4,False
7,2011-12-16,74.73885345458984,0.0,49,False
7,2011-12-16,13601.90625,0.0,46,False
7,2011-12-16,21111.927734375,0.0,14,False
7,2011-12-16,7557.76611328125,0.0,34,False
7,2011-12-16,428.9059448242188,0.0,60,False
7,2011-12-16,37159.8984375,0.0,2,False
7,2011-12-16,57721.05078125,0.0,71,False
7,2011-12-16,17961.3125,0.0,14,False
7,2011-12-16,20249.84765625,0.0,10,False
7,2011-12-16,8524.6044921875,0.0,34,False
7,2011-12-16,13218.1943359375,0.0,81,False
7,2011-12-16,19684.294921875,0.0,11,False
7,2011-12-16,9420.0693359375,0.0,34,False
7,2011-12-16,1600.276123046875,0.0,49,False
7,2011-12-16,21240.986328125,0.0,80,False
7,2011-12-16,30821.091796875,0.0,94,False
7,2011-12-16,30373.91796875,0.0,4,False
7,2011-12-16,52109.55859375,0.0,9,False
7,2011-12-16,15027.6796875,0.0,8,False
7,2011-12-16,58994.0078125,0.0,71,False
7,2011-12-16,331.45721435546875,0.0,28,False
7,2011-12-23,13405.4794921875,0.0,23,False
7,2011-12-23,3241.998779296875,0.0,5,False
7,2011-12-23,2292.3955078125,0.0,58,False
7,2011-12-23,6297.40673828125,0.0,26,False
7,2011-12-23,5351.75634765625,0.0,3,False
7,2011-12-23,25968.0390625,0.0,87,False
7,2011-12-23,4879.82373046875,0.0,20,False
7,2011-12-23,30721.998046875,0.0,55,False
7,2011-12-23,16259.9140625,0.0,6,False
7,2011-12-23,9783.564453125,0.0,25,False
7,2011-12-23,6732.865234375,0.0,24,False
7,2011-12-23,11103.1875,0.0,34,False
7,2011-12-23,37929.0859375,0.0,46,False
7,2011-12-23,10392.6572265625,0.0,33,False
7,2011-12-23,444.404541015625,0.0,56,False
7,2011-12-23,11900.8076171875,0.0,3,False
7,2011-12-23,34961.09765625,0.0,14,False
7,2011-12-23,1444.3009033203125,0.0,99,False
7,2011-12-23,4428.1171875,0.0,20,False
7,2011-12-23,4864.10986328125,0.0,46,False
7,2011-12-23,19513.80078125,0.0,81,False
7,2011-12-23,43148.265625,0.0,40,False
7,2011-12-23,39247.23828125,0.0,40,False
7,2011-12-23,3657.078369140625,0.0,52,False
7,2011-12-23,3102.87548828125,0.0,16,False
7,2011-12-23,7381.22802734375,0.0,21,False
7,2011-12-23,4785.95068359375,0.0,27,False
7,2011-12-23,33207.93359375,0.0,55,False
7,2011-12-23,44623.85546875,0.0,38,False
7,2011-12-23,27711.037109375,0.0,4,False
7,2011-12-23,8164.8662109375,0.0,85,False
7,2011-12-23,8837.244140625,0.0,29,False
7,2011-12-23,21108.3046875,0.0,13,False
7,2011-12-23,2445.024169921875,0.0,36,False
7,2011-12-23,2615.083984375,0.0,37,False
7,2011-12-23,89847.0625,0.0,7,False
7,2011-12-23,87.31668853759766,0.0,54,False
7,2011-12-23,48575.8359375,0.0,37,False
7,2011-12-23,29216.828125,0.0,87,False
7,2011-12-23,43980.29296875,0.0,1,False
7,2011-12-23,2861.611572265625,0.0,32,False
7,2011-12-23,3360.26123046875,0.0,83,False
7,2011-12-23,1396.3841552734375,0.0,56,False
7,2011-12-23,44426.55078125,0.0,23,False
7,2011-12-23,4196.67333984375,0.0,20,False
7,2011-12-23,12781.7734375,0.0,25,False
7,2011-12-23,3842.156005859375,0.0,31,False
7,2011-12-23,4602.81494140625,0.0,44,False
7,2011-12-23,45554.9609375,0.0,82,False
7,2011-12-23,13452.7197265625,0.0,65,False
7,2011-12-23,1844.787841796875,0.0,19,False
7,2011-12-23,91098.265625,0.0,7,False
7,2011-12-23,42749.16015625,0.0,4,False
7,2011-12-23,20521.154296875,0.0,80,False
7,2011-12-23,4372.86669921875,0.0,42,False
7,2011-12-23,27160.767578125,0.0,11,False
7,2011-12-23,7059.5966796875,0.0,44,False
7,2011-12-23,2018.5311279296875,0.0,99,False
7,2011-12-23,11475.5703125,0.0,34,False
7,2011-12-23,2550.51025390625,0.0,46,False
7,2011-12-23,41081.67578125,0.0,14,False
7,2011-12-23,1820.957763671875,0.0,5,False
7,2011-12-23,74.4395980834961,0.0,52,False
7,2011-12-30,27857.177734375,1.0,94,False
7,2011-12-30,22937.375,1.0,2,False
7,2011-12-30,21570.74609375,1.0,13,False
7,2011-12-30,20684.9921875,1.0,1,False
7,2011-12-30,12874.7421875,1.0,81,False
7,2011-12-30,31747.814453125,1.0,2,False
7,2011-12-30,10391.533203125,1.0,9,False
7,2011-12-30,21711.65234375,1.0,1,False
7,2011-12-30,1826.178955078125,1.0,30,False
7,2011-12-30,2021.310791015625,1.0,36,False
7,2011-12-30,12840.21484375,1.0,97,False
7,2011-12-30,1650.826904296875,1.0,30,False
7,2011-12-30,16786.822265625,1.0,11,False
7,2011-12-30,160.12547302246094,1.0,60,False
7,2011-12-30,6547.2109375,1.0,3,False
7,2011-12-30,13248.65234375,1.0,97,False
7,2011-12-30,2219.296630859375,1.0,36,False
7,2011-12-30,10261.015625,1.0,17,False
7,2011-12-30,21116.267578125,1.0,4,False
7,2011-12-30,55242.359375,1.0,90,False
7,2011-12-30,18260.494140625,1.0,13,False
7,2011-12-30,26947.078125,1.0,8,False
7,2011-12-30,13141.794921875,1.0,8,False
7,2011-12-30,10608.1611328125,1.0,17,False
7,2011-12-30,20265.140625,1.0,87,False
7,2011-12-30,30933.240234375,1.0,38,False
7,2011-12-30,2091.955078125,1.0,30,False
7,2011-12-30,3598.239990234375,1.0,6,False
7,2011-12-30,15031.2705078125,1.0,14,False
7,2011-12-30,183.6807861328125,1.0,77,False
7,2011-12-30,6160.2958984375,1.0,34,False
7,2011-12-30,21073.642578125,1.0,55,False
7,2011-12-30,1716.7198486328125,1.0,37,False
7,2011-12-30,23024.736328125,1.0,55,False
7,2011-12-30,245.62924194335932,1.0,28,False
7,2011-12-30,570.989013671875,1.0,41,False
7,2011-12-30,10.424817085266112,1.0,44,False
7,2011-12-30,4332.30419921875,1.0,20,False
7,2011-12-30,151.66970825195312,1.0,55,False
7,2011-12-30,13883.91796875,1.0,9,False
7,2011-12-30,33402.67578125,1.0,2,False
7,2011-12-30,20375.111328125,1.0,4,False
7,2011-12-30,18561.357421875,1.0,11,False
7,2011-12-30,49780.2109375,1.0,72,False
7,2011-12-30,22177.33203125,1.0,55,False
7,2011-12-30,1477.492431640625,1.0,26,False
7,2011-12-30,2994.740966796875,1.0,20,False
7,2011-12-30,3353.736328125,1.0,16,False
7,2011-12-30,4186.55517578125,1.0,20,False
7,2011-12-30,2240.249755859375,1.0,3,False
7,2011-12-30,1522.498046875,1.0,31,False
7,2011-12-30,3167.9462890625,1.0,83,False
7,2011-12-30,1470.0,1.0,27,False
7,2011-12-30,20826.078125,1.0,4,False
7,2011-12-30,1450.4093017578125,1.0,31,False
7,2011-12-30,40.18780517578125,1.0,49,False
7,2011-12-30,23302.888671875,1.0,79,False
7,2011-12-30,9073.33984375,1.0,80,False
7,2011-12-30,7313.94140625,1.0,22,False
7,2011-12-30,18197.93359375,1.0,11,False
7,2011-12-30,93.52149963378906,1.0,99,False
7,2011-12-30,8059.9921875,1.0,80,False
7,2011-12-30,7217.216796875,1.0,65,False
7,2011-12-30,13769.798828125,1.0,97,False
7,2011-12-30,2311.92626953125,1.0,71,False
7,2011-12-30,20771.63671875,1.0,4,False
7,2011-12-30,9629.4765625,1.0,17,False
7,2011-12-30,12558.494140625,1.0,9,False
7,2011-12-30,10354.19921875,1.0,9,False
7,2011-12-30,4539.6376953125,1.0,83,False
7,2011-12-30,23982.802734375,1.0,46,False
7,2011-12-30,28569.6640625,1.0,5,False
7,2011-12-30,3597.3251953125,1.0,29,False
7,2011-12-30,705.3287963867188,1.0,41,False
7,2011-12-30,3397.983154296875,1.0,44,False
7,2011-12-30,18890.056640625,1.0,11,False
7,2011-12-30,2450.6494140625,1.0,71,False
7,2011-12-30,23525.267578125,1.0,7,False
7,2011-12-30,7091.40576171875,1.0,60,False
7,2011-12-30,433.1128540039063,1.0,41,False
7,2011-12-30,28762.24609375,1.0,82,False
7,2011-12-30,969.4920043945312,1.0,59,False
7,2011-12-30,22788.53125,1.0,1,False
7,2011-12-30,1534.652099609375,1.0,30,False
7,2011-12-30,1661.519287109375,1.0,30,False
8,2011-12-02,4762.99609375,0.0,42,False
8,2011-12-02,6200.09765625,0.0,25,False
8,2011-12-02,3515.5146484375,0.0,21,False
8,2011-12-02,6029.64013671875,0.0,22,False
8,2011-12-02,2158.469970703125,0.0,20,False
8,2011-12-02,16758.546875,0.0,11,False
8,2011-12-02,43938.1953125,0.0,7,False
8,2011-12-02,22162.78515625,0.0,11,False
8,2011-12-02,1474.2508544921875,0.0,34,False
8,2011-12-02,201.4847869873047,0.0,60,False
8,2011-12-02,595.5255126953125,0.0,91,False
8,2011-12-02,17117.98046875,0.0,11,False
8,2011-12-02,11884.5712890625,0.0,10,False
8,2011-12-02,12800.236328125,0.0,79,False
8,2011-12-02,5202.6845703125,0.0,6,False
8,2011-12-02,3654.70068359375,0.0,34,False
8,2011-12-02,5151.84130859375,0.0,25,False
8,2011-12-02,620.753173828125,0.0,93,False
8,2011-12-02,1373.53369140625,0.0,16,False
8,2011-12-02,2767.59130859375,0.0,2,False
8,2011-12-02,1573.3978271484375,0.0,19,False
8,2011-12-02,1676.1239013671875,0.0,41,False
8,2011-12-02,20004.267578125,0.0,40,False
8,2011-12-02,1250.517333984375,0.0,31,False
8,2011-12-02,18317.83984375,0.0,8,False
8,2011-12-02,5817.87353515625,0.0,25,False
8,2011-12-02,3682.6025390625,0.0,50,False
8,2011-12-02,1165.0047607421875,0.0,56,False
8,2011-12-02,10430.2783203125,0.0,79,False
8,2011-12-02,1096.753662109375,0.0,36,False
8,2011-12-02,9766.8251953125,0.0,8,False
8,2011-12-02,2883.24267578125,0.0,96,False
8,2011-12-02,22131.94921875,0.0,8,False
8,2011-12-02,5959.95166015625,0.0,24,False
8,2011-12-02,45991.859375,0.0,92,False
8,2011-12-02,39672.7109375,0.0,72,False
8,2011-12-02,9298.9560546875,0.0,22,False
8,2011-12-02,1510.070068359375,0.0,19,False
8,2011-12-02,1552.126953125,0.0,16,False
8,2011-12-02,26518.095703125,0.0,95,False
8,2011-12-02,118.7439193725586,0.0,60,False
8,2011-12-02,10679.8955078125,0.0,78,False
8,2011-12-02,4571.07666015625,0.0,29,False
8,2011-12-02,12917.560546875,0.0,74,False
8,2011-12-02,4958.15234375,0.0,26,False
8,2011-12-02,7957.93408203125,0.0,60,False
8,2011-12-02,2277.86328125,0.0,56,False
8,2011-12-02,2782.4482421875,0.0,56,False
8,2011-12-02,2985.29833984375,0.0,44,False
8,2011-12-02,11874.408203125,0.0,85,False
8,2011-12-02,14070.439453125,0.0,87,False
8,2011-12-02,556.2922973632812,0.0,91,False
8,2011-12-02,29098.673828125,0.0,8,False
8,2011-12-02,1365.0504150390625,0.0,60,False
8,2011-12-02,107.5243682861328,0.0,60,False
8,2011-12-02,3924.102294921875,0.0,43,False
8,2011-12-02,10114.5029296875,0.0,3,False
8,2011-12-02,192.9485321044922,0.0,28,False
8,2011-12-02,3763.494384765625,0.0,34,False
8,2011-12-02,7352.7802734375,0.0,7,False
8,2011-12-02,2715.353271484375,0.0,96,False
8,2011-12-02,31333.515625,0.0,2,False
8,2011-12-02,17781.2109375,0.0,11,False
8,2011-12-02,8977.6533203125,0.0,31,False
8,2011-12-02,2283.88427734375,0.0,2,False
8,2011-12-02,6556.79541015625,0.0,80,False
8,2011-12-02,21794.8046875,0.0,23,False
8,2011-12-02,3204.630859375,0.0,50,False
8,2011-12-02,5898.640625,0.0,12,False
8,2011-12-02,1544.2923583984375,0.0,16,False
8,2011-12-02,56.190826416015625,0.0,98,False
8,2011-12-02,6168.69580078125,0.0,17,False
8,2011-12-02,14474.2958984375,0.0,90,False
8,2011-12-02,3309.440673828125,0.0,12,False
8,2011-12-09,822.8517456054688,0.0,92,False
8,2011-12-09,17211.51171875,0.0,6,False
8,2011-12-09,7061.69384765625,0.0,52,False
8,2011-12-09,5430.5185546875,0.0,97,False
8,2011-12-09,5267.5078125,0.0,33,False
8,2011-12-09,9997.578125,0.0,87,False
8,2011-12-09,-44.91305160522461,0.0,54,False
8,2011-12-09,10929.8017578125,0.0,80,False
8,2011-12-09,2225.11572265625,0.0,27,False
8,2011-12-09,39707.41796875,0.0,38,False
8,2011-12-09,38396.7734375,0.0,18,False
8,2011-12-09,4464.6064453125,0.0,36,False
8,2011-12-09,19822.818359375,0.0,14,False
8,2011-12-09,102.49848175048828,0.0,94,False
8,2011-12-09,3312.017578125,0.0,36,False
8,2011-12-09,605.6109619140625,0.0,58,False
8,2011-12-09,29572.91015625,0.0,23,False
8,2011-12-09,13453.3837890625,0.0,10,False
8,2011-12-09,5161.10693359375,0.0,32,False
8,2011-12-09,7594.93408203125,0.0,26,False
8,2011-12-09,34612.0859375,0.0,2,False
8,2011-12-09,18526.595703125,0.0,13,False
8,2011-12-09,630.8624267578125,0.0,59,False
8,2011-12-09,4221.91455078125,0.0,21,False
8,2011-12-09,12.38889503479004,0.0,46,False
8,2011-12-09,25057.708984375,0.0,8,False
8,2011-12-09,612.0366821289062,0.0,49,False
8,2011-12-09,605.0636596679688,0.0,83,False
8,2011-12-09,14236.005859375,0.0,90,False
8,2011-12-09,27671.970703125,0.0,2,False
8,2011-12-09,876.4878540039062,0.0,7,False
8,2011-12-09,16922.908203125,0.0,1,False
8,2011-12-09,5434.603515625,0.0,21,False
8,2011-12-09,530.2455444335938,0.0,93,False
8,2011-12-09,4859.060546875,0.0,42,False
8,2011-12-09,2962.060546875,0.0,85,False
8,2011-12-09,178.83299255371094,0.0,83,False
8,2011-12-09,27615.107421875,0.0,2,False
8,2011-12-09,639.194091796875,0.0,6,False
8,2011-12-09,13269.8505859375,0.0,10,False
8,2011-12-09,14997.537109375,0.0,17,False
8,2011-12-09,2460.45556640625,0.0,71,False
8,2011-12-09,803.3323974609375,0.0,6,False
8,2011-12-09,16412.373046875,0.0,1,False
8,2011-12-09,2700.40185546875,0.0,19,False
8,2011-12-09,39032.95703125,0.0,22,False
8,2011-12-09,18000.822265625,0.0,92,False
8,2011-12-09,12039.43359375,0.0,44,False
8,2011-12-09,10518.8994140625,0.0,30,False
8,2011-12-09,84857.1953125,0.0,38,False
8,2011-12-09,4193.509765625,0.0,42,False
8,2011-12-09,6077.76416015625,0.0,21,False
8,2011-12-09,2378.926513671875,0.0,60,False
8,2011-12-09,2772.689697265625,0.0,31,False
8,2011-12-09,2176.715087890625,0.0,36,False
8,2011-12-09,9521.6845703125,0.0,30,False
8,2011-12-09,763.7949829101562,0.0,48,False
8,2011-12-09,48252.53125,0.0,4,False
8,2011-12-16,7266.20654296875,0.0,34,False
8,2011-12-16,2408.859375,0.0,36,False
8,2011-12-16,6151.5458984375,0.0,17,False
8,2011-12-16,377.4591369628906,0.0,60,False
8,2011-12-16,3097.67529296875,0.0,20,False
8,2011-12-16,47887.1171875,0.0,71,False
8,2011-12-16,6915.1669921875,0.0,25,False
8,2011-12-16,8625.3271484375,0.0,22,False
8,2011-12-16,2107.87158203125,0.0,50,False
8,2011-12-16,909.8367919921876,0.0,28,False
8,2011-12-16,3189.788330078125,0.0,28,False
8,2011-12-16,4178.33056640625,0.0,12,False
8,2011-12-16,5934.15966796875,0.0,25,False
8,2011-12-16,20580.34375,0.0,92,False
8,2011-12-16,4729.29833984375,0.0,51,False
8,2011-12-16,1920.8890380859373,0.0,35,False
8,2011-12-16,11644.505859375,0.0,10,False
8,2011-12-16,1146.5479736328125,0.0,36,False
8,2011-12-16,15949.6044921875,0.0,9,False
8,2011-12-16,1508.0216064453125,0.0,19,False
8,2011-12-16,5246.96240234375,0.0,34,False
8,2011-12-16,9490.34765625,0.0,30,False
8,2011-12-16,64.37852478027344,0.0,98,False
8,2011-12-16,12.431544303894045,0.0,51,False
8,2011-12-16,6544.90673828125,0.0,60,False
8,2011-12-16,7527.236328125,0.0,74,False
8,2011-12-16,2896.876220703125,0.0,16,False
8,2011-12-16,86197.8046875,0.0,38,False
8,2011-12-16,38207.54296875,0.0,40,False
8,2011-12-16,43734.30078125,0.0,77,False
8,2011-12-16,22673.033203125,0.0,1,False
8,2011-12-16,2286.425048828125,0.0,12,False
8,2011-12-16,6816.521484375,0.0,12,False
8,2011-12-16,5115.6201171875,0.0,3,False
8,2011-12-16,1778.035400390625,0.0,16,False
8,2011-12-16,122.64353942871094,0.0,85,False
8,2011-12-16,1397.8935546875,0.0,93,False
8,2011-12-16,16629.57421875,0.0,14,False
8,2011-12-16,45349.6171875,0.0,74,False
8,2011-12-16,12194.103515625,0.0,41,False
8,2011-12-16,5107.5302734375,0.0,12,False
8,2011-12-16,41867.41015625,0.0,74,False
8,2011-12-16,34360.99609375,0.0,2,False
8,2011-12-16,12455.1748046875,0.0,74,False
8,2011-12-16,1631.598876953125,0.0,19,False
8,2011-12-16,2704.009521484375,0.0,52,False
8,2011-12-16,10107.0654296875,0.0,87,False
8,2011-12-16,22404.54296875,0.0,82,False
8,2011-12-16,9050.65234375,0.0,46,False
8,2011-12-16,1147.8172607421875,0.0,35,False
8,2011-12-16,2695.8349609375,0.0,20,False
8,2011-12-16,3386.24609375,0.0,20,False
8,2011-12-16,71.05033874511719,0.0,49,False
8,2011-12-16,27001.974609375,0.0,24,False
8,2011-12-16,621.4650268554688,0.0,58,False
8,2011-12-16,138.45350646972656,0.0,83,False
8,2011-12-16,11774.33203125,0.0,10,False
8,2011-12-16,680.3523559570312,0.0,80,False
8,2011-12-23,5436.01220703125,0.0,97,False
8,2011-12-23,3991.567626953125,0.0,16,False
8,2011-12-23,1589.746826171875,0.0,5,False
8,2011-12-23,19062.19921875,0.0,87,False
8,2011-12-23,13405.626953125,0.0,34,False
8,2011-12-23,3939.3193359375,0.0,42,False
8,2011-12-23,42943.79296875,0.0,38,False
8,2011-12-23,14547.6376953125,0.0,31,False
8,2011-12-23,2760.90185546875,0.0,44,False
8,2011-12-23,4558.94677734375,0.0,56,False
8,2011-12-23,15584.2119140625,0.0,78,False
8,2011-12-23,1894.0184326171875,0.0,59,False
8,2011-12-23,3533.6572265625,0.0,37,False
8,2011-12-23,54.29130554199219,0.0,58,False
8,2011-12-23,4567.2978515625,0.0,42,False
8,2011-12-23,44135.51953125,0.0,4,False
8,2011-12-23,36809.30859375,0.0,2,False
8,2011-12-23,6031.18505859375,0.0,49,False
8,2011-12-23,21554.587890625,0.0,13,False
8,2011-12-23,20547.29296875,0.0,77,False
8,2011-12-23,18057.2109375,0.0,7,False
8,2011-12-23,52914.58203125,0.0,4,False
8,2011-12-23,26529.912109375,0.0,16,False
8,2011-12-23,5184.62841796875,0.0,97,False
8,2011-12-23,4207.40966796875,0.0,96,False
8,2011-12-23,44091.96875,0.0,82,False
8,2011-12-23,154.29766845703125,0.0,54,False
8,2011-12-23,888.3296508789062,0.0,58,False
8,2011-12-23,4878.3955078125,0.0,36,False
8,2011-12-23,439.5354919433594,0.0,56,False
8,2011-12-23,8019.75341796875,0.0,29,False
8,2011-12-23,9414.0126953125,0.0,30,False
8,2011-12-23,2755.07275390625,0.0,31,False
8,2011-12-23,3440.632568359375,0.0,20,False
8,2011-12-23,25.730552673339844,0.0,98,False
8,2011-12-23,16025.2392578125,0.0,10,False
8,2011-12-23,13762.423828125,0.0,40,False
8,2011-12-23,17584.13671875,0.0,60,False
8,2011-12-23,52298.4453125,0.0,40,False
8,2011-12-23,29543.599609375,0.0,46,False
8,2011-12-23,189.74591064453125,0.0,83,False
8,2011-12-23,1126.414794921875,0.0,55,False
8,2011-12-23,2592.475830078125,0.0,5,False
8,2011-12-23,1436.6651611328125,0.0,30,False
8,2011-12-23,17300.328125,0.0,30,False
8,2011-12-23,195.90707397460932,0.0,83,False
8,2011-12-23,12467.5634765625,0.0,59,False
8,2011-12-23,30168.5546875,0.0,1,False
8,2011-12-23,3864.66650390625,0.0,36,False
8,2011-12-23,3196.66162109375,0.0,93,False
8,2011-12-23,780.50390625,0.0,91,False
8,2011-12-23,4131.84912109375,0.0,30,False
8,2011-12-23,16096.0234375,0.0,10,False
8,2011-12-23,1294.3780517578125,0.0,36,False
8,2011-12-23,8953.16015625,0.0,45,False
8,2011-12-23,71.36074829101562,0.0,49,False
8,2011-12-23,985.3597412109376,0.0,56,False
8,2011-12-23,2347.326171875,0.0,19,False
8,2011-12-23,6193.4208984375,0.0,33,False
8,2011-12-23,11122.25390625,0.0,23,False
8,2011-12-23,24929.03515625,0.0,92,False
8,2011-12-23,15230.802734375,0.0,91,False
8,2011-12-23,77.6918716430664,0.0,5,False
8,2011-12-23,52598.359375,0.0,5,False
8,2011-12-23,49220.9375,0.0,4,False
8,2011-12-23,8571.1669921875,0.0,24,False
8,2011-12-23,39544.75,0.0,23,False
8,2011-12-23,7883.57470703125,0.0,52,False
8,2011-12-23,12.055269241333008,0.0,46,False
8,2011-12-23,48212.8984375,0.0,17,False
8,2011-12-23,6087.2197265625,0.0,12,False
8,2011-12-23,20688.841796875,0.0,71,False
8,2011-12-23,4321.3779296875,0.0,33,False
8,2011-12-30,24.161975860595703,1.0,54,False
8,2011-12-30,3599.9150390625,1.0,41,False
8,2011-12-30,1128.6285400390625,1.0,27,False
8,2011-12-30,17441.376953125,1.0,40,False
8,2011-12-30,3.719060897827149,1.0,56,False
8,2011-12-30,8349.88671875,1.0,35,False
8,2011-12-30,7279.37744140625,1.0,42,False
8,2011-12-30,4312.3623046875,1.0,44,False
8,2011-12-30,10823.9619140625,1.0,14,False
8,2011-12-30,375.28912353515625,1.0,36,False
8,2011-12-30,807.0034790039062,1.0,36,False
8,2011-12-30,2618.995849609375,1.0,94,False
8,2011-12-30,19618.908203125,1.0,7,False
8,2011-12-30,19582.3828125,1.0,33,False
8,2011-12-30,2026.2464599609373,1.0,85,False
8,2011-12-30,4328.40234375,1.0,34,False
8,2011-12-30,40165.1328125,1.0,4,False
8,2011-12-30,8740.1220703125,1.0,54,False
8,2011-12-30,8.283958435058594,1.0,98,False
8,2011-12-30,12656.171875,1.0,96,False
8,2011-12-30,6332.02978515625,1.0,26,False
8,2011-12-30,18805.54296875,1.0,24,False
8,2011-12-30,23570.736328125,1.0,8,False
8,2011-12-30,2060.381103515625,1.0,87,False
8,2011-12-30,3027.524658203125,1.0,21,False
8,2011-12-30,17078.93359375,1.0,4,False
8,2011-12-30,1400.025634765625,1.0,19,False
8,2011-12-30,1102.7613525390625,1.0,30,False
8,2011-12-30,4325.0986328125,1.0,42,False
8,2011-12-30,2747.666748046875,1.0,26,False
8,2011-12-30,1248.44384765625,1.0,27,False
8,2011-12-30,7.315102100372314,1.0,98,False
8,2011-12-30,5386.33056640625,1.0,5,False
8,2011-12-30,61175.21875,1.0,38,False
8,2011-12-30,6547.8173828125,1.0,91,False
8,2011-12-30,11723.7470703125,1.0,17,False
8,2011-12-30,1812.8909912109373,1.0,41,False
8,2011-12-30,642.7660522460938,1.0,36,False
8,2011-12-30,1173.44580078125,1.0,56,False
8,2011-12-30,4.09249210357666,1.0,56,False
8,2011-12-30,17926.09765625,1.0,13,False
8,2011-12-30,7404.6865234375,1.0,24,False
8,2011-12-30,1327.2030029296875,1.0,35,False
8,2011-12-30,2752.2158203125,1.0,31,False
8,2011-12-30,11027.833984375,1.0,10,False
8,2011-12-30,7582.470703125,1.0,35,False
8,2011-12-30,2281.30419921875,1.0,28,False
8,2011-12-30,1841.5079345703125,1.0,59,False
8,2011-12-30,24.58542251586914,1.0,49,False
8,2011-12-30,4441.9638671875,1.0,96,False
8,2011-12-30,4.2872819900512695,1.0,56,False
8,2011-12-30,3545.3955078125,1.0,30,False
8,2011-12-30,1049.6868896484375,1.0,27,False
8,2011-12-30,374.2074890136719,1.0,36,False
8,2011-12-30,6675.9345703125,1.0,16,False
8,2011-12-30,16732.302734375,1.0,4,False
8,2011-12-30,4067.13818359375,1.0,25,False
8,2011-12-30,15730.6474609375,1.0,74,False
8,2011-12-30,66.32904052734375,1.0,94,False
8,2011-12-30,33675.2734375,1.0,54,False
8,2011-12-30,11758.208984375,1.0,34,False
8,2011-12-30,16837.1953125,1.0,4,False
9,2011-12-02,56358.9296875,0.0,43,False
9,2011-12-02,98390.484375,0.0,71,False
9,2011-12-02,2661.171630859375,0.0,51,False
9,2011-12-02,20719.21875,0.0,26,False
9,2011-12-02,2913.58203125,0.0,96,False
9,2011-12-02,398.302734375,0.0,98,False
9,2011-12-02,11569.7548828125,0.0,46,False
9,2011-12-02,202.2632598876953,0.0,60,False
9,2011-12-02,4294.31884765625,0.0,97,False
9,2011-12-02,48266.390625,0.0,40,False
9,2011-12-02,1373.828125,0.0,93,False
9,2011-12-02,99775.7734375,0.0,18,False
9,2011-12-02,51802.1796875,0.0,17,False
9,2011-12-02,61135.84375,0.0,48,False
9,2011-12-02,4193.65673828125,0.0,34,False
9,2011-12-02,11012.9658203125,0.0,79,False
9,2011-12-02,1355.6717529296875,0.0,56,False
