Date,Weekly_Sales,Dept,IsHoliday,Store
2011-12-30,6941.37,87,True,11
2011-12-23,13545.57,24,False,11
2011-12-09,1111.16,92,False,11
2011-12-16,104085.87,90,False,11
2011-12-16,60088.74,7,False,11
2011-12-23,-429.84,16,False,11
2011-12-30,-798.0,54,True,11
2011-12-16,-315.8,54,False,11
2011-12-09,71115.7,38,False,11
2011-12-30,7701.27,5,True,11
2011-12-30,1204.56,20,True,11
2011-12-09,-798.0,85,False,11
2011-12-09,1022.05,35,False,11
2011-12-02,31448.45,82,False,11
2011-12-30,4020.07,52,True,11
2011-12-02,627.25,24,False,11
2011-12-02,22402.12,81,False,11
2011-12-02,-398.56,37,False,11
2011-12-30,7927.84,35,True,11
2011-12-23,34481.35,95,False,11
2011-12-16,28420.44,90,False,11
2011-12-30,28722.75,81,True,11
2011-12-23,1368.34,52,False,11
2011-12-30,425.89,27,True,11
2011-12-16,15599.33,10,False,11
2011-12-09,975.96,28,False,11
2011-12-09,4713.11,21,False,11
2011-12-30,670.19,87,True,11
2011-12-02,28781.83,91,False,11
2011-12-09,141.14,16,False,11
2011-12-02,49536.61,92,False,11
2011-12-02,2185.03,27,False,11
2011-12-09,47414.0,2,False,11
2011-12-30,10519.1,11,True,11
2011-12-09,35445.5,34,False,11
2011-12-02,1300.04,80,False,11
2011-12-30,31572.16,11,True,11
2011-12-23,5150.66,2,False,11
2011-12-30,15952.43,79,True,11
2011-12-16,16498.72,90,False,11
2011-12-30,-18.35,71,True,11
2011-12-16,2968.88,23,False,11
2011-12-09,-280.63,60,False,11
2011-12-30,30838.2,4,True,11
2011-12-30,21031.48,26,True,11
2011-12-30,173.83,16,True,11
2011-12-09,76407.8,38,False,11
2011-12-02,-44.27,28,False,11
2011-12-23,473.4,52,False,11
2011-12-30,9506.73,4,False,11
2011-12-16,-168.42,18,False,11
2011-12-23,12444.54,19,False,11
2011-12-16,63540.84,72,False,11
2011-12-16,80653.35,95,False,11
2011-12-09,817.77,12,False,11
2011-12-30,-798.0,60,True,11
2011-12-16,-798.0,16,False,11
2011-12-02,35079.8,40,False,11
2011-12-23,28992.53,56,False,11
2011-12-30,7278.84,24,True,11
2011-12-23,30796.86,17,False,11
2011-12-02,3109.53,82,False,11
2011-12-02,-271.1,58,False,11
2011-12-23,2131.44,27,False,11
2011-12-16,27716.03,96,False,11
2011-12-02,22959.47,3,False,11
2011-12-23,-798.0,45,False,11
2011-12-02,50098.53,2,False,11
2011-12-23,72671.63,92,False,11
2011-12-09,3129.73,60,False,11
2011-12-23,5105.05,91,False,11
2011-12-09,-740.94,16,False,11
2011-12-23,22935.41,46,False,11
2011-12-02,26266.11,40,False,11
2011-12-30,950.21,12,True,11
2011-12-09,20045.76,83,False,11
2011-12-23,26868.61,92,False,11
2011-12-16,65721.99,95,False,11
2011-12-23,42706.57,7,False,11
2011-12-30,-101.51,41,True,11
2011-12-23,12245.73,27,False,11
2011-12-02,10100.94,3,False,11
2011-12-09,18614.71,26,False,11
2011-12-09,5756.84,21,False,11
2011-12-30,4290.28,29,True,11
2011-12-23,-348.62,60,False,11
2011-12-30,-765.96,28,True,11
2011-12-30,8366.04,20,True,11
2011-12-02,1312.33,74,False,11
2011-12-30,20527.32,9,True,11
2011-12-30,16189.38,71,True,11
2011-12-02,53227.54,94,False,11
2011-12-30,22944.62,24,True,11
2011-12-09,803.47,59,False,11
2011-12-16,711.04,30,False,11
2011-12-16,75.28,58,False,11
2011-12-16,51693.36,90,False,11
2011-12-30,4654.44,98,True,11
2011-12-30,9264.46,44,True,11
2011-12-16,74042.47,2,False,11
2011-12-16,25355.5,1,False,11
2011-12-30,40828.24,97,True,11
2011-12-23,11776.36,58,False,11
2011-12-02,2840.98,71,False,11
2011-12-30,22458.44,79,True,11
2011-12-23,21070.1,81,False,11
2011-12-16,-326.12,44,False,11
2011-12-23,38595.39,7,False,11
2011-12-30,573.69,60,True,11
2011-12-30,198704.59,92,True,11
2011-12-30,-110.27,16,True,11
2011-12-02,8654.18,32,False,11
2011-12-02,12460.42,13,False,11
2011-12-09,2686.31,85,False,11
2011-12-23,15186.51,20,False,11
2011-12-02,17945.33,17,False,11
2011-12-16,108604.24,7,False,11
2011-12-30,8800.36,37,True,11
2011-12-02,36150.5,94,False,11
2011-12-02,470.28,83,False,11
2011-12-02,6352.01,42,False,11
2011-12-16,23500.22,29,False,11
2011-12-30,22823.64,90,True,11
2011-12-30,-798.0,36,True,11
2011-12-16,41959.7,95,False,11
2011-12-23,18152.12,9,False,11
2011-12-30,39821.92,90,True,11
2011-12-23,54014.06,5,False,11
2011-12-23,1245.16,93,False,11
2011-12-23,42079.25,14,False,11
2011-12-09,431.02,20,False,11
2011-12-23,81802.05,94,False,11
2011-12-30,1289.3,59,True,11
2011-12-09,1218.22,99,False,11
2011-12-09,49915.14,96,False,11
2011-12-09,-798.0,80,False,11
2011-12-16,57598.78,38,False,11
2011-12-16,22902.19,79,False,11
2011-12-30,28712.65,40,True,11
2011-12-23,86858.57,24,False,11
2011-12-16,1029.1,85,False,11
2011-12-02,1319.05,83,False,11
2011-12-30,36148.02,4,True,11
2011-12-23,483.73,60,False,11
2011-12-23,31803.0,79,False,11
2011-12-02,1215.01,3,False,11
2011-12-16,10668.49,2,False,11
2011-12-09,17719.95,79,False,11
2011-12-16,55567.39,2,False,11
2011-12-09,16400.92,4,False,11
2011-12-30,2042.05,18,True,11
2011-12-23,20960.66,34,False,11
2011-12-30,16777.13,20,True,11
2011-12-09,-9.62,44,False,11
2011-12-16,1834.76,36,False,11
2011-12-30,7191.89,67,True,11
2011-12-30,19801.77,21,True,11
2011-12-30,7136.49,21,True,11
2011-12-02,2676.52,30,False,11
2011-12-16,11443.62,25,False,11
2011-12-02,22541.92,97,False,11
2011-12-16,15752.18,8,False,11
2011-12-23,70770.01,95,False,11
2011-12-16,54149.43,81,False,11
2011-12-30,5785.0,79,True,11
2011-12-02,-798.0,41,False,11
2011-12-23,77853.52,2,False,11
2011-12-30,53263.18,95,True,11
2011-12-16,54765.48,38,False,11
2011-12-02,20695.0,9,False,11
2011-12-30,32575.39,46,True,11
2011-12-16,799.13,28,False,11
2011-12-16,12569.07,52,False,11
2011-12-02,-278.24,35,False,11
2011-12-09,57977.67,82,False,11
2011-12-23,507.87,77,False,11
2011-12-09,29213.38,14,False,11
2011-12-09,10290.14,33,False,11
2011-12-16,-132.03,60,False,11
2011-12-30,-777.38,30,True,11
2011-12-09,25706.65,90,False,11
2011-12-30,32779.55,32,True,11
2011-12-16,11351.91,74,False,11
2011-12-02,-798.0,41,False,11
2011-12-30,5207.75,31,True,11
2011-12-02,2737.83,59,False,11
2011-12-16,49929.83,7,False,11
2011-12-16,14469.03,26,False,11
2011-12-23,19593.9,3,False,11
2011-12-30,1164.23,19,True,11
2011-12-30,5699.54,67,True,11
2011-12-02,25688.67,82,False,11
2011-12-16,37971.83,9,True,11
2011-12-23,2675.92,5,False,11
2011-12-09,5044.41,20,False,11
2011-12-23,14781.83,10,False,11
2011-12-16,36489.8,8,False,11
2011-12-09,41376.98,92,False,11
2011-12-09,860.17,60,False,11
2011-12-16,13241.6,96,False,11
2011-12-30,7156.59,81,True,11
2011-12-23,1012.53,48,False,11
2011-12-23,12739.78,52,False,11
2011-12-30,6300.49,27,True,11
2011-12-16,317.5,94,False,11
2011-12-02,20589.03,91,False,11
2011-12-16,58886.39,18,False,11
2011-12-09,7737.67,42,False,11
2011-12-23,2523.79,18,False,11
2011-12-09,19860.47,91,False,11
2011-12-09,963.89,55,False,11
2011-12-02,19254.2,55,False,11
2011-12-16,29272.31,35,False,11
2011-12-30,2267.85,52,True,11
2011-12-16,14484.61,4,False,11
2011-12-30,32434.46,87,True,11
2011-12-30,4021.35,41,True,11
2011-12-23,18000.0,25,False,11
2011-12-02,11484.55,17,False,11
2011-12-30,43542.61,9,True,11
2011-12-30,-798.0,60,True,11
2011-12-23,53771.16,11,False,11
2011-12-02,474.18,41,False,11
2011-12-09,7789.95,21,False,11
2011-12-16,65364.8,95,False,11
2011-12-30,5579.13,48,True,11
2011-12-09,3499.1,96,False,11
2011-12-23,27513.28,81,False,11
2011-12-23,-222.18,41,False,11
2011-12-16,56477.36,38,False,11
2011-12-02,36637.94,87,False,11
2011-12-02,22154.58,81,False,11
2011-12-30,18898.16,67,True,11
2011-12-09,12152.86,55,False,11
2011-12-23,57669.54,7,False,11
2011-12-30,13737.03,80,True,11
2011-12-02,3002.01,30,False,11
2011-12-23,88897.75,5,False,11
2011-12-30,15301.01,32,False,11
2011-12-16,20525.02,44,False,11
2011-12-30,25958.6,90,False,11
2011-12-09,542.89,47,False,11
2011-12-09,2703.69,6,False,11
2011-12-16,66263.97,2,False,11
2011-12-16,36373.83,2,False,11
2011-12-16,87338.72,52,False,11
2011-12-02,32363.28,18,False,11
2011-12-30,2841.24,41,True,11
2011-12-30,16823.14,96,True,11
2011-12-23,-19.2,83,False,11
2011-12-16,33604.65,71,False,11
2011-12-09,41.21,27,False,11
2011-12-30,6031.66,96,True,11
2011-12-30,29221.49,91,True,11
2011-12-23,35238.14,81,False,11
2011-12-16,38608.02,40,False,11
2011-12-30,20216.79,3,True,11
2011-12-16,6861.3,83,False,11
2011-12-30,-658.81,59,True,11
2011-12-23,20534.7,46,False,11
2011-12-09,2047.48,41,False,11
2011-12-16,20205.95,55,False,11
2011-12-16,-25.35,44,False,11
2011-12-23,8914.42,29,False,11
2011-12-16,21722.0,80,False,11
2011-12-30,12873.66,22,True,11
2011-12-30,1603.17,27,True,12
2011-12-02,15950.0,94,False,12
2011-12-30,23973.79,1,True,12
2011-12-30,5583.14,32,True,12
2011-12-09,22346.2,92,False,12
2011-12-30,5166.62,56,True,12
2011-12-16,8300.77,74,False,12
2011-12-23,53790.49,60,False,12
2011-12-02,1809.5,49,False,12
2011-12-30,8765.01,79,True,12
2011-12-02,-532.84,85,False,12
2011-12-30,3156.73,71,True,12
2011-12-02,3039.49,41,False,12
2011-12-09,1316.85,30,False,12
2011-12-30,19973.89,72,True,12
2011-12-16,-547.49,54,False,12
2011-12-09,26468.57,40,False,12
2011-12-23,11581.82,59,False,12
2011-12-16,1392.33,9,False,12
2011-12-16,37000.95,9,False,12
2011-12-30,5110.99,21,True,12
2011-12-23,2330.8,52,False,12
2011-12-02,-172.83,28,False,12
2011-12-23,17861.6,21,False,12
2011-12-23,65190.83,25,False,12
2011-12-30,19449.28,74,True,12
2011-12-02,9081.82,26,False,12
2011-12-23,1696.96,18,False,12
2011-12-09,50338.95,90,False,12
2011-12-30,25320.39,3,True,12
2011-12-23,2523.91,20,False,12
2011-12-09,105374.19,2,False,12
2011-12-16,41335.21,38,False,12
2011-12-16,36412.52,82,False,12
2011-12-09,-798.0,60,False,12
2011-12-02,24822.62,10,False,12
2011-12-30,8511.28,3,True,12
2011-12-30,112417.9,38,True,12
2011-12-23,19920.28,25,False,12
2011-12-30,8182.7,3,True,12
2011-12-23,4172.52,82,False,12
2011-12-30,-128.71,28,True,12
2011-12-23,1507.53,12,False,12
2011-12-16,2458.26,91,False,12
2011-12-09,223.86,78,False,12
2011-12-02,24392.82,3,False,12
2011-12-23,30046.15,74,False,12
2011-12-30,14686.05,10,True,12
2011-12-02,5237.58,12,False,12
2011-12-30,32269.57,1,True,12
2011-12-30,-798.0,56,True,12
2011-12-23,760.11,60,False,12
2011-12-30,187.72,98,True,12
2011-12-09,2005.8,28,False,12
2011-12-09,4454.26,85,False,12
2011-12-30,2406.46,21,True,12
2011-12-30,223908.6,7,True,12
2011-12-16,23856.61,18,False,12
2011-12-09,3912.41,27,False,12
2011-12-09,6192.08,10,False,12
2011-12-09,4524.89,85,False,12
2011-12-02,34965.81,90,False,12
2011-12-23,-509.98,56,False,12
2011-12-23,47473.98,2,False,12
2011-12-02,11596.26,52,False,12
2011-12-16,76150.21,2,False,12
2011-12-02,5313.65,25,False,12
2011-12-30,-798.0,19,True,12
2011-12-23,470.15,60,False,12
2011-12-09,35733.6,13,False,12
2011-12-30,10947.59,47,True,12
2011-12-30,3811.47,5,True,12
2011-12-02,59593.37,91,False,12
2011-12-02,8283.28,29,False,12
2011-12-30,28208.72,1,True,12
2011-12-02,-149.19,85,False,12
2011-12-30,18123.87,94,True,12
2011-12-23,66046.03,24,False,12
2011-12-16,53198.89,7,False,12
2011-12-30,2087.91,12,True,12
2011-12-30,3094.21,93,True,12
2011-12-09,-257.87,60,False,12
2011-12-16,31262.57,23,False,12
2011-12-09,15988.37,40,False,12
2011-12-30,17642.14,55,True,12
2011-12-16,19250.47,32,False,12
2011-12-23,14198.3,24,False,12
2011-12-30,18526.61,80,False,12
2011-12-30,4921.21,58,True,12
2011-12-30,2745.21,42,True,12
2011-12-30,25654.5,74,True,12
2011-12-30,36519.15,55,True,12
2011-12-02,67399.49,39,False,12
2011-12-23,141045.92,72,False,12
2011-12-09,13033.68,92,False,12
2011-12-23,31450.13,30,False,12
2011-12-30,-798.0,41,True,12
2011-12-16,52324.61,72,False,12
2011-12-09,20244.92,36,False,12
2011-12-09,4738.15,44,False,12
2011-12-16,45331.02,38,False,12
2011-12-16,24005.85,8,False,12
2011-12-02,811.82,5,False,12
2011-12-23,39185.64,40,False,12
2011-12-30,25869.17,82,True,12
2011-12-23,-243.16,14,False,12
2011-12-30,15805.83,87,True,12
2011-12-02,5598.78,31,False,12
2011-12-30,17452.63,33,True,12
2011-12-16,23009.65,87,False,12
2011-12-30,17519.83,55,True,12
2011-12-23,25962.21,2,False,12
2011-12-02,13835.98,17,False,12
2011-12-23,12537.77,87,False,12
2011-12-02,5487.84,46,False,12
2011-12-23,2720.18,83,False,12
2011-12-02,2070.64,71,False,12
2011-12-30,43806.0,91,True,12
2011-12-30,22608.34,79,True,12
2011-12-02,12387.84,82,True,12
2011-12-09,1325.56,17,False,12
2011-12-02,2856.46,47,False,12
2011-12-02,330.47,59,False,12
2011-12-30,13430.67,35,True,12
2011-12-30,9800.56,29,True,12
2011-12-30,10027.57,85,True,12
2011-12-30,-798.0,31,True,12
2011-12-16,11109.25,17,False,12
2011-12-16,28462.96,97,False,12
2011-12-30,2750.24,49,True,12
2011-12-30,-798.0,80,True,12
2011-12-09,-38.46,52,False,12
2011-12-09,-798.0,94,False,12
2011-12-30,17467.78,14,True,12
2011-12-30,13801.91,97,True,12
2011-12-09,2887.18,16,False,12
2011-12-02,36752.99,24,False,12
2011-12-30,9565.06,25,True,12
2011-12-30,318.88,31,True,12
2011-12-02,19829.47,6,False,12
2011-12-30,13006.01,22,True,12
2011-12-16,451.95,60,False,12
2011-12-02,32948.68,94,False,12
2011-12-02,32281.29,50,False,12
2011-12-30,13660.97,23,True,12
2011-12-30,-553.87,52,True,12
2011-12-02,26169.59,13,False,12
2011-12-23,77712.4,49,False,12
2011-12-30,23167.68,96,True,12
2011-12-30,30336.1,91,True,12
2011-12-23,31993.97,13,False,12
2011-12-09,16847.82,97,False,12
2011-12-23,681.5,52,False,12
2011-12-23,12803.22,29,False,12
2011-12-30,7514.59,29,True,12
2011-12-16,379.9,18,False,12
2011-12-30,838.94,58,True,12
2011-12-16,19474.73,38,False,12
2011-12-02,3729.58,82,False,12
2011-12-02,55969.71,92,False,12
2011-12-16,1993.58,77,False,12
2011-12-23,13023.57,92,False,12
2011-12-23,33960.87,55,False,12
2011-12-30,33673.09,74,True,12
2011-12-09,4818.8,20,False,12
2011-12-30,25176.56,33,True,12
2011-12-16,19242.4,32,False,12
2011-12-23,61443.34,10,False,12
2011-12-30,33747.63,93,True,12
2011-12-23,17463.63,72,False,12
2011-12-16,12682.37,6,False,12
2011-12-02,4315.16,41,False,12
2011-12-16,61002.69,82,False,12
2011-12-09,35746.02,90,False,12
2011-12-23,17107.62,24,False,12
2011-12-30,350.33,28,True,12
2011-12-09,909.75,96,False,12
2011-12-30,10748.35,56,True,12
2011-12-23,1585.91,28,False,12
2011-12-16,568.41,28,False,12
2011-12-23,26003.94,96,False,12
2011-12-16,19161.88,13,False,12
2011-12-02,42020.48,94,False,12
2011-12-30,24539.66,91,True,12
2011-12-30,17461.06,98,True,12
2011-12-09,31680.15,71,False,12
2011-12-23,52218.4,23,False,12
2011-12-23,105829.21,95,False,12
2011-12-30,21850.72,23,True,12
2011-12-09,50.4,44,True,12
2011-12-30,36484.83,7,True,12
2011-12-30,-798.0,60,True,12
2011-12-23,100467.68,91,False,12
2011-12-09,2659.85,83,False,12
2011-12-23,321.73,30,False,12
2011-12-30,-798.0,56,True,12
2011-12-09,6764.39,99,False,12
2011-12-02,19070.41,13,False,12
2011-12-09,1221.16,36,False,12
2011-12-09,4189.51,83,False,12
2011-12-16,29018.09,93,True,12
2011-12-02,39071.7,4,False,12
2011-12-16,47806.54,55,False,12
2011-12-02,2320.2,27,False,12
2011-12-02,25329.41,8,False,12
2011-12-16,57674.9,90,False,12
2011-12-23,1160.69,36,False,12
2011-12-09,24774.09,80,False,12
2011-12-30,21876.11,1,True,12
2011-12-23,-774.5,56,False,12
2011-12-09,8718.8,25,False,12
2011-12-30,6532.83,33,True,12
2011-12-30,-798.0,52,True,12
2011-12-09,-380.94,56,False,12
2011-12-16,14965.56,46,False,12
2011-12-23,4780.99,37,False,12
2011-12-30,-85.37,55,True,12
2011-12-09,625.35,98,False,12
2011-12-09,-588.43,19,False,12
2011-12-30,88027.57,2,True,12
2011-12-16,8466.29,19,False,12
2011-12-30,9191.28,2,True,12
2011-12-02,16775.47,33,False,12
2011-12-09,7922.13,6,False,12
2011-12-30,6739.03,85,True,12
2011-12-02,-283.61,41,False,12
2011-12-23,15766.52,49,False,12
2011-12-30,4580.24,17,True,12
2011-12-09,15854.85,97,False,12
2011-12-30,33269.57,92,False,12
2011-12-09,920.98,3,False,12
2011-12-30,1011.39,31,True,12
2011-12-09,607.34,52,False,12
2011-12-16,-375.41,80,False,12
2011-12-02,13768.54,74,False,12
2011-12-02,12796.68,91,False,12
2011-12-30,-798.0,54,True,12
2011-12-23,20380.1,34,False,12
2011-12-16,19064.07,10,False,12
2011-12-30,7437.72,58,True,12
2011-12-30,34203.55,87,True,12
2011-12-16,197905.99,7,False,12
2011-12-09,42761.06,93,False,12
2011-12-23,60084.68,55,False,12
2011-12-09,-753.47,85,False,12
2011-12-16,1774.65,28,False,12
2011-12-30,8185.55,90,True,12
2011-12-30,18526.42,14,False,12
2011-12-02,45419.91,32,False,12
2011-12-09,15156.9,80,False,12
2011-12-09,6570.68,24,False,12
2011-12-02,1439.91,41,False,12
2011-12-30,3724.72,27,True,12
2011-12-23,106996.58,40,False,12
2011-12-02,11614.57,17,False,12
2011-12-23,5246.55,20,False,12
2011-12-09,1102.22,27,False,12
2011-12-09,198472.22,7,False,12
2011-12-23,9176.3,56,False,12
2011-12-30,1548.1,17,True,12
2011-12-30,15846.53,13,True,12
2011-12-23,1660.7,48,False,12
2011-12-23,6976.01,41,False,12
2011-12-02,11861.1,17,False,12
2011-12-23,670.74,3,False,12
2011-12-30,13081.82,40,True,12
2011-12-23,12988.65,81,False,12
2011-12-30,15268.85,11,True,12
2011-12-09,15202.2,3,False,12
2011-12-23,1939.59,20,False,12
2011-12-09,-798.0,41,False,12
2011-12-09,4263.01,35,False,12
2011-12-09,15146.16,23,False,12
2011-12-30,212974.81,95,True,12
2011-12-09,7973.3,20,False,12
2011-12-16,21894.32,44,False,12
2011-12-30,20.56,60,True,12
2011-12-16,-689.35,60,False,12
2011-12-16,-518.1,55,False,12
2011-12-30,21597.24,10,True,12
2011-12-09,682.58,28,False,12
2011-12-09,-505.07,56,False,12
2011-12-02,6625.56,8,False,12
2011-12-30,6789.66,49,True,12
2011-12-23,56522.99,59,False,12
2011-12-16,19471.94,55,False,12
2011-12-30,23452.58,79,True,12
2011-12-02,20308.92,36,False,12
2011-12-16,41228.6,72,False,12
2011-12-02,13701.39,44,False,12
2011-12-16,19311.86,59,False,12
2011-12-30,-119.83,49,True,12
2011-12-02,20057.76,1,False,12
2011-12-16,6793.32,4,False,12
2011-12-09,7241.46,34,False,12
2011-12-02,1096.5,36,False,12
2011-12-30,23263.57,13,True,12
2011-12-23,56047.91,23,False,12
2011-12-02,14733.89,81,False,12
2011-12-02,56024.13,50,False,12
2011-12-16,12761.44,85,False,12
2011-12-09,1286.58,42,False,12
2011-12-16,15265.88,25,False,12
2011-12-16,58209.74,38,False,12
2011-12-23,9331.91,21,False,12
2011-12-23,105402.45,38,False,12
2011-12-23,41394.68,38,False,12
2011-12-30,6336.72,11,True,12
2011-12-09,24292.26,10,False,12
2011-12-09,9688.13,96,False,12
2011-12-02,217317.58,72,False,12
2011-12-02,18030.14,23,False,12
2011-12-09,1412.15,42,False,12
2011-12-02,9052.04,3,False,12
2011-12-02,17764.76,17,False,12
2011-12-02,6708.77,85,False,12
2011-12-09,-215.76,56,False,12
2011-12-16,56047.55,23,False,12
2011-12-30,25796.07,97,False,12
2011-12-30,1086.52,71,True,12
2011-12-09,24585.44,2,False,12
2011-12-16,100004.31,72,False,12
2011-12-09,337.83,80,False,12
2011-12-30,4598.43,23,True,12
2011-12-16,108600.87,7,True,12
2011-12-23,2431.14,18,False,12
2011-12-09,6552.11,7,False,12
2011-12-16,24447.23,82,False,12
2011-12-30,65800.33,8,True,12
2011-12-09,40760.94,10,False,12
2011-12-30,29981.35,93,True,12
2011-12-23,52160.24,94,False,12
2011-12-02,7596.86,1,False,12
2011-12-16,28436.94,92,False,12
2011-12-02,3531.35,12,False,12
2011-12-09,1187.62,31,False,12
2011-12-16,12991.38,26,False,12
2011-12-30,16971.47,29,True,12
2011-12-02,41140.41,40,False,12
2011-12-16,21598.15,5,False,12
2011-12-16,4927.68,30,False,12
2011-12-23,1283.05,85,False,12
2011-12-30,6399.14,67,True,12
2011-12-23,308.89,94,False,12
2011-12-30,5216.68,83,True,12
2011-12-30,6940.9,79,True,12
2011-12-23,1218.94,36,False,12
2011-12-09,25061.36,96,False,12
2011-12-23,21325.75,91,False,12
2011-12-16,16552.19,25,False,12
2011-12-30,11285.63,98,True,12
2011-12-09,42591.93,82,False,12
2011-12-23,6382.24,35,False,12
2011-12-30,21303.05,3,True,12
2011-12-23,4280.24,35,False,12
2011-12-09,21873.77,29,False,13
2011-12-23,35582.08,7,False,13
2011-12-09,230.0,47,False,13
2011-12-09,1613.52,56,False,13
2011-12-30,5299.24,81,True,13
2011-12-02,20.12,49,False,13
2011-12-23,-188.92,60,False,13
2011-12-09,-798.0,60,False,13
2011-12-23,2349.18,19,False,13
2011-12-02,9975.77,42,False,13
2011-12-02,113362.14,91,False,13
2011-12-23,9040.27,83,False,13
2011-12-23,22330.74,56,False,13
2011-12-16,20618.54,96,False,13
2011-12-23,8988.83,23,False,13
2011-12-30,8313.01,22,True,13
2011-12-30,21108.52,34,True,13
2011-12-30,20542.98,8,True,13
2011-12-02,-105.09,41,False,13
2011-12-16,47927.38,10,False,13
2011-12-30,30139.35,91,True,13
2011-12-02,476.0,87,False,13
2011-12-30,6714.03,49,True,13
2011-12-09,1398.86,12,False,13
2011-12-02,25457.22,81,False,13
2011-12-09,-504.34,16,False,13
2011-12-23,14296.17,59,False,13
2011-12-09,24851.7,14,False,13
2011-12-02,18254.51,18,False,13
2011-12-16,3297.57,56,False,13
2011-12-16,29688.65,9,False,13
2011-12-30,35224.97,79,True,13
2011-12-23,626.2,60,False,13
2011-12-30,9507.5,33,True,13
2011-12-02,3850.91,20,False,13
2011-12-16,13520.05,33,False,13
2011-12-16,113636.39,2,False,13
2011-12-02,2679.75,49,False,13
2011-12-23,-639.17,60,False,13
2011-12-09,1538.07,16,False,13
2011-12-09,2614.06,27,False,13
2011-12-09,401.3,85,False,13
2011-12-30,7736.1,58,True,13
2011-12-02,22366.23,91,False,13
2011-12-30,1221.97,42,True,13
2011-12-30,2446.08,10,True,13
2011-12-23,2311.06,97,False,13
2011-12-30,1335.9,49,True,13
2011-12-02,18484.75,14,False,13
2011-12-09,12514.44,96,False,13
2011-12-16,17970.18,23,False,13
2011-12-30,349.09,30,True,13
2011-12-16,-798.0,49,False,13
2011-12-30,11733.9,80,True,13
2011-12-30,43755.01,7,True,13
2011-12-09,-43.62,94,False,13
2011-12-09,-687.24,49,False,13
2011-12-30,2439.13,27,True,13
2011-12-30,21342.51,40,True,13
2011-12-02,5045.66,71,False,13
2011-12-16,72681.01,85,False,13
2011-12-30,14916.1,22,True,13
2011-12-23,1862.36,56,False,13
2011-12-02,85977.63,90,False,13
2011-12-30,2202.83,93,True,13
2011-12-30,22471.28,3,True,13
2011-12-09,32722.3,14,False,13
2011-12-30,8331.28,80,True,13
2011-12-09,-798.0,41,False,13
2011-12-09,8546.71,79,False,13
2011-12-09,985.31,87,True,13
2011-12-09,2002.47,3,False,13
2011-12-23,90155.91,81,False,13
2011-12-02,37771.09,8,False,13
2011-12-09,18514.15,82,False,13
2011-12-23,1137.77,60,False,13
2011-12-30,5849.25,96,True,13
2011-12-16,20972.1,55,False,13
2011-12-16,12726.98,82,False,13
2011-12-09,3554.04,10,False,13
2011-12-02,8786.5,81,False,13
2011-12-30,209.89,56,True,13
2011-12-30,29595.87,2,True,13
2011-12-23,23646.02,31,False,13
2011-12-02,-798.0,56,False,13
2011-12-30,17781.67,22,True,13
2011-12-30,-175.33,80,True,13
2011-12-23,17260.54,74,False,13
2011-12-09,2798.47,42,False,13
2011-12-30,37440.44,7,True,13
2011-12-02,7302.76,85,False,13
2011-12-02,1545.01,26,False,13
2011-12-23,15024.08,30,False,13
2011-12-16,36242.02,92,False,13
2011-12-02,-413.84,56,False,13
2011-12-16,106851.02,10,False,13
2011-12-16,35056.71,95,False,13
2011-12-30,38100.73,10,True,13
2011-12-30,27809.26,17,True,13
2011-12-30,26027.06,3,True,13
2011-12-23,4984.37,85,False,13
2011-12-30,14107.4,96,True,13
2011-12-23,46527.42,74,False,13
2011-12-23,6156.89,27,False,13
2011-12-23,16285.42,13,False,13
2011-12-30,1269.78,30,True,13
2011-12-09,55765.38,35,False,13
2011-12-02,-235.43,60,False,13
2011-12-09,4691.25,87,False,13
2011-12-30,13202.62,24,True,13
2011-12-09,42568.66,10,False,13
2011-12-23,2561.48,19,False,13
2011-12-23,35316.63,46,False,13
2011-12-30,447.48,85,True,13
2011-12-16,22801.62,96,False,13
2011-12-09,618.55,60,False,13
2011-12-02,2251.14,94,False,13
2011-12-09,-743.53,3,False,13
2011-12-30,34640.0,79,True,13
2011-12-16,-798.0,54,False,13
2011-12-09,28667.27,93,False,13
2011-12-23,101822.13,38,False,13
2011-12-16,35153.63,8,False,13
2011-12-30,131.93,16,True,13
2011-12-02,9376.2,49,False,13
2011-12-23,-160.45,28,False,13
2011-12-09,2338.15,30,False,13
2011-12-09,8518.49,41,False,13
2011-12-23,501.4,27,False,13
2011-12-02,7807.56,29,False,13
2011-12-02,26522.68,5,False,13
2011-12-09,-477.34,41,False,13
2011-12-30,39724.88,2,True,13
2011-12-16,61889.44,72,False,13
2011-12-09,22454.88,74,False,13
2011-12-09,52398.77,13,False,13
2011-12-30,1243.65,52,True,13
2011-12-16,16251.1,67,False,13
2011-12-30,29281.13,3,True,13
2011-12-02,4062.18,41,False,13
2011-12-30,17389.44,44,True,13
2011-12-09,7424.1,35,False,13
2011-12-23,38864.33,46,False,13
2011-12-02,57486.98,8,False,13
2011-12-09,1161.98,35,False,13
2011-12-30,598.77,16,True,13
2011-12-23,7114.53,34,False,13
2011-12-09,20249.02,14,False,13
2011-12-30,24442.37,90,True,13
2011-12-23,190.7,52,False,13
2011-12-30,30493.77,10,True,13
2011-12-16,38069.13,23,False,13
2011-12-30,-798.0,12,True,13
2011-12-23,2457.95,56,False,13
2011-12-30,196853.25,72,True,13
2011-12-02,2615.57,87,False,13
2011-12-02,2268.86,98,False,13
2011-12-09,15548.37,10,False,13
