Store,Date,MarkDown1,IsHoliday,MarkDown4,MarkDown3,Fuel_Price,Unemployment,Temperature,MarkDown5,MarkDown2,CPI,_is_imputed
39,2011-12-23,8787.6037,False,385.304951613948,-0.87,3.405,11.049,21.96,6045.68,0.03,223.2496766,False
39,2011-12-30,7976.785,True,143.726847427484,86.5430968733293,3.098,7.545,38.13,1972.35,25999.71929254494,223.2496766,False
40,2011-12-02,6908.9929,False,348.891988614612,519.7838212178964,3.384,8.322,39.35,27730.3,0.03,131.9124923,False
40,2011-12-09,8842.1136,False,1519.673577003501,-0.87,3.374,7.518,36.65,2365.68,0.03,207.0392781,False
40,2011-12-16,5783.6883,False,1514.336252883254,1783.6817276496313,3.503,7.452,52.48,5422.03,11335.618852086158,136.5276893,False
40,2011-12-23,1101.671,True,267.206653905871,-0.87,3.098,4.42,28.6,4419.85,8837.510995288312,129.8459667,False
40,2011-12-23,4947.4546,True,2.0,-0.87,3.315,6.461,32.97,781.86,33103.886594783995,223.2496766,False
40,2011-12-30,,,,,,,,,,,True
41,2011-12-23,7508.5836,False,2726.94721330216,692.4995094489042,3.154,9.925,29.2,5469.88,0.03,213.289173,False
41,2011-12-23,2371.8831,False,905.453404180504,956.3619755876128,3.186,7.234,45.89,13704.18,5103.478190822599,139.3874322,False
41,2011-12-23,8570.238,True,2.0,-0.87,3.19,6.727,46.54,1566.39,29822.60636988381,195.5103111,False
41,2011-12-30,3758.0126,True,1305.760304151254,-0.87,3.341,12.89,16.29,6951.33,4084.69930961819,134.0394847,False
41,2011-12-30,1014.8265,True,344.247421660086,110.163271290283,3.321,7.768,36.91,3800.2,36834.83358482421,145.0335738,False
42,2011-12-02,5337.5203,False,524.628899393125,-0.87,3.428,7.814,41.71,10680.48,438.921940839858,192.0419206,False
42,2011-12-09,6214.2413,False,421.630915694095,2014.982880652352,3.218,8.942,46.84,9012.72,0.03,140.454953,False
42,2011-12-09,3978.5034,False,541.509637835693,-0.87,3.321,8.711,28.85,153.9,5807.917004639758,206.0143767,False
42,2011-12-09,2173.9963,False,124.126443925995,443.4604370262204,3.523,6.817,36.9,5575.71,0.03,204.7542212,False
42,2011-12-16,,,,,,,,,,,True
42,2011-12-23,,,,,,,,,,,True
42,2011-12-30,4343.7817,True,742.808731189114,-0.87,3.124,10.775,42.22,4746.54,74731.5866908654,146.9624271,False
43,2011-12-02,7477.8968,False,4787.719605325028,646.715990918382,3.286,6.709,32.13,30284.48,0.03,144.2151054,False
43,2011-12-02,5356.3617,False,1581.47248188599,-0.87,3.559,7.422,50.47,2370.24,14828.37075397796,130.0425749,False
43,2011-12-09,4586.9283,False,1056.013885169477,1084.131688281047,3.529,8.664,36.06,9099.85,7656.071777163677,129.8459667,False
43,2011-12-16,,,,,,,,,,,True
43,2011-12-23,1801.7378,False,66.974917064419,2626.009255798712,3.119,10.684,43.7,4875.93,0.03,223.2496766,False
43,2011-12-23,5338.6291,True,1615.853561463282,111.768825520397,3.138,7.405,30.11,3337.24,10192.389326108683,131.8329868,False
43,2011-12-30,,,,,,,,,,,True
44,2011-12-02,870.6631,False,2110.211210681854,-0.87,3.266,8.017,45.32,1802.34,11721.941792726007,132.5271492,False
44,2011-12-02,1622.1183,False,1264.846767837757,-0.87,3.338,6.59,31.74,6857.91,0.03,129.8459667,False
44,2011-12-09,,,,,,,,,,,True
44,2011-12-16,4966.8119,False,398.22191351854,1807.4676761218395,3.098,6.898,53.32,13364.36,0.03,223.2496766,False
44,2011-12-16,1576.4384,False,57.343164614173,79.5967641515765,3.332,6.43,36.4,4745.01,0.03,139.3017126,False
44,2011-12-23,,,,,,,,,,,True
44,2011-12-30,9721.3235,True,1418.264079007808,-0.87,3.461,7.74,39.27,1769.23,47728.98759433901,132.8947738,False
