Store,Date,MarkDown1,IsHoliday,MarkDown4,MarkDown3,Fuel_Price,Unemployment,Temperature,MarkDown5,MarkDown2,CPI,_is_imputed
30,2011-12-16,137.9281,False,1062.500928166465,-0.87,3.109,7.991,56.08,228.23,9253.03431058935,133.1480705,False
30,2011-12-23,7038.8279,True,401.891803642811,-0.87,3.272,7.713,23.71,6115.47,36335.85303595905,131.1029224,False
30,2011-12-30,3825.5858200000002,0.2,969.4036747535625,775.9976151812392,3.2660000000000005,7.9276,38.414,6167.068,22734.194595065324,151.57186608,True
31,2011-12-02,4154.2829,False,3902.199148405822,323.0932408739148,3.681,7.454,32.28,3096.54,8988.253193078528,132.5843541,False
31,2011-12-09,2320.4482,False,4245.968612289387,284.6951574917974,3.159,11.21,31.15,857.72,10871.610379302669,129.8459667,False
31,2011-12-16,1348.335,False,316.195306388949,2602.5798317854624,3.439,7.55,30.04,1033.09,17234.916818101665,140.8491278,False
31,2011-12-23,1156.639,False,1187.016456192726,490.9308903066917,3.609,7.413,21.98,2117.73,0.03,132.0421418,False
31,2011-12-23,6823.4172,False,1570.222465862612,91.2167555236217,3.561,8.553,52.54,10488.96,0.03,130.4349325,False
31,2011-12-30,3160.62446,0.0,2244.3203978278993,758.5031751962975,3.4898,8.436000000000002,33.598,3518.808,7418.968078096572,133.15130458,True
32,2011-12-02,9699.1167,False,1138.033708349942,924.969398828212,3.409,12.89,42.73,1239.06,10486.005713282004,223.2496766,False
32,2011-12-09,4927.3275,False,244.918696345357,938.7846290615092,3.399,6.134,54.94,5843.9,0.03,193.7430811,False
32,2011-12-16,2405.9853,False,1360.929158704743,82.9150676868774,3.357,12.89,32.33,2792.55,0.03,214.0633182,False
32,2011-12-23,9539.4354,False,4346.09345296818,1826.3324752027609,3.501,9.011,37.1,8267.08,4942.606939677112,217.5584943,False
32,2011-12-30,1457.4597,False,265.96457966579,-0.87,3.623,8.388,46.79,1700.74,9255.63552190594,208.9787706,False
33,2011-12-09,6960.4658,False,1770.307472635911,-0.87,3.146,12.89,32.56,4274.19,11180.431494464936,129.8459667,False
33,2011-12-16,7364.528,False,1478.437481432152,-0.87,3.659,7.411,47.1,4426.04,0.03,190.8982455,False
33,2011-12-23,1736.3722,False,1428.825290658819,411.4398061025181,3.098,5.913,34.52,3614.3,0.03,223.2496766,False
33,2011-12-23,10618.0463,True,282.301747490046,-0.87,3.271,7.753,31.55,3109.08,12921.993760448226,133.5845399,False
33,2011-12-30,1531.0948,True,434.250905943266,166.7504913213161,3.161,7.626,32.54,3925.53,48856.22844465449,223.2496766,False
34,2011-12-02,2642.0555,False,416.007803114147,387.5143739637431,3.117,6.941,11.17,8908.4,0.03,129.8459667,False
34,2011-12-09,5656.8764200000005,0.2,1004.061208007437,928.4543048393182,3.2472000000000003,8.2058,25.282,7144.1759999999995,12668.228486345139,148.02494901999998,True
34,2011-12-16,8482.6399,False,822.243155458763,-0.87,3.487,6.59,44.21,3532.73,5737.076452339116,211.328113,False
34,2011-12-23,2083.1005,False,1655.946419550442,1450.551027623863,3.124,7.435,11.17,14591.1,5680.744142349899,139.258732,False
34,2011-12-23,6986.7625,False,688.228826756169,2805.9461226089843,3.41,12.343,15.92,657.09,7207.634129735467,129.8459667,False
34,2011-12-30,8089.8237,True,1437.879835157664,-0.87,3.098,7.72,43.94,8031.56,44715.657707301216,129.8459667,False
35,2011-12-02,2764.8904,False,4225.702282442254,1477.031104074178,3.323,7.876,44.27,6086.94,2572.012197830396,221.9925668,False
35,2011-12-02,2903.8394,False,5015.635254992279,821.2640901924815,3.098,6.53,59.69,1531.5,0.03,135.8949979,False
35,2011-12-02,10756.4897,False,548.241243483827,-0.87,3.362,12.89,40.67,5360.57,0.03,137.1498009,False
35,2011-12-09,6917.2739,0.0,2033.6694982825752,532.5119187737013,3.2484,8.0076,41.444,3577.3239999999996,2926.3678421492805,170.30879482,True
35,2011-12-16,6917.2739,0.0,2033.6694982825752,532.5119187737013,3.2484,8.0076,41.444,3577.3239999999996,2926.3678421492805,170.30879482,True
35,2011-12-23,8727.6977,False,81.460704792888,366.0043996018468,3.361,6.93,22.36,1887.79,746.508102201955,223.2496766,False
35,2011-12-23,9433.4523,False,297.308005701628,-0.87,3.098,5.812,40.23,3019.82,11313.258910714052,133.2569319,False
35,2011-12-30,6917.2739,0.0,2033.6694982825752,532.5119187737013,3.2484,8.0076,41.444,3577.3239999999996,2926.3678421492805,170.30879482,True
36,2011-12-02,1449.7636,False,4555.641345105222,776.1187268460542,3.48,7.689,46.83,4291.38,0.03,219.7052881,False
36,2011-12-02,7134.7775,False,3780.48889429361,548.5224217151085,3.098,5.683,21.78,153.9,0.03,140.1617012,False
36,2011-12-02,2533.2375,False,1312.144617565082,-0.87,3.593,9.328,31.98,6234.33,7216.937878385594,140.9757228,False
36,2011-12-09,2456.20188,0.4,2372.6403549074103,277.04207441307955,3.3340000000000005,7.1562,37.87,3312.85,24153.522115496846,152.42275711999997,True
36,2011-12-16,2456.20188,0.4,2372.6403549074103,277.04207441307955,3.3340000000000005,7.1562,37.87,3312.85,24153.522115496846,152.42275711999997,True
36,2011-12-23,489.0554,True,721.86818683585,-0.87,3.108,6.423,38.92,5076.86,37663.68300645045,130.7943256,False
36,2011-12-30,674.1754,True,1493.058730737286,62.3092235042347,3.391,6.658,49.84,807.78,75886.92969264819,130.4767479,False
37,2011-12-02,8343.1412,True,2162.132815469754,1180.8198973840435,3.251,12.89,26.72,3278.73,7095.834509167777,197.4894411,False
37,2011-12-09,5725.9434,False,6615.5,7331.074122863931,3.338,7.878,18.32,10405.43,9367.36317424652,134.1520916,False
37,2011-12-16,3732.9828199999997,0.2,2138.4829193623373,1912.7580052584399,3.31,8.215799999999998,33.648,4330.414,6608.4988823724325,159.56819912,True
37,2011-12-23,176.7065,False,496.59421879844,114.1024484769322,3.123,7.464,48.44,346.18,8375.606142349478,193.2640533,False
37,2011-12-23,1943.5567,False,1416.187562543491,580.1983127215591,3.456,6.007,36.87,3120.93,8203.660586098391,132.1208709,False
37,2011-12-23,2475.5663,False,2.0,357.5952448457342,3.382,6.84,37.89,4500.8,0.03,140.8145387,False
37,2011-12-30,3732.9828199999997,0.2,2138.4829193623373,1912.7580052584399,3.31,8.215799999999998,33.648,4330.414,6608.4988823724325,159.56819912,True
38,2011-12-02,5072.9311,False,380.203954979362,429.5579102566444,3.109,7.179,40.58,2079.58,8569.89032564162,136.8258863,False
38,2011-12-02,4792.0197,False,1527.552653020806,-0.87,3.098,12.89,48.71,362.84,0.03,141.8476839,False
38,2011-12-09,3714.83506,0.2,1864.9599834703938,200.1736445883152,3.1485999999999996,8.6064,41.886,3549.7699999999995,12705.803734489138,148.62317376,True
38,2011-12-16,1076.6567,False,2.0,-0.87,3.127,8.244,42.66,976.95,7948.767074581381,129.8459667,False
38,2011-12-23,2614.1888,False,6101.744451576562,573.9203126849317,3.098,7.531,34.93,8526.83,4435.965808354796,129.8459667,False
38,2011-12-23,5018.379,True,1313.298857775239,-0.87,3.311,7.188,42.55,5802.65,42574.36546386789,204.7503652,False
38,2011-12-30,3714.83506,0.2,1864.9599834703938,200.1736445883152,3.1485999999999996,8.6064,41.886,3549.7699999999995,12705.803734489138,148.62317376,True
39,2011-12-02,7752.4871,False,290.011761641748,131.9421815620166,3.354,10.826,52.55,2915.83,0.03,145.0528943,False
39,2011-12-09,6335.0116,0.2,1063.1571982551538,3107.3884044805336,3.3252,8.4664,34.87,4789.04,6655.613397496239,173.49984339999997,True
39,2011-12-16,6335.0116,0.2,1063.1571982551538,3107.3884044805336,3.3252,8.4664,34.87,4789.04,6655.613397496239,173.49984339999997,True
39,2011-12-23,5425.7896,False,1212.004345842211,14763.467543208964,3.351,5.118,24.46,1777.14,983.460934199963,137.057753,False
39,2011-12-23,1732.3926,False,3284.738084750378,555.859200758359,3.418,7.794,37.25,11234.2,6294.826760736287,138.8892165,False
39,2011-12-23,8787.6037,False,385.304951613948,-0.87,3.405,11.049,21.96,6045.68,0.03,223.2496766,False
39,2011-12-30,7976.785,True,143.726847427484,86.5430968733293,3.098,7.545,38.13,1972.35,25999.71929254494,223.2496766,False
40,2011-12-02,6908.9929,False,348.891988614612,519.7838212178964,3.384,8.322,39.35,27730.3,0.03,131.9124923,False
40,2011-12-09,8842.1136,False,1519.673577003501,-0.87,3.374,7.518,36.65,2365.68,0.03,207.0392781,False
40,2011-12-16,5783.6883,False,1514.336252883254,1783.6817276496313,3.503,7.452,52.48,5422.03,11335.618852086158,136.5276893,False
40,2011-12-23,1101.671,True,267.206653905871,-0.87,3.098,4.42,28.6,4419.85,8837.510995288312,129.8459667,False
40,2011-12-23,4947.4546,True,2.0,-0.87,3.315,6.461,32.97,781.86,33103.886594783995,223.2496766,False
40,2011-12-30,5516.78408,0.4,730.4216944814476,460.1711097735056,3.3348,6.8346,38.01,8143.944,10655.415288431692,165.71502059999997,True
41,2011-12-23,7508.5836,False,2726.94721330216,692.4995094489042,3.154,9.925,29.2,5469.88,0.03,213.289173,False
41,2011-12-23,2371.8831,False,905.453404180504,956.3619755876128,3.186,7.234,45.89,13704.18,5103.478190822599,139.3874322,False
41,2011-12-23,8570.238,True,2.0,-0.87,3.19,6.727,46.54,1566.39,29822.60636988381,195.5103111,False
41,2011-12-30,3758.0126,True,1305.760304151254,-0.87,3.341,12.89,16.29,6951.33,4084.69930961819,134.0394847,False
41,2011-12-30,1014.8265,True,344.247421660086,110.163271290283,3.321,7.768,36.91,3800.2,36834.83358482421,145.0335738,False
42,2011-12-02,5337.5203,False,524.628899393125,-0.87,3.428,7.814,41.71,10680.48,438.921940839858,192.0419206,False
42,2011-12-09,6214.2413,False,421.630915694095,2014.982880652352,3.218,8.942,46.84,9012.72,0.03,140.454953,False
42,2011-12-09,3978.5034,False,541.509637835693,-0.87,3.321,8.711,28.85,153.9,5807.917004639758,206.0143767,False
42,2011-12-09,2173.9963,False,124.126443925995,443.4604370262204,3.523,6.817,36.9,5575.71,0.03,204.7542212,False
42,2011-12-16,4409.6086,0.2,470.94092560760436,491.1666635357145,3.3228,8.611799999999999,39.304,6033.87,16195.697127269003,178.04557972,True
42,2011-12-23,4409.6086,0.2,470.94092560760436,491.1666635357145,3.3228,8.611799999999999,39.304,6033.87,16195.697127269003,178.04557972,True
42,2011-12-30,4343.7817,True,742.808731189114,-0.87,3.124,10.775,42.22,4746.54,74731.5866908654,146.9624271,False
43,2011-12-02,7477.8968,False,4787.719605325028,646.715990918382,3.286,6.709,32.13,30284.48,0.03,144.2151054,False
43,2011-12-02,5356.3617,False,1581.47248188599,-0.87,3.559,7.422,50.47,2370.24,14828.37075397796,130.0425749,False
43,2011-12-09,4586.9283,False,1056.013885169477,1084.131688281047,3.529,8.664,36.06,9099.85,7656.071777163677,129.8459667,False
43,2011-12-16,4912.310739999999,0.2,1821.6068901816393,893.5511521037075,3.3262,8.1768,38.49400000000001,9993.547999999999,6535.378371450065,151.83726208000002,True
43,2011-12-23,1801.7378,False,66.974917064419,2626.009255798712,3.119,10.684,43.7,4875.93,0.03,223.2496766,False
43,2011-12-23,5338.6291,True,1615.853561463282,111.768825520397,3.138,7.405,30.11,3337.24,10192.389326108683,131.8329868,False
43,2011-12-30,4912.310739999999,0.2,1821.6068901816393,893.5511521037075,3.3262,8.1768,38.49400000000001,9993.547999999999,6535.378371450065,151.83726208000002,True
44,2011-12-02,870.6631,False,2110.211210681854,-0.87,3.266,8.017,45.32,1802.34,11721.941792726007,132.5271492,False
44,2011-12-02,1622.1183,False,1264.846767837757,-0.87,3.338,6.59,31.74,6857.91,0.03,129.8459667,False
44,2011-12-09,3751.4710399999994,0.2,1049.7774271320263,376.8908880546832,3.2989999999999995,7.135,41.21,5707.77,11890.203877413003,151.56385577999998,True
44,2011-12-16,4966.8119,False,398.22191351854,1807.4676761218395,3.098,6.898,53.32,13364.36,0.03,223.2496766,False
44,2011-12-16,1576.4384,False,57.343164614173,79.5967641515765,3.332,6.43,36.4,4745.01,0.03,139.3017126,False
44,2011-12-23,3751.4710399999994,0.2,1049.7774271320263,376.8908880546832,3.2989999999999995,7.135,41.21,5707.77,11890.203877413003,151.56385577999998,True
44,2011-12-30,9721.3235,True,1418.264079007808,-0.87,3.461,7.74,39.27,1769.23,47728.98759433901,132.8947738,False
