Dept,Date,Weekly_Sales,IsHoliday,Store
92,2011-12-02,120593.60898088416,0.0,10
80,2011-12-23,14744.994918026992,0.0,10
33,2011-12-30,12426.50321293028,1.0,10
96,2011-12-09,15691.911844604469,0.0,10
7,2011-12-02,15877.604137059408,0.0,10
90,2011-12-16,13463.091910180474,0.0,10
49,2011-12-30,5704.102073471467,1.0,10
72,2011-12-09,51506.69433011566,0.0,10
30,2011-12-09,5014.930479576314,0.0,10
97,2011-12-16,28919.09043976627,0.0,10
6,2011-12-30,6328.813786085841,1.0,10
36,2011-12-02,2416.6173874650963,0.0,10
83,2011-12-02,3614.247679281859,0.0,10
97,2011-12-09,16968.01279057615,0.0,10
11,2011-12-09,25753.270456760525,0.0,10
16,2011-12-23,3000.222409791944,0.0,10
80,2011-12-16,24314.02049219669,0.0,10
5,2011-12-23,1693.3436047216887,0.0,10
74,2011-12-09,21320.87653624982,0.0,10
8,2011-12-16,27188.762528463827,0.0,10
38,2011-12-16,95305.7292930116,0.0,10
71,2011-12-16,6743.978836394789,0.0,10
90,2011-12-16,89227.68059854515,0.0,10
91,2011-12-23,104025.24166097802,0.0,10
95,2011-12-30,46999.31248820606,1.0,10
2,2011-12-02,24349.074096954857,0.0,10
16,2011-12-23,7253.455481460952,0.0,10
16,2011-12-09,7293.497211342672,0.0,10
34,2011-12-02,10131.059709608866,0.0,10
72,2011-12-16,73148.61988140986,0.0,10
82,2011-12-02,4407.733412515256,0.0,10
6,2011-12-09,6642.0465181479785,0.0,10
41,2011-12-09,70536.26581014051,0.0,10
12,2011-12-30,1591.0289744623628,1.0,10
52,2011-12-30,3871.864170903864,1.0,10
54,2011-12-23,61536.129878093314,0.0,10
95,2011-12-02,96075.7881314358,0.0,10
3,2011-12-09,4229.867177866978,0.0,10
17,2011-12-02,12494.194325796763,0.0,10
97,2011-12-30,19477.118969786243,1.0,10
9,2011-12-09,10361.905129493907,0.0,10
94,2011-12-23,39826.90783718317,0.0,10
2,2011-12-16,70427.90738435696,0.0,10
4,2011-12-30,31620.609708326218,1.0,10
41,2011-12-09,7203.30140681922,0.0,10
37,2011-12-30,2300.675045812067,1.0,10
46,2011-12-02,22470.159795087893,0.0,10
32,2011-12-02,15252.75274286634,0.0,10
59,2011-12-09,1806.7504100831172,0.0,10
60,2011-12-23,476.051895882051,0.0,10
4,2011-12-30,33346.54840366237,1.0,10
8,2011-12-16,35903.801986517065,0.0,10
19,2011-12-23,1785.6346001180084,0.0,10
35,2011-12-30,7016.508312712648,1.0,10
49,2011-12-02,2847.084292385291,0.0,10
21,2011-12-16,7584.165881424646,0.0,10
47,2011-12-30,31793.22126537532,1.0,10
93,2011-12-16,53296.756424372776,0.0,10
92,2011-12-16,135148.0040341531,0.0,10
80,2011-12-30,28097.099993336727,1.0,10
29,2011-12-09,16705.202334074485,0.0,10
7,2011-12-16,81448.1754678145,0.0,10
17,2011-12-23,24680.16173877715,0.0,10
29,2011-12-09,8118.0432706555375,0.0,10
74,2011-12-02,3056.715223925631,0.0,10
7,2011-12-23,37059.510443020656,0.0,10
14,2011-12-30,16669.72837500839,1.0,10
2,2011-12-09,79501.22353446856,0.0,10
94,2011-12-23,28047.010313101626,0.0,10
8,2011-12-09,11382.865001818467,0.0,10
40,2011-12-09,15477.528246726166,0.0,10
71,2011-12-16,78446.20225603186,0.0,10
49,2011-12-30,1857.0570496102405,1.0,10
44,2011-12-16,5363.625724378768,0.0,10
23,2011-12-16,3115.072639695878,0.0,10
87,2011-12-02,27537.804019497515,0.0,10
45,2011-12-09,15368.916821676212,0.0,10
3,2011-12-23,2827.814385541716,0.0,10
46,2011-12-02,30236.3563807743,0.0,10
22,2011-12-16,6069.144242911989,0.0,10
23,2011-12-30,39594.66004625793,1.0,10
3,2011-12-23,7095.283804593777,0.0,10
18,2011-12-09,29478.57148144741,0.0,10
46,2011-12-02,33317.57432865679,0.0,10
82,2011-12-30,8256.607219628282,1.0,10
96,2011-12-30,27476.26590641541,1.0,10
81,2011-12-16,6551.329002981271,0.0,10
4,2011-12-16,25605.92082271305,0.0,10
23,2011-12-02,22954.490446446325,0.0,10
16,2011-12-09,2583.634670988248,0.0,10
82,2011-12-30,40952.96269816649,1.0,10
14,2011-12-09,11879.976539546167,0.0,10
21,2011-12-02,7592.7336753482095,0.0,10
42,2011-12-16,1533.033950777584,0.0,10
25,2011-12-02,5367.271841159675,0.0,10
82,2011-12-23,136604.43775251985,0.0,10
48,2011-12-16,-8.028799417371138,0.0,10
23,2011-12-02,28020.3844323906,0.0,10
29,2011-12-23,20455.521140089324,0.0,10
7,2011-12-02,34658.94145747443,0.0,10
49,2011-12-02,5105.1600596322505,0.0,10
97,2011-12-09,6275.30638366425,0.0,10
97,2011-12-02,32802.40792134381,0.0,10
38,2011-12-02,41792.14693478783,0.0,10
20,2011-12-02,4297.278373448207,0.0,10
40,2011-12-02,48795.72519574528,0.0,10
32,2011-12-09,5.894815318743711,0.0,10
11,2011-12-30,11465.008618459353,1.0,10
91,2011-12-23,58399.0098552704,0.0,10
85,2011-12-09,1252.7558632623256,0.0,10
93,2011-12-09,39211.437750670535,0.0,10
81,2011-12-30,15506.360344043407,1.0,10
38,2011-12-09,91360.54005190045,0.0,10
12,2011-12-23,2417.126747499574,0.0,10
83,2011-12-16,6739.872176739215,0.0,10
42,2011-12-09,4670.6160582991215,0.0,10
12,2011-12-30,2574.741264781995,1.0,10
22,2011-12-09,25442.1410432043,0.0,10
97,2011-12-16,27517.7431266055,0.0,10
30,2011-12-23,2201.837022454117,0.0,10
58,2011-12-09,2685.651688773479,0.0,10
95,2011-12-02,79205.71275853102,0.0,10
96,2011-12-02,29429.88564539149,0.0,10
42,2011-12-16,7908.48227309532,0.0,10
29,2011-12-16,14112.827496328042,0.0,10
18,2011-12-16,23849.42403404838,0.0,10
32,2011-12-02,11706.993046562831,0.0,10
20,2011-12-16,6267.734148540054,0.0,10
40,2011-12-16,15715.932485407617,0.0,10
52,2011-12-23,3375.415258719178,0.0,10
11,2011-12-30,21336.41370350332,1.0,10
7,2011-12-16,87452.17853676704,0.0,10
46,2011-12-30,15154.922982377546,1.0,10
90,2011-12-02,80319.2149778304,0.0,10
14,2011-12-30,24155.510061942143,1.0,10
1,2011-12-02,28977.997274375757,0.0,10
52,2011-12-16,1601.5632892300978,0.0,10
72,2011-12-02,55370.3191973604,0.0,10
52,2011-12-02,24.54051748162659,0.0,10
60,2011-12-09,5792.0623996454815,0.0,10
97,2011-12-16,19954.933500972897,0.0,10
17,2011-12-09,30554.729868947845,0.0,10
72,2011-12-30,69954.80067761066,1.0,10
3,2011-12-30,13002.649709051468,1.0,10
40,2011-12-30,610.8575787816861,1.0,10
23,2011-12-23,79894.60202815401,0.0,10
13,2011-12-23,6374.169945034941,0.0,10
8,2011-12-16,15604.076326823122,0.0,10
27,2011-12-16,2526.663450088848,0.0,10
30,2011-12-23,12462.245361557176,0.0,10
59,2011-12-09,758.6806584937555,0.0,10
93,2011-12-02,25563.31363839885,0.0,10
29,2011-12-02,15609.793778437592,0.0,10
98,2011-12-16,6070.926904021213,0.0,10
46,2011-12-02,24362.01910126301,0.0,10
49,2011-12-16,39582.5780761943,0.0,10
40,2011-12-16,46347.93683566306,0.0,10
18,2011-12-30,21119.30548440251,1.0,10
85,2011-12-30,6123.22301417478,1.0,10
87,2011-12-02,21923.40315747779,0.0,10
56,2011-12-23,68014.17778040214,0.0,10
96,2011-12-16,28330.760363330766,0.0,10
11,2011-12-30,15989.145603644449,1.0,10
3,2011-12-23,15906.639154868097,0.0,10
42,2011-12-30,3032.1901060928044,1.0,10
45,2011-12-16,5526.946160719554,0.0,10
13,2011-12-02,20.25318108665098,0.0,10
1,2011-12-02,9649.388197551994,0.0,10
34,2011-12-23,18745.716770409475,0.0,10
59,2011-12-02,7379.634106652114,0.0,10
87,2011-12-16,17937.60768995221,0.0,10
56,2011-12-30,30899.724174774685,1.0,10
40,2011-12-09,53949.23659661931,0.0,10
80,2011-12-02,35437.136916781004,0.0,10
31,2011-12-23,5461.677937174563,0.0,10
6,2011-12-30,5453.612935036951,1.0,10
81,2011-12-02,11792.408656379355,0.0,10
81,2011-12-23,13670.909819315484,0.0,10
94,2011-12-09,30683.88399269671,0.0,10
17,2011-12-02,8903.971683678692,0.0,10
36,2011-12-16,7426.227799761103,0.0,10
93,2011-12-16,45917.51677585533,0.0,10
97,2011-12-02,13964.267686846391,0.0,10
4,2011-12-16,21962.03997561632,0.0,10
16,2011-12-09,44367.99899490312,0.0,10
40,2011-12-09,89069.36703589663,0.0,10
60,2011-12-02,725.1741713422443,0.0,10
72,2011-12-16,170218.95276898053,0.0,10
34,2011-12-09,27318.05691611406,0.0,10
74,2011-12-23,58495.410676930165,0.0,10
4,2011-12-16,36957.14039082056,0.0,10
4,2011-12-23,40895.19743481358,0.0,10
91,2011-12-23,57909.84411492144,0.0,10
2,2011-12-02,60044.34306881388,0.0,10
90,2011-12-23,99997.21790206736,0.0,10
98,2011-12-02,7275.025608328014,0.0,10
85,2011-12-23,3202.391760888171,0.0,10
6,2011-12-30,517.0485957761678,1.0,10
4,2011-12-30,18007.29444217809,1.0,10
46,2011-12-16,11220.236184853153,0.0,10
83,2011-12-09,3355.748985256521,0.0,10
60,2011-12-16,1506.4060762839488,0.0,10
34,2011-12-02,3867.6240304845255,0.0,10
9,2011-12-30,4223.854072923058,1.0,10
87,2011-12-16,16363.618991781976,0.0,10
26,2011-12-02,4883.385965734127,0.0,10
72,2011-12-16,7764.896856291398,0.0,10
33,2011-12-23,16013.815918926794,0.0,10
7,2011-12-16,29121.28619719984,0.0,10
30,2011-12-30,3054.895281815062,1.0,10
90,2011-12-16,77987.54303595405,0.0,10
49,2011-12-02,32673.22123548936,0.0,10
27,2011-12-23,6482.217434214421,0.0,10
24,2011-12-16,8357.785821159388,0.0,10
23,2011-12-09,26610.23424382698,0.0,10
72,2011-12-02,51654.33168075087,0.0,10
19,2011-12-16,3088.43829458578,0.0,10
83,2011-12-30,3585.894679823696,1.0,10
19,2011-12-02,2445.7533339290894,0.0,10
30,2011-12-09,2428.644518496884,0.0,10
92,2011-12-16,46306.89252937311,0.0,10
11,2011-12-16,23929.822109807268,0.0,10
22,2011-12-30,10449.101591220531,1.0,10
22,2011-12-09,9278.61253489751,0.0,10
46,2011-12-16,52.625826328891335,0.0,10
79,2011-12-02,11911.479339277135,0.0,10
22,2011-12-30,18273.90672376511,1.0,10
3,2011-12-16,26654.256477846528,0.0,10
7,2011-12-16,107740.31339717812,0.0,10
54,2011-12-16,4628.757643744956,0.0,10
97,2011-12-09,13759.544452244649,0.0,10
52,2011-12-30,37.40841134854462,1.0,10
56,2011-12-02,23445.34587870715,0.0,10
56,2011-12-23,1588.8463902136573,0.0,10
32,2011-12-23,4754.346382775346,0.0,10
81,2011-12-02,11328.299568215816,0.0,10
12,2011-12-16,2436.952615259345,0.0,10
2,2011-12-16,94040.72810451002,0.0,10
36,2011-12-02,2726.8011500350326,0.0,10
23,2011-12-09,29850.699726334497,0.0,10
81,2011-12-16,43686.84262162224,0.0,10
24,2011-12-23,7005.0275136403225,0.0,10
59,2011-12-23,45.12551321261119,0.0,10
91,2011-12-23,38991.11284104081,0.0,10
44,2011-12-02,4403.243957361062,0.0,10
5,2011-12-16,1648.1440214100585,0.0,10
2,2011-12-30,40860.044463023056,1.0,10
38,2011-12-02,86268.03051406545,0.0,10
72,2011-12-09,77790.30530800168,0.0,10
25,2011-12-16,8412.852491318125,0.0,10
52,2011-12-09,352.15052691197394,0.0,10
98,2011-12-23,31405.32280267,0.0,10
80,2011-12-02,15268.939825253034,0.0,10
21,2011-12-09,5413.91152840225,0.0,10
2,2011-12-23,94925.06999161807,0.0,10
46,2011-12-02,28282.827995318577,0.0,10
17,2011-12-30,29401.538068403534,1.0,10
87,2011-12-02,20661.36975936504,0.0,10
14,2011-12-23,1991.5106177554585,0.0,10
9,2011-12-09,45343.330634204656,0.0,10
11,2011-12-30,8326.449983365419,1.0,10
24,2011-12-23,19979.52813112904,0.0,10
74,2011-12-23,77762.08452774827,0.0,10
4,2011-12-09,23809.03354942804,0.0,10
19,2011-12-02,1317.6267860728517,0.0,10
10,2011-12-30,36183.21482173488,1.0,10
54,2011-12-30,29059.15639401824,1.0,10
13,2011-12-23,12238.430106354852,0.0,10
3,2011-12-16,10084.557176560276,0.0,10
9,2011-12-30,41645.91272432543,1.0,10
42,2011-12-16,4383.468953358806,0.0,10
24,2011-12-09,9784.298277372434,0.0,10
42,2011-12-23,3567.8646877097312,0.0,10
67,2011-12-09,8369.308698272442,0.0,10
13,2011-12-09,7301.451083566388,0.0,10
31,2011-12-30,2131.132621245755,1.0,10
14,2011-12-30,30089.997258922027,1.0,10
34,2011-12-02,3656.470259957485,0.0,10
29,2011-12-23,11489.145760586507,0.0,10
35,2011-12-09,3350.113518464951,0.0,10
38,2011-12-30,64353.693336130855,1.0,10
32,2011-12-02,3349.7646636167265,0.0,10
25,2011-12-16,7968.120231352261,0.0,10
30,2011-12-09,1248.1148567954488,0.0,10
33,2011-12-02,8255.35656151904,0.0,10
72,2011-12-16,111189.92984336616,0.0,10
22,2011-12-30,8232.102296001176,1.0,10
79,2011-12-23,50490.464005117145,0.0,10
28,2011-12-16,640.5009140618192,0.0,10
59,2011-12-16,8054.491030529082,0.0,10
8,2011-12-23,4399.23852990032,0.0,10
36,2011-12-30,2714.314410215991,1.0,10
79,2011-12-23,10305.202737519969,0.0,10
33,2011-12-16,11791.314269339156,0.0,10
52,2011-12-02,3356.8700576643078,0.0,10
14,2011-12-23,6611.473393834804,0.0,10
31,2011-12-23,5402.952649933682,0.0,10
20,2011-12-09,7759.733262941767,0.0,10
40,2011-12-16,39908.03341316644,0.0,10
29,2011-12-02,8399.544427536968,0.0,10
29,2011-12-09,999.4773711413716,0.0,10
52,2011-12-09,1815.2148081532011,0.0,10
8,2011-12-30,5229.090266704564,1.0,10
42,2011-12-30,3706.635631699047,1.0,10
40,2011-12-09,34682.99539378289,0.0,10
98,2011-12-02,15128.489040725242,0.0,10
48,2011-12-09,39971.11578651176,0.0,10
38,2011-12-09,72377.97926027724,0.0,10
26,2011-12-02,12409.01336648517,0.0,10
67,2011-12-02,93268.08693740563,0.0,10
47,2011-12-30,-119.5790927817194,1.0,10
54,2011-12-02,6.356837021858143,0.0,10
12,2011-12-30,2256.266544355133,1.0,10
44,2011-12-02,11436.611366423374,0.0,10
4,2011-12-09,7073.958951224494,0.0,10
60,2011-12-30,204.8047765766904,1.0,10
38,2011-12-16,84776.00615423839,0.0,10
80,2011-12-23,20098.859104133782,0.0,10
5,2011-12-30,42157.5951628324,1.0,10
4,2011-12-09,32742.3312885699,0.0,10
38,2011-12-30,57780.280096775336,1.0,10
24,2011-12-09,45.13126528534341,0.0,11
10,2011-12-16,17701.651530903302,0.0,11
74,2011-12-23,13791.895844024237,0.0,11
82,2011-12-16,7383.312005114636,0.0,11
40,2011-12-30,17025.75255529065,1.0,11
96,2011-12-02,7310.458019487159,0.0,11
13,2011-12-23,-136.167653137794,0.0,11
79,2011-12-09,173.15239824825142,0.0,11
16,2011-12-30,6882.267889155617,1.0,11
23,2011-12-16,16874.20823199285,0.0,11
72,2011-12-30,2500.9419247287788,1.0,11
18,2011-12-30,224.97024341502288,1.0,11
90,2011-12-09,13911.147107393264,0.0,11
10,2011-12-23,363.4280703020329,0.0,11
26,2011-12-09,10608.143954144094,0.0,11
25,2011-12-02,5.040295952146119,0.0,11
56,2011-12-30,18310.243114337867,1.0,11
71,2011-12-16,51097.33537573935,0.0,11
72,2011-12-23,531.4489902884263,0.0,11
41,2011-12-09,458.9127716404653,0.0,11
91,2011-12-02,22819.948193464457,0.0,11
54,2011-12-16,64.91189063015553,0.0,11
98,2011-12-09,2205.8734386437177,0.0,11
38,2011-12-09,11495.017727914566,0.0,11
97,2011-12-30,24538.44275033039,1.0,11
55,2011-12-16,19956.40167826096,0.0,11
44,2011-12-09,4664.553291967805,0.0,11
95,2011-12-23,22009.70059870732,0.0,11
21,2011-12-30,1011.1548426262468,1.0,11
28,2011-12-23,257.9712582681762,0.0,11
18,2011-12-30,16678.496805541832,1.0,11
56,2011-12-30,139.15881420176638,1.0,11
81,2011-12-16,10030.892562398529,0.0,11
60,2011-12-02,171.520735869374,0.0,11
81,2011-12-02,11957.151631681863,0.0,11
72,2011-12-16,11083.5142370084,0.0,11
52,2011-12-02,13.134467254979135,0.0,11
85,2011-12-23,18372.233409414686,0.0,11
44,2011-12-02,50.35733318060132,0.0,11
50,2011-12-09,828.8627570773913,0.0,11
27,2011-12-16,5.741440109394584,0.0,11
37,2011-12-23,3512.2750196384527,0.0,11
67,2011-12-02,16.09575838793742,0.0,11
6,2011-12-30,131.55362170469346,1.0,11
24,2011-12-16,21.4291837152296,0.0,11
98,2011-12-02,6639.563060381177,0.0,11
79,2011-12-23,401.4881386701216,0.0,11
79,2011-12-09,5177.327814963384,0.0,11
54,2011-12-30,66.6779367766409,1.0,11
6,2011-12-09,4722.830185310815,0.0,11
28,2011-12-09,131.6428143619517,0.0,11
25,2011-12-02,25.33536507701516,0.0,11
67,2011-12-30,572.5327492860629,1.0,11
32,2011-12-30,18.007111030615285,1.0,11
36,2011-12-30,400.842625826465,1.0,11
52,2011-12-16,511.5295427122117,0.0,11
67,2011-12-30,11380.155117375927,1.0,11
14,2011-12-02,1113.8415153632147,0.0,11
98,2011-12-30,84.17141532130742,1.0,11
34,2011-12-16,15828.395597313134,0.0,11
16,2011-12-16,2107.714583373462,0.0,11
8,2011-12-23,9486.159395216831,0.0,11
87,2011-12-02,13408.922972305969,0.0,11
28,2011-12-23,190.1103859139671,0.0,11
11,2011-12-30,242.3558658561656,1.0,11
87,2011-12-30,13027.089080569544,1.0,11
79,2011-12-02,2.05521048806136,0.0,11
87,2011-12-23,280.37816735039814,0.0,11
22,2011-12-02,2959.2351287884794,0.0,11
5,2011-12-09,179.42191017055868,0.0,11
52,2011-12-23,3466.14386724989,0.0,11
7,2011-12-09,128.62780646892477,0.0,11
60,2011-12-16,814.125653026552,0.0,11
83,2011-12-16,158.20271980684214,0.0,11
32,2011-12-16,23495.832133372187,0.0,11
49,2011-12-16,142.16686137322014,0.0,11
8,2011-12-02,4412.160835369788,0.0,11
17,2011-12-09,9383.873299954452,0.0,11
81,2011-12-02,18933.698606185797,0.0,11
8,2011-12-16,2773.602604056436,0.0,11
67,2011-12-09,35.05752332385982,0.0,11
17,2011-12-30,20179.037762827727,1.0,11
27,2011-12-09,23.579709113985803,0.0,11
28,2011-12-02,187.98532741194305,0.0,11
74,2011-12-02,1728.4517908070516,0.0,11
32,2011-12-30,15405.271307365734,1.0,11
47,2011-12-09,1200.132799543837,0.0,11
96,2011-12-23,9.338569885168532,0.0,11
28,2011-12-09,531.5585654013304,0.0,11
2,2011-12-16,68408.6373453737,0.0,11
16,2011-12-16,8281.586011369633,0.0,11
47,2011-12-09,62.84095935306914,0.0,11
93,2011-12-16,61629.74301226609,0.0,11
96,2011-12-16,15815.209634190336,0.0,11
96,2011-12-30,-5.246967036901598,1.0,11
5,2011-12-30,11.223947736167254,1.0,11
28,2011-12-02,200.30020054268564,0.0,11
59,2011-12-30,458.1200719832575,1.0,11
59,2011-12-23,237.77184591603293,0.0,11
6,2011-12-02,124.89168668814634,0.0,11
67,2011-12-23,378.85388105852405,0.0,11
54,2011-12-23,156.84012265415754,0.0,11
8,2011-12-30,752.2027711240323,1.0,11
41,2011-12-02,6761.559783350688,0.0,11
72,2011-12-30,75.89558540564495,1.0,11
3,2011-12-02,117.77565097068464,0.0,11
74,2011-12-09,383.8844984794139,0.0,11
92,2011-12-30,29470.46297353571,1.0,11
92,2011-12-30,25858.48617533729,1.0,11
67,2011-12-30,10443.45751446011,1.0,11
44,2011-12-16,6566.450506206601,0.0,11
49,2011-12-16,-13.688288642906077,0.0,11
95,2011-12-16,45090.99344723256,0.0,11
24,2011-12-30,1.7134269244335814,1.0,11
59,2011-12-02,642.6080902371004,0.0,11
16,2011-12-02,2054.67241440876,0.0,11
79,2011-12-23,23414.42731460551,0.0,11
6,2011-12-23,719.0112643451484,0.0,11
98,2011-12-23,21862.565541222903,0.0,11
83,2011-12-23,3294.04172441814,0.0,11
35,2011-12-30,2782.890945137712,1.0,11
32,2011-12-23,9.30452967660444,0.0,11
23,2011-12-09,20682.665801198124,0.0,11
36,2011-12-16,1051.2512575278226,0.0,11
85,2011-12-30,963.1303348589008,1.0,11
67,2011-12-02,1649.8978043445668,0.0,11
41,2011-12-30,409.6994187079338,1.0,11
79,2011-12-23,46300.82745280522,0.0,11
99,2011-12-30,448.1633825171603,1.0,11
90,2011-12-09,3834.736865515443,0.0,11
3,2011-12-16,16259.645964786032,0.0,11
31,2011-12-30,31.818081699072888,1.0,11
55,2011-12-02,3467.9213445354976,0.0,11
14,2011-12-02,18027.533236019604,0.0,11
16,2011-12-02,555.215840777651,0.0,11
23,2011-12-23,36.94816759494481,0.0,11
24,2011-12-02,17.279252928024263,0.0,11
20,2011-12-23,1432.9024638342723,0.0,11
10,2011-12-09,291.491161204198,0.0,11
14,2011-12-09,608.2171502154433,0.0,11
92,2011-12-23,32201.36388546337,0.0,11
83,2011-12-02,5432.970959629764,0.0,11
94,2011-12-30,17211.46731093997,1.0,11
42,2011-12-09,6198.051737953001,0.0,11
80,2011-12-16,19944.765624392847,0.0,11
71,2011-12-16,754.1203112257588,0.0,11
48,2011-12-16,61.63312282732591,0.0,11
96,2011-12-23,31995.2665810264,0.0,11
60,2011-12-09,493.7934978418629,0.0,11
27,2011-12-16,17.92793077863702,0.0,11
87,2011-12-02,463.21447179199816,0.0,11
93,2011-12-16,37144.26729258514,0.0,11
29,2011-12-02,11664.712317930414,0.0,11
96,2011-12-16,13.207906203878949,0.0,11
22,2011-12-02,87.2620008956938,0.0,11
42,2011-12-09,156.99951221087994,0.0,11
14,2011-12-09,498.1357606358975,0.0,11
20,2011-12-30,24.016342822815005,1.0,11
85,2011-12-02,4638.55187456559,0.0,11
85,2011-12-09,8741.416687335453,0.0,11
12,2011-12-23,104.75277744789362,0.0,11
5,2011-12-09,7687.116502767608,0.0,11
13,2011-12-30,17110.08437054667,1.0,11
32,2011-12-16,27.969626939318594,0.0,11
80,2011-12-16,136.4622411803132,0.0,11
25,2011-12-16,52.82641715677523,0.0,11
80,2011-12-02,18238.519125565374,0.0,11
37,2011-12-09,45.64630825528893,0.0,11
74,2011-12-09,461.12435235400994,0.0,11
83,2011-12-02,42810.608120152254,0.0,11
26,2011-12-23,12.905995573654378,0.0,11
81,2011-12-09,7597.531585079943,0.0,11
60,2011-12-16,460.2154227268532,0.0,11
55,2011-12-23,121.53197033691212,0.0,11
81,2011-12-30,1.6390905685927164,1.0,11
80,2011-12-30,18325.2589573609,1.0,11
27,2011-12-23,8.850205944754812,0.0,11
83,2011-12-30,1855.5512272158485,1.0,11
94,2011-12-02,28649.434067402417,0.0,11
67,2011-12-02,928.879340603143,0.0,11
9,2011-12-09,26.51798816758811,0.0,11
17,2011-12-16,775.2476424249745,0.0,11
27,2011-12-09,3.8755699878397527,0.0,11
56,2011-12-02,2263.936324549217,0.0,11
82,2011-12-16,684.1361657280049,0.0,11
12,2011-12-30,4501.222063926812,1.0,11
28,2011-12-16,103.33108458468136,0.0,11
13,2011-12-23,12958.788704154776,0.0,11
6,2011-12-09,579.5038381325309,0.0,11
12,2011-12-16,312.75359091799146,0.0,11
14,2011-12-16,1593.1158731353069,0.0,11
59,2011-12-30,318.36932195180503,1.0,11
7,2011-12-30,6812.11910706762,1.0,11
45,2011-12-23,19626.304576796123,0.0,11
16,2011-12-23,692.727448612436,0.0,11
81,2011-12-16,893.4512188535452,0.0,11
2,2011-12-23,9793.397320787317,0.0,11
38,2011-12-23,29.5418574675954,0.0,11
97,2011-12-23,18726.401608145294,0.0,11
91,2011-12-23,56910.39574432111,0.0,11
8,2011-12-09,6827.472690107028,0.0,11
98,2011-12-23,3131.260705787668,0.0,11
10,2011-12-16,12049.29359078943,0.0,11
55,2011-12-09,16266.735413354285,0.0,11
97,2011-12-02,15218.653136956606,0.0,11
32,2011-12-09,5575.945944234994,0.0,11
9,2011-12-09,10029.438541858295,0.0,11
3,2011-12-09,11966.737753554806,0.0,11
32,2011-12-09,9679.6847938944,0.0,11
44,2011-12-02,6226.316550489545,0.0,11
60,2011-12-09,266.28699554757054,0.0,11
82,2011-12-09,9413.776399800226,0.0,11
72,2011-12-16,1223.1843727678138,0.0,11
56,2011-12-16,3291.908991010414,0.0,11
98,2011-12-30,2.9058409517870016,1.0,11
54,2011-12-16,20.50547052118458,0.0,11
97,2011-12-16,6401.4046322840695,0.0,11
74,2011-12-16,324.9865208995995,0.0,11
85,2011-12-09,3401.1746438872283,0.0,11
28,2011-12-09,1228.6497620986245,0.0,11
28,2011-12-02,262.85796553431777,0.0,11
49,2011-12-30,20.22083314330874,1.0,11
94,2011-12-16,19580.711859312723,0.0,11
52,2011-12-23,77.01636473808145,0.0,11
36,2011-12-02,975.0080465627188,0.0,11
91,2011-12-23,15878.762236099834,0.0,11
23,2011-12-16,64301.55579794881,0.0,11
42,2011-12-02,353.01624301118284,0.0,11
10,2011-12-16,270.3776643985341,0.0,11
59,2011-12-02,292.38205454588245,0.0,11
79,2011-12-02,903.2858141253352,0.0,11
96,2011-12-30,11947.11709987656,1.0,11
52,2011-12-16,10648.241059693362,0.0,11
8,2011-12-16,15287.239786626156,0.0,11
6,2011-12-23,17467.701297354128,0.0,11
42,2011-12-02,55.51944521861135,0.0,11
83,2011-12-16,5887.122575427239,0.0,11
80,2011-12-30,16785.217765516827,1.0,11
59,2011-12-23,39.69347788056931,0.0,11
46,2011-12-16,29814.40359407493,0.0,11
80,2011-12-16,21377.20605001844,0.0,11
42,2011-12-02,227.0286167208903,0.0,11
55,2011-12-23,26254.70547264508,0.0,11
6,2011-12-09,530.4576587626644,0.0,11
67,2011-12-30,2323.981732866196,1.0,11
83,2011-12-16,3112.909387191505,0.0,11
54,2011-12-16,20.08252938852171,0.0,11
22,2011-12-09,20.963642990130012,0.0,11
55,2011-12-23,219.3575836106093,0.0,11
29,2011-12-16,14274.95163997864,0.0,11
22,2011-12-09,64.06539228910819,0.0,11
44,2011-12-02,148.3660391606622,0.0,11
97,2011-12-02,15746.090452564078,0.0,11
97,2011-12-23,9770.413424791164,0.0,11
25,2011-12-30,6.500408064097584,1.0,11
9,2011-12-16,12.169244962715474,0.0,11
46,2011-12-02,11024.265754485055,0.0,11
25,2011-12-16,18.19680054915972,0.0,11
96,2011-12-09,16951.050061240494,0.0,11
97,2011-12-23,5124.593105392243,0.0,11
22,2011-12-23,140.89231410797555,0.0,11
85,2011-12-16,7067.674205940008,0.0,11
83,2011-12-02,171.61982314161722,0.0,11
91,2011-12-30,10858.633626204875,1.0,11
9,2011-12-23,18320.402631889843,0.0,12
92,2011-12-02,6875.170715245455,0.0,12
29,2011-12-02,18317.97721190551,0.0,12
60,2011-12-09,215.34674343892053,0.0,12
79,2011-12-23,26186.8726244317,0.0,12
29,2011-12-23,18373.254398213667,0.0,12
35,2011-12-09,2509.5800987421053,0.0,12
71,2011-12-02,2026.872186195949,0.0,12
5,2011-12-23,262.4372593985118,0.0,12
8,2011-12-16,9129.350497280571,0.0,12
56,2011-12-02,1202.5242544056653,0.0,12
74,2011-12-02,20282.163563480557,0.0,12
11,2011-12-09,29076.292670326955,0.0,12
17,2011-12-09,813.8945261529917,0.0,12
98,2011-12-09,17.232367366265507,0.0,12
32,2011-12-09,2057.972720981427,0.0,12
22,2011-12-16,9304.881647460486,0.0,12
20,2011-12-23,9093.446285957209,0.0,12
10,2011-12-02,12607.859382238114,0.0,12
93,2011-12-16,21120.36226157446,0.0,12
