Store,Date,Dept,Weekly_Sales,IsHoliday,_is_imputed
12,2011-12-23,4,37441.34,True,False
12,2011-12-23,3,2722.5,True,False
12,2011-12-23,2,32365.26,True,False
12,2011-12-23,1,51788.9,True,False
12,2011-12-23,94,79866.51,True,False
12,2011-12-23,93,1722.05,True,False
12,2011-12-23,32,7994.3,True,False
12,2011-12-23,11,15756.44,True,False
12,2011-12-23,33,6504.84,True,False
12,2011-12-23,90,32507.0,True,False
12,2011-12-23,35,2582.61,True,False
12,2011-12-23,93,820.31,True,False
12,2011-12-23,91,9761.55,True,False
12,2011-12-23,90,45341.3,True,False
12,2011-12-23,85,278.99,True,False
12,2011-12-23,56,9041.71,True,False
12,2011-12-23,59,3828.56,True,False
12,2011-12-23,59,1357.7,True,False
12,2011-12-23,55,455.96,True,False
12,2011-12-23,52,1426.8,True,False
12,2011-12-23,47,816.72,True,False
12,2011-12-23,49,261.5,True,False
12,2011-12-23,46,8001.99,True,False
12,2011-12-23,46,5283.49,True,False
12,2011-12-23,34,4425.25,True,False
12,2011-12-23,21,13243.45,True,False
12,2011-12-23,97,561.99,True,False
12,2011-12-23,82,26684.29,True,False
12,2011-12-23,90,14927.4,True,False
12,2011-12-23,72,8851.73,True,False
12,2011-12-23,52,2578.2,True,False
12,2011-12-23,48,631.0,True,False
12,2011-12-23,44,2701.02,True,False
12,2011-12-23,45,99.71,True,False
12,2011-12-23,44,7584.84,True,False
12,2011-12-23,42,2764.78,True,False
12,2011-12-23,40,15511.96,True,False
12,2011-12-23,36,2785.2,True,False
12,2011-12-23,36,6525.24,True,False
12,2011-12-23,20,4206.04,True,False
12,2011-12-23,90,2759.56,True,False
12,2011-12-23,72,40372.15,True,False
12,2011-12-23,82,2896.28,True,False
12,2011-12-23,13,32802.3,True,False
12,2011-12-23,12,3526.61,True,False
12,2011-12-23,11,13531.71,True,False
12,2011-12-23,10,13437.7,True,False
12,2011-12-23,9,31510.14,True,False
12,2011-12-23,8,32647.84,True,False
12,2011-12-23,7,202551.99,True,False
12,2011-12-23,6,18820.69,True,False
12,2011-12-23,5,49554.12,True,False
12,2011-12-23,4,32553.85,True,False
12,2011-12-23,3,13427.25,True,False
12,2011-12-23,2,52434.18,True,False
12,2011-12-23,1,43052.02,True,False
12,2011-12-23,94,1264.31,True,False
12,2011-12-23,36,21767.76,True,False
12,2011-12-23,79,213.08,True,False
12,2011-12-23,40,51496.25,True,False
12,2011-12-23,97,2725.1,True,False
12,2011-12-23,87,2547.1,True,False
12,2011-12-23,74,9172.7,True,False
12,2011-12-23,71,16051.72,True,False
12,2011-12-23,67,3101.7,True,False
12,2011-12-23,59,674.51,True,False
12,2011-12-23,55,10433.0,True,False
12,2011-12-23,55,97.1,True,False
12,2011-12-23,49,992.07,True,False
12,2011-12-23,82,93.04,True,False
12,2011-12-23,14,74716.12,True,False
12,2011-12-23,16,3981.39,True,False
12,2011-12-23,98,3471.0,True,False
12,2011-12-23,18,33155.15,True,False
12,2011-12-23,72,512.11,True,False
12,2011-12-23,17,16079.8,True,False
12,2011-12-23,72,1556.45,True,False
12,2011-12-23,59,27.0,True,False
12,2011-12-23,55,4008.71,True,False
12,2011-12-23,49,1082.72,True,False
12,2011-12-23,46,5366.37,True,False
12,2011-12-23,44,7039.71,True,False
12,2011-12-23,42,8462.72,True,False
12,2011-12-23,41,63.1,True,False
12,2011-12-23,40,11619.44,True,False
12,2011-12-23,38,3822.89,True,False
12,2011-12-23,36,1407.9,True,False
12,2011-12-23,34,546.13,True,False
12,2011-12-23,46,11991.53,True,False
12,2011-12-23,32,16188.32,True,False
12,2011-12-23,20,5051.27,True,False
12,2011-12-23,19,1114.44,True,False
12,2011-12-23,33,15709.86,True,False
12,2011-12-23,23,70788.24,True,False
12,2011-12-23,24,6335.65,True,False
12,2011-12-23,24,5097.29,True,False
12,2011-12-23,26,18911.77,True,False
12,2011-12-23,25,8443.24,True,False
12,2011-12-23,27,2122.15,True,False
12,2011-12-23,28,55.09,True,False
12,2011-12-23,29,1259.02,True,False
12,2011-12-23,31,2417.21,True,False
12,2011-12-23,31,3478.81,True,False
12,2011-12-30,29,2747.82,True,False
12,2011-12-30,32,13113.45,True,False
12,2011-12-30,30,1154.56,True,False
12,2011-12-30,27,2952.82,True,False
12,2011-12-30,31,3781.13,True,False
12,2011-12-30,28,641.76,True,False
12,2011-12-30,33,7086.28,True,False
12,2011-12-30,41,3741.55,True,False
12,2011-12-30,35,4450.78,True,False
12,2011-12-30,36,1037.73,True,False
12,2011-12-30,38,13952.78,True,False
12,2011-12-30,41,31822.13,True,False
12,2011-12-30,41,2766.27,True,False
12,2011-12-30,44,5213.74,True,False
12,2011-12-30,26,14069.7,True,False
12,2011-12-30,47,18.74,True,False
12,2011-12-30,34,1436.63,True,False
12,2011-12-30,25,5136.91,True,False
12,2011-12-30,10,10692.49,True,False
12,2011-12-30,23,9220.6,True,False
12,2011-12-30,50,2537.0,True,False
12,2011-12-30,5,23315.0,True,False
12,2011-12-30,6,3464.24,True,False
12,2011-12-30,7,30352.76,True,False
12,2011-12-30,8,31646.29,True,False
12,2011-12-30,9,10617.23,True,False
12,2011-12-30,11,16713.61,True,False
12,2011-12-30,12,3451.78,True,False
12,2011-12-30,24,7451.4,True,False
12,2011-12-30,13,10229.56,True,False
12,2011-12-30,14,36928.36,True,False
12,2011-12-30,16,4153.75,True,False
12,2011-12-30,17,5212.52,True,False
12,2011-12-30,18,40477.88,True,False
12,2011-12-30,17,1759.85,True,False
12,2011-12-30,20,3901.28,True,False
12,2011-12-30,21,1854.6,True,False
12,2011-12-30,22,4916.05,True,False
12,2011-12-30,14,13827.25,True,False
12,2011-12-30,54,7.43,True,False
12,2011-12-30,67,6752.23,True,False
12,2011-12-30,60,80.52,True,False
12,2011-12-30,95,2599.94,True,False
12,2011-12-30,97,2245.33,True,False
12,2011-12-30,98,743.0,True,False
12,2011-12-30,96,1986.93,True,False
12,2011-12-30,94,3378.23,True,False
12,2011-12-30,4,12866.96,True,False
12,2011-12-30,98,1369.2,True,False
12,2011-12-30,97,42255.89,True,False
12,2011-12-30,98,8187.05,True,False
12,2011-12-30,26,4420.5,True,False
12,2011-12-30,35,5979.4,True,False
12,2011-12-30,44,5672.44,True,False
12,2011-12-30,49,2429.72,True,False
12,2011-12-30,50,2545.36,True,False
12,2011-12-30,56,4309.0,True,False
12,2011-12-30,60,1952.94,True,False
12,2011-12-30,85,218.6,True,False
12,2011-12-30,92,5546.8,True,False
12,2011-12-30,87,91.29,True,False
12,2011-12-30,87,311.49,True,False
12,2011-12-30,85,5133.66,True,False
12,2011-12-30,58,58.94,True,False
12,2011-12-30,59,459.0,True,False
12,2011-12-30,58,7838.57,True,False
12,2011-12-30,58,5362.6,True,False
12,2011-12-30,60,3881.22,True,False
12,2011-12-30,72,467.9,True,False
12,2011-12-30,72,4472.17,True,False
12,2011-12-30,79,2441.12,True,False
12,2011-12-30,55,416.12,True,False
12,2011-12-30,74,4188.04,True,False
12,2011-12-30,72,4396.37,True,False
12,2011-12-30,72,2439.4,True,False
12,2011-12-30,81,412.37,True,False
12,2011-12-30,80,3942.09,True,False
12,2011-12-30,80,179.14,True,False
12,2011-12-30,81,15259.14,True,False
12,2011-12-30,85,5148.61,True,False
12,2011-12-30,85,232.0,True,False
12,2011-12-30,74,4912.28,True,False
12,2011-12-30,3,11013.54,True,False
12,2011-12-30,24,17353.36,True,False
12,2011-12-30,1,11381.27,True,False
12,2011-12-30,97,3009.31,True,False
12,2011-12-30,22,4907.07,True,False
12,2011-12-30,24,7632.0,True,False
12,2011-12-30,26,1435.16,True,False
12,2011-12-30,27,2669.23,True,False
12,2011-12-30,37,2822.1,True,False
12,2011-12-30,49,689.53,True,False
12,2011-12-30,79,2339.91,True,False
12,2011-12-30,83,4959.07,True,False
12,2011-12-30,87,2662.81,True,False
12,2011-12-30,94,326.4,True,False
12,2011-12-30,99,23433.08,True,False
12,2011-12-30,1,17496.39,True,False
12,2011-12-30,2,51046.79,True,False
12,2011-12-30,3,7827.95,True,False
12,2011-12-30,4,25659.78,True,False
12,2011-12-30,5,20972.15,True,False
12,2011-12-30,91,2459.23,True,False
12,2011-12-30,83,2579.0,True,False
12,2011-12-30,79,456.4,True,False
12,2011-12-30,72,449.19,True,False
12,2011-12-30,93,454.85,True,False
12,2011-12-30,36,1761.72,True,False
12,2011-12-30,54,913.9,True,False
12,2011-12-30,91,4540.22,True,False
12,2011-12-30,91,6996.12,True,False
12,2011-12-30,92,817.84,True,False
12,2011-12-30,95,20236.16,True,False
12,2011-12-30,98,9949.15,True,False
12,2011-12-30,6,7424.11,True,False
12,2011-12-30,21,4455.74,True,False
12,2011-12-30,42,1341.3,True,False
12,2011-12-30,44,9028.79,True,False
12,2011-12-30,49,354.01,True,False
12,2011-12-30,52,492.15,True,False
12,2011-12-30,55,492.21,True,False
12,2011-12-30,56,6846.68,True,False
12,2011-12-30,60,200.77,True,False
12,2011-12-30,72,5103.35,True,False
12,2011-12-30,26,9086.11,True,False
12,2011-12-30,2,95714.52,True,False
12,2011-12-30,7,26222.91,True,False
12,2011-12-30,9,17490.82,True,False
12,2011-12-30,40,2783.78,True,False
12,2011-12-30,41,90298.68,True,False
12,2011-12-30,41,1205.89,True,False
12,2011-12-30,42,6894.31,True,False
12,2011-12-30,46,466.51,True,False
12,2011-12-30,59,5650.3,True,False
12,2011-12-30,56,2216.8,True,False
12,2011-12-30,71,4487.8,True,False
12,2011-12-30,72,5069.33,True,False
12,2011-12-30,80,158.49,True,False
12,2011-12-30,85,164.37,True,False
12,2011-12-30,85,1362.5,True,False
12,2011-12-30,14,21.97,True,False
12,2011-12-30,91,7652.2,True,False
12,2011-12-30,92,5264.51,True,False
12,2011-12-30,98,943.13,True,False
12,2011-12-30,98,1891.36,True,False
12,2011-12-30,35,1336.27,True,False
12,2011-12-30,34,4119.83,True,False
12,2011-12-30,33,2429.92,True,False
12,2011-12-30,33,9252.36,True,False
12,2011-12-30,10,11691.3,True,False
12,2011-12-30,11,10792.46,True,False
12,2011-12-30,12,3769.21,True,False
12,2011-12-30,13,18440.21,True,False
12,2011-12-30,16,2277.68,True,False
12,2011-12-30,25,9827.27,True,False
12,2011-12-30,18,7635.62,True,False
12,2011-12-30,19,1107.58,True,False
12,2011-12-30,8,38732.28,True,False
12,2011-12-30,20,407.32,True,False
12,2011-12-30,22,12309.41,True,False
12,2011-12-30,24,6732.91,True,False
12,2011-12-30,27,9036.42,True,False
12,2011-12-30,27,154.52,True,False
12,2011-12-30,28,1100.74,True,False
12,2011-12-30,29,5449.76,True,False
12,2011-12-30,30,4855.54,True,False
12,2011-12-30,31,3996.35,True,False
12,2011-12-30,22,6056.29,True,False
12,2011-12-30,97,486.25,True,False
13,2011-12-16,1,35868.23,True,False
13,2011-12-16,10,7539.81,True,False
13,2011-12-16,11,6777.94,True,False
13,2011-12-16,12,2509.1,True,False
13,2011-12-16,13,19243.22,True,False
13,2011-12-16,14,29132.21,True,False
13,2011-12-16,16,3136.95,True,False
13,2011-12-16,17,1828.96,True,False
13,2011-12-16,9,10355.04,True,False
13,2011-12-16,18,13080.74,True,False
13,2011-12-16,22,9679.47,True,False
13,2011-12-16,52,497.78,True,False
13,2011-12-16,67,1286.1,True,False
13,2011-12-16,72,10137.6,True,False
13,2011-12-16,74,27958.5,True,False
13,2011-12-16,36,4577.31,True,False
13,2011-12-16,56,703.6,True,False
13,2011-12-16,20,4025.48,True,False
13,2011-12-16,8,30656.62,True,False
13,2011-12-16,74,12270.79,True,False
13,2011-12-16,7,6127.45,True,False
13,2011-12-16,7,20202.15,True,False
13,2011-12-16,19,7807.06,True,False
13,2011-12-16,21,8269.5,True,False
13,2011-12-16,24,6818.33,True,False
13,2011-12-16,28,158.7,True,False
13,2011-12-16,29,4449.76,True,False
13,2011-12-16,32,7875.4,True,False
13,2011-12-16,33,885.27,True,False
13,2011-12-16,26,6492.66,True,False
13,2011-12-16,38,106578.72,True,False
13,2011-12-16,42,208.44,True,False
13,2011-12-16,42,7219.29,True,False
13,2011-12-16,2,32734.54,True,False
13,2011-12-16,3,10203.07,True,False
13,2011-12-16,4,27869.47,True,False
13,2011-12-16,35,7086.78,True,False
13,2011-12-16,5,49271.63,True,False
13,2011-12-23,20,2083.0,True,False
13,2011-12-23,11,4465.21,True,False
13,2011-12-23,12,2107.21,True,False
13,2011-12-23,13,10130.26,True,False
13,2011-12-23,14,23494.35,True,False
13,2011-12-23,18,54641.96,True,False
13,2011-12-23,17,4062.73,True,False
13,2011-12-23,19,1123.13,True,False
13,2011-12-23,10,10860.15,True,False
13,2011-12-23,16,4973.62,True,False
13,2011-12-23,9,4432.81,True,False
13,2011-12-23,74,3791.19,True,False
13,2011-12-23,7,36402.46,True,False
13,2011-12-23,6,6466.41,True,False
13,2011-12-23,5,23683.19,True,False
13,2011-12-23,4,17446.56,True,False
13,2011-12-23,3,18561.44,True,False
13,2011-12-23,2,59202.12,True,False
13,2011-12-23,1,26543.71,True,False
13,2011-12-23,72,242.36,True,False
13,2011-12-23,72,1036.12,True,False
13,2011-12-23,21,4439.67,True,False
13,2011-12-23,8,27516.86,True,False
13,2011-12-23,22,6984.21,True,False
13,2011-12-23,31,9724.12,True,False
13,2011-12-23,29,7172.98,True,False
13,2011-12-23,74,5273.63,True,False
13,2011-12-23,55,21.83,True,False
13,2011-12-23,55,100000.23,True,False
13,2011-12-23,44,7877.81,True,False
13,2011-12-23,42,1050.27,True,False
13,2011-12-23,67,2266.6,True,False
13,2011-12-23,29,6752.0,True,False
13,2011-12-23,26,1819.04,True,False
13,2011-12-23,58,151.1,True,False
13,2011-12-23,56,1558.8,True,False
13,2011-12-23,23,24225.12,True,False
13,2011-12-23,54,7.04,True,False
13,2011-12-23,44,362.61,True,False
13,2011-12-23,46,5609.47,True,False
13,2011-12-23,42,266.15,True,False
13,2011-12-23,42,1068.86,True,False
13,2011-12-23,41,6622.36,True,False
13,2011-12-23,41,1490.98,True,False
13,2011-12-23,74,66.14,True,False
13,2011-12-23,34,2239.65,True,False
13,2011-12-23,33,838.12,True,False
13,2011-12-23,30,3332.5,True,False
13,2011-12-23,46,10470.26,True,False
13,2011-12-23,71,18021.0,True,False
13,2011-12-23,52,246.63,True,False
13,2011-12-23,60,2810.87,True,False
13,2011-12-23,12,3606.42,True,False
13,2011-12-23,11,14064.3,True,False
13,2011-12-23,10,5809.96,True,False
13,2011-12-23,9,9649.49,True,False
13,2011-12-23,8,21207.19,True,False
13,2011-12-23,7,59836.25,True,False
13,2011-12-23,6,8283.68,True,False
13,2011-12-23,5,43438.5,True,False
13,2011-12-23,4,41788.21,True,False
13,2011-12-23,3,3691.82,True,False
13,2011-12-23,13,22900.07,True,False
13,2011-12-23,2,35257.2,True,False
13,2011-12-23,60,446.8,True,False
13,2011-12-23,33,21.6,True,False
13,2011-12-23,27,283.19,True,False
13,2011-12-23,71,2499.66,True,False
13,2011-12-23,71,32571.24,True,False
13,2011-12-23,60,6656.4,True,False
13,2011-12-23,59,1680.0,True,False
13,2011-12-23,56,1006.59,True,False
13,2011-12-23,52,4343.91,True,False
13,2011-12-23,67,30572.77,True,False
13,2011-12-23,1,27458.95,True,False
13,2011-12-23,14,1482.05,True,False
13,2011-12-23,72,2932.04,True,False
13,2011-12-23,17,1545.4,True,False
13,2011-12-23,52,3191.0,True,False
13,2011-12-23,16,4590.88,True,False
13,2011-12-23,92,45.65,True,False
13,2011-12-23,49,1573.8,True,False
13,2011-12-23,44,6952.8,True,False
13,2011-12-23,41,4692.1,True,False
13,2011-12-23,40,10481.68,True,False
13,2011-12-23,38,7207.57,True,False
13,2011-12-23,36,9787.94,True,False
13,2011-12-23,35,4236.3,True,False
13,2011-12-23,35,456.0,True,False
13,2011-12-23,42,6763.0,True,False
13,2011-12-23,31,4495.31,True,False
13,2011-12-23,21,4554.16,True,False
13,2011-12-23,33,5871.4,True,False
13,2011-12-23,23,731.95,True,False
13,2011-12-23,26,7431.69,True,False
13,2011-12-23,26,117.71,True,False
13,2011-12-23,27,151.85,True,False
13,2011-12-23,20,1969.41,True,False
13,2011-12-23,29,1176.76,True,False
13,2011-12-23,29,507.15,True,False
13,2011-12-23,30,52.9,True,False
13,2011-12-23,30,2026.05,True,False
13,2011-12-30,26,7451.0,True,False
13,2011-12-30,55,10666.15,True,False
13,2011-12-30,24,7888.18,True,False
13,2011-12-30,26,5639.65,True,False
13,2011-12-30,26,7223.32,True,False
13,2011-12-30,29,1410.34,True,False
13,2011-12-30,27,1186.83,True,False
13,2011-12-30,28,212.95,True,False
13,2011-12-30,28,1235.35,True,False
13,2011-12-30,30,2289.95,True,False
13,2011-12-30,24,9866.36,True,False
13,2011-12-30,31,552.5,True,False
13,2011-12-30,27,3387.2,True,False
13,2011-12-30,23,8564.14,True,False
13,2011-12-30,11,2182.13,True,False
13,2011-12-30,25,7031.99,True,False
13,2011-12-30,21,4881.74,True,False
13,2011-12-30,20,3425.18,True,False
13,2011-12-30,19,1811.61,True,False
13,2011-12-30,18,41175.12,True,False
13,2011-12-30,17,9796.28,True,False
13,2011-12-30,16,3689.52,True,False
13,2011-12-30,20,6730.61,True,False
13,2011-12-30,13,11294.77,True,False
13,2011-12-30,12,3787.42,True,False
13,2011-12-30,10,9416.3,True,False
13,2011-12-30,9,19313.42,True,False
13,2011-12-30,8,39462.3,True,False
13,2011-12-30,32,7239.79,True,False
13,2011-12-30,23,7010.24,True,False
13,2011-12-30,33,8006.15,True,False
13,2011-12-30,59,961.07,True,False
13,2011-12-30,71,3373.34,True,False
13,2011-12-30,36,1469.59,True,False
13,2011-12-30,31,4227.62,True,False
13,2011-12-30,24,9438.39,True,False
13,2011-12-30,79,4765.47,True,False
13,2011-12-30,60,30980.35,True,False
13,2011-12-30,74,3868.68,True,False
13,2011-12-30,67,2446.5,True,False
13,2011-12-30,55,39206.14,True,False
13,2011-12-30,7,6091.52,True,False
13,2011-12-30,58,3580.0,True,False
13,2011-12-30,55,891.84,True,False
13,2011-12-30,58,2337.73,True,False
13,2011-12-30,55,1599.62,True,False
13,2011-12-30,52,3085.44,True,False
13,2011-12-30,49,5451.0,True,False
13,2011-12-30,49,27.01,True,False
13,2011-12-30,80,2459.0,True,False
13,2011-12-30,35,1623.26,True,False
13,2011-12-30,36,6066.23,True,False
13,2011-12-30,37,22492.34,True,False
13,2011-12-30,37,73981.23,True,False
13,2011-12-30,40,30268.99,True,False
13,2011-12-30,41,498.95,True,False
13,2011-12-30,33,6160.65,True,False
13,2011-12-30,44,2655.72,True,False
13,2011-12-30,44,858.81,True,False
13,2011-12-30,44,290.52,True,False
13,2011-12-30,46,13709.4,True,False
13,2011-12-30,46,850.88,True,False
13,2011-12-30,46,54.86,True,False
13,2011-12-30,46,3482.15,True,False
13,2011-12-30,42,6492.36,True,False
13,2011-12-30,7,3147.03,True,False
13,2011-12-30,16,2489.4,True,False
13,2011-12-30,4,19902.55,True,False
13,2011-12-30,2,52963.75,True,False
13,2011-12-30,1,19828.78,True,False
13,2011-12-30,80,832.67,True,False
13,2011-12-30,67,178.63,True,False
13,2011-12-30,67,1218.22,True,False
13,2011-12-30,58,262.0,True,False
13,2011-12-30,49,823.0,True,False
13,2011-12-30,37,2578.1,True,False
13,2011-12-30,36,1273.27,True,False
13,2011-12-30,33,7202.43,True,False
13,2011-12-30,71,27472.84,True,False
13,2011-12-30,71,98.4,True,False
13,2011-12-30,71,2021.0,True,False
13,2011-12-30,46,15204.94,True,False
13,2011-12-30,3,9382.93,True,False
13,2011-12-30,36,1573.97,True,False
13,2011-12-30,28,101.03,True,False
13,2011-12-30,24,9447.7,True,False
13,2011-12-30,23,3879.21,True,False
13,2011-12-30,20,35.07,True,False
13,2011-12-30,18,11531.79,True,False
13,2011-12-30,58,182.51,True,False
13,2011-12-30,34,6478.96,True,False
13,2011-12-30,56,1466.0,True,False
13,2011-12-30,56,352.0,True,False
13,2011-12-30,56,2010.96,True,False
13,2011-12-30,55,2403.0,True,False
13,2011-12-30,44,7774.6,True,False
13,2011-12-30,38,9847.06,True,False
13,2011-12-30,54,4146.29,True,False
13,2011-12-30,30,609.91,True,False
13,2011-12-30,5,27511.64,True,False
13,2011-12-30,4,19851.95,True,False
13,2011-12-30,6,7606.8,True,False
13,2011-12-30,3,7662.39,True,False
13,2011-12-30,2,55468.46,True,False
13,2011-12-30,1,17328.68,True,False
13,2011-12-30,74,89.74,True,False
13,2011-12-30,59,1107.77,True,False
13,2011-12-30,58,878.0,True,False
13,2011-12-30,49,220.25,True,False
13,2011-12-30,42,1799.32,True,False
13,2011-12-30,41,3986.05,True,False
13,2011-12-30,35,1330.68,True,False
13,2011-12-30,74,3992.46,True,False
13,2011-12-30,32,479.69,True,False
13,2011-12-30,42,59.97,True,False
13,2011-12-30,26,3220.57,True,False
13,2011-12-30,5,29296.2,True,False
13,2011-12-30,26,1995.28,True,False
13,2011-12-30,27,2895.75,True,False
13,2011-12-30,22,3139.86,True,False
13,2011-12-30,20,8089.05,True,False
13,2011-12-30,20,1800.42,True,False
13,2011-12-30,20,5910.52,True,False
13,2011-12-30,17,973.13,True,False
13,2011-12-30,14,4584.59,True,False
13,2011-12-30,13,21759.0,True,False
13,2011-12-30,14,1979.14,True,False
13,2011-12-30,11,14916.84,True,False
13,2011-12-30,10,776.81,True,False
13,2011-12-30,9,16734.58,True,False
13,2011-12-30,8,3274.31,True,False
13,2011-12-30,7,50266.8,True,False
13,2011-12-30,23,4855.59,True,False
13,2011-12-30,67,423.58,True,False
14,2011-12-16,6,8494.73,True,False
14,2011-12-16,31,2112.11,True,False
14,2011-12-16,32,8272.82,True,False
14,2011-12-16,34,1216.4,True,False
14,2011-12-16,34,7354.6,True,False
14,2011-12-16,37,2764.34,True,False
14,2011-12-16,44,4899.22,True,False
14,2011-12-16,58,4651.91,True,False
14,2011-12-16,67,73.04,True,False
14,2011-12-16,35,1171.62,True,False
14,2011-12-16,42,4152.93,True,False
14,2011-12-16,72,1023.27,True,False
14,2011-12-16,79,12976.6,True,False
14,2011-12-16,79,309.24,True,False
14,2011-12-16,40,1440.13,True,False
14,2011-12-16,44,7224.34,True,False
14,2011-12-16,49,96.11,True,False
14,2011-12-16,72,6641.15,True,False
14,2011-12-16,95,895.0,True,False
14,2011-12-16,98,7342.55,True,False
14,2011-12-16,98,2888.0,True,False
14,2011-12-16,54,138.4,True,False
14,2011-12-16,91,5879.72,True,False
14,2011-12-16,98,715.08,True,False
14,2011-12-16,29,3450.4,True,False
14,2011-12-16,28,458.19,True,False
14,2011-12-16,36,2648.99,True,False
14,2011-12-16,26,9944.21,True,False
14,2011-12-16,27,857.49,True,False
14,2011-12-16,20,2627.5,True,False
14,2011-12-16,41,5954.72,True,False
14,2011-12-16,60,834.67,True,False
14,2011-12-16,1,31222.78,True,False
14,2011-12-16,3,11663.68,True,False
14,2011-12-16,5,24346.41,True,False
14,2011-12-16,7,43166.12,True,False
14,2011-12-16,8,52248.4,True,False
14,2011-12-16,9,11061.99,True,False
14,2011-12-16,10,19456.91,True,False
14,2011-12-16,11,28200.12,True,False
14,2011-12-16,4,10572.33,True,False
14,2011-12-16,13,10520.15,True,False
14,2011-12-16,25,9154.13,True,False
14,2011-12-16,12,2729.95,True,False
14,2011-12-16,24,7273.68,True,False
14,2011-12-16,23,3525.42,True,False
14,2011-12-16,22,5686.84,True,False
14,2011-12-16,19,1024.48,True,False
14,2011-12-16,22,5390.57,True,False
14,2011-12-16,18,38817.9,True,False
14,2011-12-16,17,14355.25,True,False
14,2011-12-16,16,1517.07,True,False
14,2011-12-16,14,4326.44,True,False
14,2011-12-23,33,2942.52,True,False
14,2011-12-23,30,1005.41,True,False
14,2011-12-23,30,2637.12,True,False
14,2011-12-23,31,7424.23,True,False
14,2011-12-23,30,4234.25,True,False
14,2011-12-23,34,9093.08,True,False
14,2011-12-23,42,6442.83,True,False
14,2011-12-23,38,12639.53,True,False
14,2011-12-23,41,2796.48,True,False
14,2011-12-23,44,2621.3,True,False
14,2011-12-23,54,502.72,True,False
14,2011-12-23,25,1557.75,True,False
14,2011-12-23,55,4612.17,True,False
14,2011-12-23,38,3274.23,True,False
14,2011-12-23,23,16837.17,True,False
14,2011-12-23,9,2606.55,True,False
14,2011-12-23,21,-8586.55,True,False
14,2011-12-23,20,3631.53,True,False
14,2011-12-23,19,1726.95,True,False
14,2011-12-23,18,28224.29,True,False
14,2011-12-23,17,10868.16,True,False
14,2011-12-23,16,4197.18,True,False
14,2011-12-23,14,5432.46,True,False
14,2011-12-23,13,36851.5,True,False
14,2011-12-23,12,6581.77,True,False
14,2011-12-23,11,26627.18,True,False
14,2011-12-23,10,14179.49,True,False
14,2011-12-23,8,19726.77,True,False
14,2011-12-23,7,76587.65,True,False
14,2011-12-23,67,547.0,True,False
14,2011-12-23,23,4386.39,True,False
14,2011-12-23,98,129.0,True,False
14,2011-12-23,83,7644.73,True,False
14,2011-12-23,82,159.35,True,False
14,2011-12-23,97,25357.41,True,False
14,2011-12-23,94,2325.44,True,False
14,2011-12-23,91,22724.09,True,False
14,2011-12-23,97,7303.39,True,False
14,2011-12-23,90,2406.92,True,False
14,2011-12-23,87,2166.45,True,False
14,2011-12-23,6,5244.79,True,False
14,2011-12-23,79,354.91,True,False
14,2011-12-23,80,108965.59,True,False
14,2011-12-23,74,886.5,True,False
14,2011-12-23,67,1497.82,True,False
14,2011-12-23,54,11704.0,True,False
14,2011-12-23,58,814.0,True,False
14,2011-12-23,55,1427.0,True,False
14,2011-12-23,74,4259.1,True,False
14,2011-12-23,44,201.3,True,False
14,2011-12-23,36,1889.34,True,False
14,2011-12-23,28,57.05,True,False
14,2011-12-23,25,9238.66,True,False
14,2011-12-23,24,11681.3,True,False
14,2011-12-23,21,11648.9,True,False
14,2011-12-23,98,143.87,True,False
14,2011-12-23,98,2663.7,True,False
14,2011-12-23,97,16183.55,True,False
14,2011-12-23,97,636.08,True,False
14,2011-12-23,97,2620.98,True,False
14,2011-12-23,96,8999.8,True,False
14,2011-12-23,91,160.98,True,False
14,2011-12-23,45,5327.12,True,False
14,2011-12-23,90,5929.33,True,False
14,2011-12-23,36,1630.19,True,False
14,2011-12-23,5,37193.12,True,False
14,2011-12-23,87,6423.26,True,False
14,2011-12-23,3,5499.35,True,False
14,2011-12-23,10,13150.7,True,False
14,2011-12-23,9,16437.51,True,False
14,2011-12-23,8,23459.31,True,False
14,2011-12-23,7,129628.39,True,False
14,2011-12-23,6,12714.48,True,False
14,2011-12-23,5,57856.34,True,False
14,2011-12-23,4,18774.15,True,False
14,2011-12-23,3,13766.12,True,False
14,2011-12-23,2,88839.86,True,False
14,2011-12-23,1,41178.63,True,False
14,2011-12-23,98,7383.0,True,False
14,2011-12-23,98,3059.24,True,False
14,2011-12-23,93,789.95,True,False
14,2011-12-23,83,72.26,True,False
14,2011-12-23,11,17879.64,True,False
14,2011-12-23,79,32.48,True,False
14,2011-12-23,49,39.6,True,False
14,2011-12-23,44,507.99,True,False
14,2011-12-23,98,484.4,True,False
14,2011-12-23,90,8198.08,True,False
14,2011-12-23,87,8563.55,True,False
14,2011-12-23,90,2030.22,True,False
14,2011-12-23,83,465.88,True,False
14,2011-12-23,80,9166.74,True,False
14,2011-12-23,74,4188.54,True,False
14,2011-12-23,74,13.01,True,False
14,2011-12-23,46,27738.71,True,False
14,2011-12-23,32,2921.33,True,False
14,2011-12-23,27,1760.07,True,False
14,2011-12-23,4,37532.39,True,False
14,2011-12-23,55,8796.02,True,False
14,2011-12-23,12,3153.75,True,False
14,2011-12-23,2,48638.76,True,False
14,2011-12-23,14,42432.02,True,False
14,2011-12-23,2,54334.73,True,False
14,2011-12-23,13,10015.01,True,False
14,2011-12-23,1,10334.04,True,False
14,2011-12-23,97,854.98,True,False
