Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,_is_imputed
33,2011-12-02,55.0,3.701,11355.524,17294.426,1645.2837,5931.0703,23761.68,129.84598,8.839,0.0,False
33,2011-12-09,35.51,3.497,4594.889,0.9659798,10968.371,39.62927,2460.12,203.91809,6.906,0.0,False
33,2011-12-16,45.28,3.13,2260.9077,54.54456,1102.7941,1342.2345,6097.18,218.77629,7.12,0.0,False
33,2011-12-23,45.129999999999995,3.1245000000000003,1491.3058500000002,10011.936280000002,805.08245,1101.0837999999999,11744.975,214.22938499999998,6.631,0.5,True
33,2011-12-30,44.98,3.119,721.704,19969.328,507.3708,859.9331,17392.77,209.68248,6.142,1.0,False
33,2011-12-30,43.65,3.415,4506.091,10533.551,267.80396,4.0657654,1402.15,134.7183,7.959,1.0,False
34,2011-12-02,45.32,3.567,5296.6323,4.436167,3301.968,3504.5867,11894.64,129.84636,8.236,0.0,False
34,2011-12-02,41.46,3.38,4719.3926,10533.551,301.25378,1261.1332,17682.96,129.8946,7.694,0.0,False
34,2011-12-02,45.07,3.701,2211.8591,13473.636,3782.4795,799.6061,5995.51,129.84637,9.026,0.0,False
34,2011-12-09,49.22,3.212,6038.3696,70.630936,1801.7556,680.53815,1257.72,203.42876,6.583,0.0,False
34,2011-12-16,42.836666666666666,3.1893333333333334,5337.3439,4820.425290666666,1201.8487421999998,794.6134333333333,1270.4133333333334,206.38767333333334,7.791,0.0,True
34,2011-12-23,36.45333333333333,3.166666666666667,4636.3182,9570.219645333333,601.9418843999999,908.6887166666667,1283.1066666666666,209.34658666666667,8.999,0.0,True
34,2011-12-30,30.07,3.144,3935.2925,14320.014,2.0350266,1022.764,1295.8,212.3055,10.207,0.0,False
35,2011-12-02,43.31,3.699,9325.741,31.913645,504.47952,1130.2255,3055.91,148.69382,7.405,0.0,False
35,2011-12-02,44.19,3.397,2026.7844,42282.375,1103.5287,40.44374,369.53,130.8969,7.565,0.0,False
35,2011-12-09,51.07,3.614,6593.6714,3638.167,22262.893,1344.936,28664.92,215.29523,6.818,0.0,False
35,2011-12-16,44.13,3.394,6889.377,6081.682,4.5967097,24.681942,2005.78,137.52818,7.687,0.0,False
35,2011-12-23,35.59,3.611,6288.785,2.302053,18.372736,39.41132,4860.54,136.63666,5.512,0.0,False
35,2011-12-30,35.59,3.611,6288.785,2.302053,18.372736,39.41132,4860.54,136.63666,5.512,0.0,True
36,2011-12-02,43.37,3.622,214.1654,29113.836,123.690674,6116.731,1837.91,129.89394,7.596,0.0,False
36,2011-12-09,44.055,3.52975,1771.35255,22590.2615,135.5887555,5384.3574,1743.7800000000002,132.682785,7.5295000000000005,0.25,True
36,2011-12-16,44.739999999999995,3.4375,3328.5397,16066.687,147.48683699999998,4651.9838,1649.65,135.47163,7.463,0.5,True
36,2011-12-23,45.425,3.34525,4885.72685,9543.1125,159.3849185,3919.6102,1555.52,138.26047499999999,7.3965,0.75,True
36,2011-12-30,46.11,3.253,6442.914,3019.538,171.283,3187.2366,1461.39,141.04932,7.33,1.0,False
36,2011-12-30,38.52,3.123,812.3778,47158.125,129.24097,26.846535,2863.8,215.49658,6.748,1.0,False
36,2011-12-30,13.81,3.405,7372.6606,74050.805,26.475664,1121.4323,2304.87,216.82011,7.884,1.0,False
36,2011-12-30,38.96,3.292,4776.521,10533.551,2.1207454,894.9126,2938.65,129.90327,7.04,1.0,False
37,2011-12-02,49.96,3.511,5875.8535,10533.551,131.1159,616.5109,2900.68,129.85715,7.682,0.0,False
37,2011-12-09,47.39,3.5330000000000004,3227.0419500000003,5272.906559999999,82.4154785,753.8435999999999,2169.27,159.59939,8.2,0.0,True
37,2011-12-16,44.82,3.555,578.2304,12.26212,33.715057,891.1763,1437.86,189.34163,8.718,0.0,False
37,2011-12-23,47.28,3.392,1536.1172,1.747573,1046.156,8.3591795,1167.35,129.98996,7.463,0.0,False
37,2011-12-23,42.08,3.598,5584.199,508.769,2571.598,5235.228,3599.96,197.6655,6.749,0.0,False
37,2011-12-30,34.24,3.133,3397.9153,29191.385,1853.0315,1337.6158,1249.05,157.56459,7.515,1.0,False
38,2011-12-02,50.58,3.701,153.7473,103241.34,22.155281,6595.8193,29142.75,129.84596,11.435,0.0,False
38,2011-12-02,36.62,3.524,2808.7922,8.841294,193.73767,83.01628,793.47,171.9962,6.543,0.0,False
38,2011-12-02,44.04,3.584,4611.6523,78.20347,112.85572,293.004,22127.06,214.29282,9.303,0.0,False
38,2011-12-09,55.43,3.409,576.3719,8.142142,1059.9141,161.55713,955.91,213.35213,6.192,0.0,False
38,2011-12-16,52.715,3.2605,1966.4839499999998,35.793181000000004,545.839871,2677.360865,11483.09,171.65132499999999,6.5675,0.0,True
38,2011-12-23,50.0,3.112,3356.596,63.44422,31.765642,5193.1646,22010.27,129.95052,6.943,0.0,False
38,2011-12-30,50.0,3.112,3356.596,63.44422,31.765642,5193.1646,22010.27,129.95052,6.943,0.0,True
39,2011-12-02,55.07,3.154,3622.4153,6122.9126,503.94437,405.13635,11421.04,136.01514,6.056,0.0,False
39,2011-12-02,30.94,3.631,2694.399,5597.19,3745.7256,1382.1984,1591.54,129.85258,8.795,0.0,False
39,2011-12-09,37.160000000000004,3.5065,2993.4515,4198.4925051499995,2826.9461585,1047.17282675,1405.99,129.854645,8.92275,0.25,True
39,2011-12-16,43.38,3.3819999999999997,3292.504,2799.7950103,1908.166717,712.1472535,1220.44,129.85671,9.0505,0.5,True
39,2011-12-23,49.6,3.2575,3591.5564999999997,1401.0975154500002,989.3872754999998,377.12168025000005,1034.8899999999999,129.85877499999998,9.178249999999998,0.75,True
39,2011-12-30,55.82,3.133,3890.609,2.4000206,70.607834,42.096107,849.34,129.86084,9.306,1.0,False
39,2011-12-30,46.24,3.156,3771.1472,102165.42,160.61708,663.63696,1319.75,137.62563,8.299,1.0,False
39,2011-12-30,40.0,3.502,4679.6245,10533.551,3.5591116,1387.4832,408.12,217.78217,6.766,1.0,False
40,2011-12-02,48.76,3.16,94.116,93.382835,138.8623,2256.6797,5238.33,129.89441,8.994,0.0,False
40,2011-12-09,46.745,3.17625,708.819,23358.68462625,104.93077255,2300.1522250000003,5836.5025000000005,151.553875,8.625499999999999,0.25,True
40,2011-12-16,44.730000000000004,3.1925,1323.522,46623.9864175,70.9992451,2343.62475,6434.675,173.21334000000002,8.257,0.5,True
40,2011-12-23,42.715,3.20875,1938.225,69889.28820874999,37.06771764999999,2387.097275,7032.8475,194.872805,7.8885,0.75,True
40,2011-12-30,40.7,3.225,2552.928,93154.59,3.1361902,2430.5698,7631.02,216.53227,7.52,1.0,False
40,2011-12-30,27.68,3.134,9014.633,85843.125,203.3436,1312.7108,2455.44,221.07423,7.573,1.0,False
40,2011-12-30,56.9,3.623,2854.448,32095.072,0.9087836,33.445545,8866.89,217.60295,6.886,1.0,False
40,2011-12-30,42.45,3.108,1785.7896,19788.723,204.20642,8.597801,3282.17,217.60448,8.627,1.0,False
41,2011-12-02,13.93,3.117,161.5973,18.674568,46.626053,2188.407,23140.91,129.89902,8.376,0.0,False
41,2011-12-02,48.05,3.415,2749.9856,3.69621,1433.0714,19.560354,16747.77,129.99919,7.424,0.0,False
41,2011-12-02,35.8,3.701,1269.8363,28957.076,2414.7295,5396.996,3075.76,129.84596,7.401,0.0,False
41,2011-12-02,47.91,3.389,2834.5852,7.594558,1968.6078,3492.8293,466.1,213.89807,6.362,0.0,False
41,2011-12-09,38.78,3.212,10915.257,3424.6763,222.94043,5413.2095,2492.79,221.132,6.7,0.0,False
41,2011-12-16,38.78,3.212,10915.257,3424.6763,222.94043,5413.2095,2492.79,221.132,6.7,0.0,True
41,2011-12-23,38.78,3.212,10915.257,3424.6763,222.94043,5413.2095,2492.79,221.132,6.7,0.0,True
41,2011-12-30,38.78,3.212,10915.257,3424.6763,222.94043,5413.2095,2492.79,221.132,6.7,0.0,True
42,2011-12-02,49.17,3.477,6335.2803,108.99657,12829.269,6507.9785,17345.26,215.95853,8.574,0.0,False
42,2011-12-09,20.54,3.533,10110.804,74.19506,209.67644,6320.674,7016.96,216.5642,9.588,0.0,False
42,2011-12-09,43.47,3.135,4161.5186,49831.87,827.75574,202.27063,9489.6,206.29639,6.813,0.0,False
42,2011-12-09,48.07,3.118,56.372,6752.292,282.94424,75.47693,3958.02,222.96866,6.241,0.0,False
42,2011-12-16,47.86,3.16,3205.5264,4404.912,730.85925,3992.8564,262.67,136.62003,11.455,0.0,False
42,2011-12-23,47.86,3.16,3205.5264,4404.912,730.85925,3992.8564,262.67,136.62003,11.455,0.0,True
42,2011-12-30,47.86,3.16,3205.5264,4404.912,730.85925,3992.8564,262.67,136.62003,11.455,0.0,True
43,2011-12-02,55.84,3.434,6126.4917,80.29363,17371.66,1988.5494,21183.47,140.2898,7.465,0.0,False
43,2011-12-02,43.54,3.186,8441.019,16.638414,961.3188,610.12854,1747.84,135.39209,7.78,0.0,False
43,2011-12-02,24.29,3.265,635.0205,5.186872,19.149332,12.551181,9218.33,134.75508,7.31,0.0,False
43,2011-12-09,32.765,3.366,5553.236249999999,6.1102817,155.145986,106.29510549999999,8419.825,132.324605,7.433999999999999,0.0,True
43,2011-12-16,41.24,3.467,10471.452,7.0336914,291.14264,200.03903,7621.32,129.89413,7.558,0.0,False
43,2011-12-16,49.41,3.401,4101.6387,3.4539773,132.67465,7.780374,2145.87,168.70361,5.864,0.0,False
43,2011-12-23,49.41,3.401,4101.6387,3.4539773,132.67465,7.780374,2145.87,168.70361,5.864,0.0,True
43,2011-12-30,49.41,3.401,4101.6387,3.4539773,132.67465,7.780374,2145.87,168.70361,5.864,0.0,True
44,2011-12-02,44.1,3.701,5601.1367,176.29324,1661.3821,5008.451,16495.66,129.84596,8.234,0.0,False
44,2011-12-02,53.47,3.668,4964.6567,1.3969114,803.82336,3349.6382,15744.41,140.31053,5.686,0.0,False
44,2011-12-09,54.09,3.453,4202.7407,2.8743315,16712.418,4110.4155,1689.86,219.69588,7.452,0.0,False
44,2011-12-16,47.325,3.4175,6475.25035,131.35003575000002,8510.78175,2577.2189,931.645,179.16948,7.6185,0.0,True
44,2011-12-23,40.56,3.382,8747.76,259.82574,309.1455,1044.0223,173.43,138.64308,7.785,0.0,False
44,2011-12-30,29.32,3.35,5478.3887,11.025312,73.2079,2735.8074,3189.23,200.79689,8.023,1.0,False
