Dept,Weekly_Sales,IsHoliday,Store,Date
52,759.97,False,9,2011-12-02
41,34744.04,False,9,2011-12-02
23,72279.08,True,9,2011-12-30
97,13415.38,False,9,2011-12-02
18,7615.79,False,9,2011-12-16
31,11937.18,True,9,2011-12-30
97,2426.48,False,9,2011-12-16
38,14755.77,False,9,2011-12-09
12,1433.41,False,9,2011-12-16
19,4253.59,False,9,2011-12-16
92,18786.9,False,9,2011-12-23
5,14361.37,False,9,2011-12-09
11,1829.89,False,9,2011-12-02
82,4774.15,False,9,2011-12-09
33,27638.36,False,9,2011-12-02
38,1397.82,False,9,2011-12-16
5,50112.37,False,9,2011-12-09
24,64448.02,False,9,2011-12-02
12,20973.24,True,9,2011-12-30
58,4503.68,True,9,2011-12-30
91,7056.15,True,9,2011-12-30
16,1948.9,False,9,2011-12-02
85,6189.3,False,9,2011-12-16
59,1546.66,False,9,2011-12-02
34,139880.28,True,9,2011-12-30
87,5252.97,False,9,2011-12-16
9,339.07,False,9,2011-12-09
58,746.4,False,9,2011-12-16
55,1512.77,False,9,2011-12-02
12,15222.99,False,9,2011-12-02
58,207.96,False,9,2011-12-02
85,1345.12,False,9,2011-12-16
25,5138.4,False,9,2011-12-16
97,12989.45,False,9,2011-12-30
59,474.77,False,9,2011-12-02
31,784.43,False,9,2011-12-16
13,25543.74,False,9,2011-12-09
11,12.9,False,9,2011-12-02
35,1116.29,False,9,2011-12-02
97,1194.15,False,9,2011-12-16
45,235.05,False,9,2011-12-16
72,27528.23,False,9,2011-12-09
35,5451.81,False,9,2011-12-23
34,321.47,False,9,2011-12-09
11,41091.52,False,9,2011-12-09
11,9786.6,False,9,2011-12-02
97,39373.66,True,9,2011-12-30
33,12189.08,True,9,2011-12-30
2,90692.63,False,9,2011-12-16
35,14199.69,False,9,2011-12-23
99,401.19,False,9,2011-12-30
3,42.58,False,9,2011-12-16
91,2680.02,False,9,2011-12-02
29,3882.2,False,9,2011-12-02
87,7016.58,False,9,2011-12-02
1,6829.4,False,9,2011-12-09
94,76212.08,False,9,2011-12-23
46,3241.24,False,9,2011-12-16
80,2385.9,True,9,2011-12-30
54,1296.61,False,9,2011-12-02
25,38.18,False,9,2011-12-02
24,23130.76,False,9,2011-12-09
85,55386.9,False,9,2011-12-02
55,37950.93,False,9,2011-12-23
2,10059.92,False,9,2011-12-23
55,2293.03,False,9,2011-12-02
8,3222.05,True,9,2011-12-30
79,44173.96,False,9,2011-12-02
79,3181.08,True,9,2011-12-30
30,481.91,False,9,2011-12-16
5,31791.44,False,9,2011-12-16
29,869.77,False,9,2011-12-30
91,11349.04,True,9,2011-12-30
47,10513.92,True,9,2011-12-30
35,11109.02,False,9,2011-12-09
67,23.77,False,9,2011-12-16
19,4382.63,False,9,2011-12-09
27,5597.5,True,9,2011-12-30
46,20938.66,False,9,2011-12-16
34,13522.02,True,9,2011-12-30
48,9611.42,False,9,2011-12-16
98,14007.63,True,9,2011-12-30
36,16186.06,False,9,2011-12-09
33,1532.06,False,9,2011-12-02
48,27.48,False,9,2011-12-02
9,6924.95,False,9,2011-12-02
5,-13.05,True,9,2011-12-30
23,178.7,False,9,2011-12-09
97,8.42,True,9,2011-12-30
92,14374.53,False,9,2011-12-16
91,35086.3,True,9,2011-12-30
93,45884.29,False,9,2011-12-16
4,4636.15,False,9,2011-12-23
8,39509.24,False,9,2011-12-23
59,757.17,False,9,2011-12-02
37,11352.32,True,9,2011-12-30
19,7246.35,False,9,2011-12-23
32,32546.04,False,9,2011-12-16
10,110021.38,False,9,2011-12-16
13,34855.34,False,9,2011-12-16
13,4102.81,True,9,2011-12-30
4,7029.69,False,9,2011-12-16
93,177.84,False,9,2011-12-30
95,5200.62,False,9,2011-12-02
10,1607.48,False,9,2011-12-09
67,29977.23,False,9,2011-12-09
87,1073.73,False,9,2011-12-09
30,6046.7,False,9,2011-12-02
26,465.46,False,9,2011-12-23
12,19409.15,False,9,2011-12-23
44,20082.32,False,9,2011-12-02
92,17722.03,False,9,2011-12-02
29,11511.53,False,9,2011-12-30
59,23722.67,False,9,2011-12-16
14,42234.12,False,9,2011-12-23
22,4231.77,True,9,2011-12-30
5,313.44,False,9,2011-12-02
79,10084.15,False,9,2011-12-02
95,3202.1,True,9,2011-12-30
3,152.61,False,9,2011-12-23
7,515.5,False,9,2011-12-02
54,42334.8,False,9,2011-12-23
54,110.06,False,9,2011-12-09
87,23657.75,False,9,2011-12-02
81,5535.78,True,9,2011-12-30
18,67304.61,True,9,2011-12-30
47,41035.1,True,9,2011-12-30
23,2461.93,True,9,2011-12-30
7,46807.56,False,9,2011-12-02
1,6201.05,False,9,2011-12-02
23,6505.46,False,9,2011-12-23
4,37704.62,False,9,2011-12-02
29,15011.97,False,9,2011-12-09
81,4519.22,False,9,2011-12-02
2,3784.72,False,9,2011-12-02
55,882.43,False,9,2011-12-09
85,95812.88,False,9,2011-12-02
98,12823.73,False,9,2011-12-09
36,5059.17,False,9,2011-12-02
58,15507.21,False,9,2011-12-09
7,5804.73,True,9,2011-12-30
92,4974.15,True,9,2011-12-30
35,10286.73,False,9,2011-12-02
21,42848.5,True,9,2011-12-30
55,2783.02,True,9,2011-12-30
59,12855.81,False,9,2011-12-02
56,4131.5,False,9,2011-12-30
35,210.4,False,9,2011-12-09
93,107.18,False,9,2011-12-02
30,48.71,False,9,2011-12-02
98,2263.12,False,9,2011-12-09
71,55061.54,False,9,2011-12-23
97,10755.52,False,9,2011-12-16
7,3655.6,False,9,2011-12-02
85,44657.82,False,9,2011-12-16
80,32733.3,True,9,2011-12-30
24,2798.56,True,9,2011-12-30
17,2184.19,True,9,2011-12-30
1,22497.22,True,9,2011-12-30
8,11836.66,False,9,2011-12-23
34,2237.58,True,9,2011-12-30
40,13287.5,False,9,2011-12-02
17,54114.58,False,9,2011-12-09
24,8713.99,False,9,2011-12-02
38,1525.63,False,9,2011-12-02
37,18144.4,False,9,2011-12-02
60,20503.1,False,9,2011-12-16
85,5829.07,False,9,2011-12-23
10,28228.12,False,9,2011-12-23
21,6828.06,False,9,2011-12-16
31,3931.78,False,9,2011-12-02
71,4480.49,False,9,2011-12-02
46,272453.78,False,9,2011-12-09
60,40213.11,False,9,2011-12-16
31,2944.8,False,9,2011-12-16
23,12.93,True,9,2011-12-30
32,34505.38,False,9,2011-12-02
4,2186.54,False,9,2011-12-02
41,20149.12,False,9,2011-12-23
40,24214.68,False,9,2011-12-16
38,7100.63,True,9,2011-12-30
58,39612.6,False,9,2011-12-16
60,3201.51,False,9,2011-12-02
94,93267.09,False,9,2011-12-16
47,7554.97,False,9,2011-12-16
28,4.15,False,9,2011-12-09
11,15239.09,False,9,2011-12-02
59,12.16,False,9,2011-12-16
87,4642.5,False,9,2011-12-30
27,3.52,True,10,2011-12-30
94,4824.48,False,10,2011-12-16
94,7883.02,True,10,2011-12-30
49,3488.5,False,10,2011-12-02
85,62.66,False,10,2011-12-09
17,30796.0,False,10,2011-12-23
13,22331.18,False,10,2011-12-02
26,13903.32,False,10,2011-12-16
3,34.71,False,10,2011-12-02
42,2781.69,True,10,2011-12-30
59,3033.01,False,10,2011-12-09
25,2905.08,True,10,2011-12-30
60,49252.74,False,10,2011-12-16
92,97599.89,False,10,2011-12-09
74,1438.41,False,10,2011-12-02
34,13469.02,False,10,2011-12-02
83,1957.82,True,10,2011-12-30
95,3520.96,False,10,2011-12-23
7,70528.89,False,10,2011-12-02
59,131799.31,False,10,2011-12-16
17,36060.74,True,10,2011-12-30
28,368.53,False,10,2011-12-02
1,31260.93,False,10,2011-12-02
94,333.06,False,10,2011-12-02
4,57965.88,False,10,2011-12-23
56,37785.48,False,10,2011-12-16
74,-9.05,False,10,2011-12-23
72,311.98,False,10,2011-12-02
11,12036.37,False,10,2011-12-16
26,2233.72,False,10,2011-12-02
82,4117.12,False,10,2011-12-23
67,9242.89,True,10,2011-12-30
28,23496.69,False,10,2011-12-23
42,12.96,False,10,2011-12-02
8,12.22,True,10,2011-12-30
40,8593.93,False,10,2011-12-23
56,8566.33,False,10,2011-12-16
21,41692.02,False,10,2011-12-09
18,45698.65,False,10,2011-12-16
98,42565.28,False,10,2011-12-02
13,48400.19,True,10,2011-12-30
13,14518.68,False,10,2011-12-02
36,284.43,True,10,2011-12-30
32,18313.3,False,10,2011-12-02
17,156.56,False,10,2011-12-16
46,1114.43,True,10,2011-12-30
92,22243.66,False,10,2011-12-16
26,17817.43,False,10,2011-12-16
21,63454.38,False,10,2011-12-16
33,11763.42,False,10,2011-12-09
18,14602.87,False,10,2011-12-16
95,7197.37,False,10,2011-12-30
17,43593.66,True,10,2011-12-30
58,3538.16,False,10,2011-12-09
90,3990.31,False,10,2011-12-02
2,68194.36,False,10,2011-12-09
23,15126.9,False,10,2011-12-23
55,7783.21,True,10,2011-12-30
96,531.48,False,10,2011-12-16
4,23336.6,True,10,2011-12-30
5,85030.39,False,10,2011-12-09
49,10436.86,False,10,2011-12-23
17,11200.22,False,10,2011-12-16
13,2956.88,False,10,2011-12-02
90,19.82,False,10,2011-12-16
47,587.23,True,10,2011-12-30
5,357.16,False,10,2011-12-30
94,93931.52,False,10,2011-12-16
6,46124.68,False,10,2011-12-16
55,11061.58,False,10,2011-12-23
6,1125.15,False,10,2011-12-02
96,93705.93,False,10,2011-12-02
74,669.14,False,10,2011-12-02
20,17132.94,False,10,2011-12-02
98,5453.89,True,10,2011-12-30
60,7585.33,True,10,2011-12-30
25,2538.23,False,10,2011-12-16
19,19431.93,False,10,2011-12-23
34,33388.58,False,10,2011-12-16
36,28403.05,False,10,2011-12-02
48,9509.96,False,10,2011-12-23
80,20768.61,True,10,2011-12-30
60,67706.04,False,10,2011-12-16
7,931.72,True,10,2011-12-30
97,44900.99,True,10,2011-12-30
80,55033.96,False,10,2011-12-02
34,2701.73,False,10,2011-12-16
25,18266.18,False,10,2011-12-16
30,6644.28,False,10,2011-12-30
49,23293.62,False,10,2011-12-02
20,3337.85,False,10,2011-12-09
90,12942.16,False,10,2011-12-16
90,38637.08,False,10,2011-12-09
58,11081.33,True,10,2011-12-30
82,43382.26,False,10,2011-12-02
34,227.25,False,10,2011-12-16
33,14570.11,False,10,2011-12-23
6,50.74,False,10,2011-12-16
31,55712.34,False,10,2011-12-02
22,44118.53,False,10,2011-12-16
79,7984.7,False,10,2011-12-02
85,10.02,False,10,2011-12-09
79,48194.14,False,10,2011-12-09
33,14091.22,True,10,2011-12-30
1,5404.88,True,10,2011-12-30
5,689.3,True,10,2011-12-30
52,9298.2,False,10,2011-12-23
74,7639.63,False,10,2011-12-16
28,11516.91,False,10,2011-12-16
21,5510.52,False,10,2011-12-02
52,264.31,False,10,2011-12-16
10,6479.98,True,10,2011-12-30
16,27279.79,False,10,2011-12-16
55,4.31,False,10,2011-12-02
10,1734.01,True,10,2011-12-30
90,44747.93,False,10,2011-12-09
1,23043.65,False,10,2011-12-09
22,4485.36,False,10,2011-12-16
58,6877.81,False,10,2011-12-09
96,20718.27,False,10,2011-12-23
72,27074.15,False,10,2011-12-16
95,120757.03,True,10,2011-12-30
98,32167.08,True,10,2011-12-30
99,21.49,False,10,2011-12-16
29,9319.7,False,10,2011-12-16
29,23740.12,False,10,2011-12-16
7,17089.86,False,10,2011-12-09
99,12.32,False,10,2011-12-02
24,36963.05,False,10,2011-12-09
21,2113.22,False,10,2011-12-16
24,2683.11,True,10,2011-12-30
55,48365.8,False,10,2011-12-09
91,89.29,False,10,2011-12-02
2,5568.35,False,10,2011-12-16
40,30820.21,False,10,2011-12-02
28,20266.93,False,10,2011-12-16
80,145.24,False,10,2011-12-02
7,7223.31,False,10,2011-12-09
95,110269.86,True,10,2011-12-30
42,2787.2,False,10,2011-12-02
42,19926.9,False,10,2011-12-02
13,38327.08,False,10,2011-12-23
56,58724.76,False,10,2011-12-16
80,2846.16,False,10,2011-12-23
21,17396.42,True,10,2011-12-30
6,13887.39,False,10,2011-12-02
40,2071.17,False,10,2011-12-09
82,55428.26,False,10,2011-12-23
20,8931.74,False,10,2011-12-02
11,392.63,False,10,2011-12-23
91,2778.91,False,10,2011-12-02
8,71668.82,False,10,2011-12-02
95,19895.86,True,10,2011-12-30
94,339.93,True,10,2011-12-30
79,3152.68,False,10,2011-12-16
16,2.23,False,10,2011-12-02
41,5879.78,False,10,2011-12-02
18,1459.67,False,10,2011-12-30
30,2621.0,False,10,2011-12-23
94,3031.3,False,10,2011-12-16
49,64244.76,False,10,2011-12-16
38,2504.43,False,10,2011-12-02
31,10101.78,False,10,2011-12-02
1,15419.72,False,10,2011-12-16
92,205.59,False,10,2011-12-23
12,4018.28,True,10,2011-12-30
16,17872.99,True,10,2011-12-30
56,71340.32,False,10,2011-12-16
58,4023.66,False,10,2011-12-02
77,5402.5,False,10,2011-12-16
21,21810.7,False,10,2011-12-02
6,3817.82,False,10,2011-12-16
26,48429.7,True,10,2011-12-30
22,3110.24,False,10,2011-12-02
5,4215.48,True,10,2011-12-30
94,12363.68,False,10,2011-12-09
79,9186.18,False,10,2011-12-16
24,2955.32,False,10,2011-12-02
98,9245.81,False,10,2011-12-02
46,6014.35,False,10,2011-12-23
81,44042.51,False,10,2011-12-16
33,413.05,False,10,2011-12-02
22,33188.52,False,10,2011-12-02
29,32.75,True,10,2011-12-30
5,44136.24,False,10,2011-12-02
13,2883.54,True,10,2011-12-30
93,20429.6,False,10,2011-12-02
52,9093.04,False,10,2011-12-09
67,68.32,True,10,2011-12-30
74,37233.03,False,10,2011-12-23
95,17271.85,False,10,2011-12-23
25,140.5,True,10,2011-12-30
80,12831.56,False,10,2011-12-02
12,9072.57,True,10,2011-12-30
3,47528.41,False,10,2011-12-16
56,15.41,True,10,2011-12-30
7,16978.92,False,10,2011-12-09
12,2840.61,False,10,2011-12-16
90,66093.76,False,10,2011-12-16
97,-442.47,False,10,2011-12-02
16,85529.52,False,10,2011-12-30
17,50111.77,False,10,2011-12-16
72,131.66,False,10,2011-12-09
94,48618.82,True,10,2011-12-30
29,9666.35,False,10,2011-12-16
91,27590.67,False,10,2011-12-23
36,52506.62,False,10,2011-12-16
41,2349.63,False,10,2011-12-09
11,65805.28,False,10,2011-12-02
1,72.53,False,10,2011-12-23
94,5799.16,False,10,2011-12-09
96,59047.16,False,10,2011-12-02
74,3952.19,False,10,2011-12-16
67,2864.52,True,10,2011-12-30
90,47831.9,False,10,2011-12-16
80,17055.64,False,10,2011-12-02
18,3426.17,False,10,2011-12-02
13,53897.37,False,10,2011-12-02
11,5189.79,True,10,2011-12-30
20,34403.78,False,10,2011-12-09
56,23170.43,False,10,2011-12-23
38,11836.82,False,10,2011-12-02
67,5430.49,False,10,2011-12-09
83,3871.87,False,10,2011-12-16
97,52415.06,False,10,2011-12-16
6,2917.18,False,10,2011-12-02
99,100620.21,False,10,2011-12-09
22,285.96,True,10,2011-12-30
83,12889.21,False,10,2011-12-09
17,10229.7,True,10,2011-12-30
5,1132.77,True,10,2011-12-30
58,30190.28,False,10,2011-12-23
81,3456.8,True,10,2011-12-30
93,12587.75,True,10,2011-12-30
83,2332.11,False,10,2011-12-16
79,2010.93,False,10,2011-12-02
6,6827.27,False,10,2011-12-09
98,707.23,False,10,2011-12-16
2,12252.14,False,10,2011-12-02
67,8609.07,False,10,2011-12-16
55,6635.57,False,10,2011-12-02
95,10433.98,False,10,2011-12-09
60,72143.0,False,10,2011-12-16
22,188.87,False,10,2011-12-02
32,891.58,False,10,2011-12-23
91,62534.26,False,10,2011-12-02
41,8677.68,False,10,2011-12-16
93,321.11,True,10,2011-12-30
30,14102.72,True,10,2011-12-30
20,13499.67,False,10,2011-12-09
93,815.78,False,10,2011-12-23
38,7227.72,False,10,2011-12-02
31,7673.82,False,10,2011-12-02
20,7635.26,False,10,2011-12-02
98,521.45,False,10,2011-12-02
59,54562.32,False,10,2011-12-09
9,1077.46,False,10,2011-12-02
17,9389.49,False,10,2011-12-02
55,15163.02,True,10,2011-12-30
96,40062.4,False,10,2011-12-02
33,9599.79,False,10,2011-12-23
95,55.13,False,10,2011-12-02
54,1213.79,True,10,2011-12-30
98,3843.76,False,10,2011-12-02
27,4123.4,False,10,2011-12-16
35,1574.95,True,10,2011-12-30
60,45.39,False,10,2011-12-16
20,23336.58,False,10,2011-12-16
80,15507.14,False,10,2011-12-09
19,178.66,False,10,2011-12-02
28,1016.51,True,10,2011-12-30
96,33992.81,False,10,2011-12-16
46,6198.97,True,10,2011-12-30
16,16774.3,False,10,2011-12-02
21,2547.02,False,10,2011-12-09
67,12944.98,False,10,2011-12-23
18,13468.02,False,10,2011-12-02
18,28857.58,False,10,2011-12-02
16,348.05,True,10,2011-12-30
22,1989.86,False,10,2011-12-02
12,10941.39,False,10,2011-12-02
22,29978.22,False,10,2011-12-23
27,7.43,False,10,2011-12-02
13,8783.24,False,10,2011-12-23
81,15371.62,False,10,2011-12-23
40,3561.65,False,10,2011-12-02
49,35.83,False,10,2011-12-16
37,27604.2,True,10,2011-12-30
35,324.23,False,10,2011-12-02
47,8151.43,True,10,2011-12-30
27,1822.76,False,10,2011-12-09
95,18199.72,False,10,2011-12-30
7,4738.96,False,10,2011-12-09
33,6587.33,False,10,2011-12-23
7,7450.37,True,10,2011-12-30
34,82090.06,False,10,2011-12-16
90,1593.4,False,10,2011-12-02
81,33.32,False,10,2011-12-14
67,53977.14,True,10,2011-12-30
92,1649.59,True,10,2011-12-30
59,12099.18,False,10,2011-12-28
26,61329.72,False,10,2011-12-02
85,32167.49,False,10,2011-12-09
91,32261.64,False,10,2011-12-02
23,13613.62,False,10,2011-12-23
97,52265.86,False,10,2011-12-16
22,238.54,True,10,2011-12-30
56,5628.66,False,10,2011-12-02
74,28160.17,False,10,2011-12-23
42,50.27,False,10,2011-12-23
26,13836.29,False,10,2011-12-02
80,25825.38,False,10,2011-12-02
59,26624.63,False,10,2011-12-30
38,908.19,False,10,2011-12-02
74,692.74,True,10,2011-12-30
27,5623.33,True,10,2011-12-30
87,43375.89,True,10,2011-12-30
5,42176.58,False,10,2011-12-09
71,6326.0,True,10,2011-12-30
90,16236.97,False,10,2011-12-09
87,10431.76,False,10,2011-12-23
36,7797.97,False,10,2011-12-23
79,26345.4,False,10,2011-12-16
4,65629.79,False,10,2011-12-09
80,1255.82,False,10,2011-12-16
79,43126.94,False,10,2011-12-09
10,5025.36,False,10,2011-12-16
95,55825.1,False,10,2011-12-09
2,20978.38,True,10,2011-12-30
19,1949.01,False,10,2011-12-02
72,58.32,False,10,2011-12-16
74,48882.62,False,10,2011-12-16
87,5878.23,True,10,2011-12-30
38,1718.37,False,10,2011-12-02
22,93261.72,False,10,2011-12-09
22,63858.7,False,10,2011-12-23
13,73.48,False,10,2011-12-02
37,2143.9,False,10,2011-12-16
28,22270.75,False,10,2011-12-02
54,870.39,False,10,2011-12-16
83,23579.9,False,10,2011-12-16
28,1654.62,False,10,2011-12-09
14,4161.27,False,10,2011-12-02
12,47643.9,True,10,2011-12-30
94,4453.4,False,10,2011-12-16
36,965.18,False,10,2011-12-02
16,301852.9,False,10,2011-12-23
28,8085.61,False,10,2011-12-09
56,7599.51,False,10,2011-12-02
41,13676.96,False,10,2011-12-02
92,-5.05,True,10,2011-12-30
71,1597.92,False,10,2011-12-23
54,23163.0,False,10,2011-12-16
24,7814.85,True,10,2011-12-30
50,57489.04,True,10,2011-12-30
38,405.31,False,10,2011-12-16
54,58998.22,False,10,2011-12-23
1,22510.01,True,10,2011-12-30
58,118353.91,True,11,2011-12-30
36,26186.64,False,11,2011-12-09
82,37130.74,False,11,2011-12-23
67,1530.7,False,11,2011-12-02
32,4659.08,False,11,2011-12-09
60,9550.58,False,11,2011-12-09
1,22968.97,False,11,2011-12-02
17,45126.89,False,11,2011-12-23
94,5126.0,True,11,2011-12-30
9,8455.9,False,11,2011-12-09
36,32470.62,False,11,2011-12-30
13,3285.92,False,11,2011-12-13
74,327.94,False,11,2011-12-02
91,4083.54,False,11,2011-12-16
23,659.12,False,11,2011-12-16
81,3777.57,False,11,2011-12-02
92,34006.54,False,11,2011-12-16
2,24.64,False,11,2011-12-02
67,108.44,True,11,2011-12-30
4,22691.74,False,11,2011-12-09
38,20072.18,False,11,2011-12-16
60,227.25,False,11,2011-12-23
16,13893.9,False,11,2011-12-16
17,61703.08,True,11,2011-12-30
85,1561.25,False,11,2011-12-02
67,32185.15,False,11,2011-12-16
7,10844.48,True,11,2011-12-30
55,12694.75,True,11,2011-12-30
23,68802.02,True,11,2011-12-30
45,1242.84,False,11,2011-12-02
97,12216.86,False,11,2011-12-09
16,19.45,False,11,2011-12-02
80,62738.06,False,11,2011-12-16
33,11369.05,False,11,2011-12-02
40,11057.89,False,11,2011-12-16
98,18313.84,False,11,2011-12-09
85,18649.49,False,11,2011-12-09
14,16440.2,False,11,2011-12-02
74,29589.81,False,11,2011-12-16
17,49.0,False,11,2011-12-02
18,6635.33,True,11,2011-12-30
22,15.77,True,11,2011-12-30
9,20052.61,False,11,2011-12-02
11,102443.25,False,11,2011-12-16
24,5118.71,False,11,2011-12-23
44,3067.3,False,11,2011-12-09
45,3965.04,False,11,2011-12-16
72,3349.5,False,11,2011-12-09
28,75718.22,False,11,2011-12-16
87,41.31,True,11,2011-12-30
60,3741.26,True,11,2011-12-30
98,45409.2,True,11,2011-12-30
16,6595.45,False,11,2011-12-02
90,376.07,False,11,2011-12-16
55,7262.22,False,11,2011-12-02
13,4101.7,False,11,2011-12-02
98,1151.57,True,11,2011-12-30
5,29785.53,False,11,2011-12-09
87,1419.81,False,11,2011-12-02
74,9821.58,False,11,2011-12-23
40,28175.05,True,11,2011-12-30
11,6535.25,True,11,2011-12-30
96,4945.45,True,11,2011-12-30
2,62182.68,False,11,2011-12-02
42,114.6,True,11,2011-12-30
59,13394.85,False,11,2011-12-16
9,25465.88,False,11,2011-12-30
44,5433.02,False,11,2011-12-02
85,1375.33,False,11,2011-12-23
28,4269.63,False,11,2011-12-16
72,32034.71,False,11,2011-12-16
60,90260.74,False,11,2011-12-16
25,34572.44,False,11,2011-12-16
24,10293.32,False,11,2011-12-09
42,11935.21,True,11,2011-12-30
17,929.33,False,11,2011-12-09
42,5139.88,False,11,2011-12-23
56,8544.76,False,11,2011-12-09
32,20783.46,False,11,2011-12-02
9,8984.6,False,11,2011-12-16
5,52391.22,False,11,2011-12-16
49,1738.4,False,11,2011-12-16
56,9.66,False,11,2011-12-23
31,295.83,False,11,2011-12-02
17,45585.99,False,11,2011-12-23
54,65.56,False,11,2011-12-16
31,31354.22,False,11,2011-12-16
24,8686.41,False,11,2011-12-02
1,702.64,False,11,2011-12-02
72,43549.02,False,11,2011-12-16
93,-728.33,False,11,2011-12-02
87,703.98,False,11,2011-12-02
56,12.11,False,11,2011-12-02
95,5398.6,False,11,2011-12-09
28,9557.01,False,11,2011-12-23
22,13950.87,False,11,2011-12-02
3,5088.18,False,11,2011-12-23
54,13392.35,False,11,2011-12-09
10,763.13,False,11,2011-12-09
21,30505.47,False,11,2011-12-09
32,1098.45,False,11,2011-12-16
35,8408.49,False,11,2011-12-02
52,18767.66,False,11,2011-12-09
59,13549.82,False,11,2011-12-16
71,19108.48,False,11,2011-12-02
91,12031.76,True,11,2011-12-30
12,25568.38,False,11,2011-12-16
60,3947.04,False,11,2011-12-16
9,54514.8,False,11,2011-12-09
6,94164.98,True,11,2011-12-30
27,1572.61,True,11,2011-12-30
35,5090.67,False,11,2011-12-09
56,2401.67,True,11,2011-12-30
23,976.48,False,11,2011-12-16
81,14.63,False,11,2011-12-02
3,2383.3,False,11,2011-12-23
37,62754.74,False,11,2011-12-30
35,299.04,False,11,2011-12-16
6,4324.96,False,11,2011-12-02
3,383.09,True,11,2011-12-30
20,34102.13,False,11,2011-12-16
1,34508.6,True,11,2011-12-30
27,15695.41,False,11,2011-12-02
74,5047.09,False,11,2011-12-16
16,10815.52,False,11,2011-12-16
93,4328.9,False,11,2011-12-23
20,2230.4,False,11,2011-12-02
18,61503.84,False,11,2011-12-16
13,7923.17,True,11,2011-12-30
1,40410.8,False,11,2011-12-16
58,36279.09,False,11,2011-12-16
82,45683.86,False,11,2011-12-23
22,2198.11,False,11,2011-12-02
46,21550.98,False,11,2011-12-23
95,3239.01,False,11,2011-12-02
67,1135.47,False,11,2011-12-02
56,1.71,False,11,2011-12-02
42,2569.29,False,11,2011-12-09
60,2397.4,False,11,2011-12-02
46,18153.49,False,11,2011-12-30
4,36738.61,False,11,2011-12-09
46,885.59,False,11,2011-12-16
20,452.89,False,11,2011-12-16
52,874.03,True,11,2011-12-30
34,5742.07,False,11,2011-12-23
2,92.34,False,11,2011-12-16
23,18178.34,False,11,2011-12-16
91,5729.73,False,11,2011-12-02
13,4068.08,False,11,2011-12-02
14,5233.59,False,11,2011-12-09
80,18428.25,False,11,2011-12-30
94,7571.91,False,11,2011-12-09
22,41.18,False,11,2011-12-09
85,472.81,False,11,2011-12-16
13,14638.76,False,11,2011-12-09
28,179403.12,False,11,2011-12-16
12,3731.15,False,11,2011-12-16
54,20659.45,False,11,2011-12-02
96,8844.05,True,11,2011-12-30
11,8501.96,False,11,2011-12-02
9,1117.13,False,11,2011-12-23
23,42608.06,False,11,2011-12-16
35,25900.1,False,11,2011-12-09
81,7546.62,False,11,2011-12-23
33,62652.8,False,11,2011-12-09
40,4954.55,False,11,2011-12-02
87,9292.56,False,11,2011-12-09
46,29983.37,False,11,2011-12-16
79,20036.54,False,11,2011-12-09
99,33311.05,False,11,2011-12-09
90,74744.5,False,11,2011-12-09
98,47413.86,False,11,2011-12-02
29,12259.22,True,11,2011-12-30
17,34458.06,False,11,2011-12-02
99,6985.07,True,11,2011-12-30
4,77607.61,False,11,2011-12-09
19,10453.46,False,11,2011-12-23
98,20662.65,False,11,2011-12-23
30,118677.77,True,11,2011-12-30
55,1893.45,False,11,2011-12-23
38,132935.27,True,11,2011-12-30
14,2676.13,False,11,2011-12-16
28,58260.26,False,11,2011-12-09
26,23715.18,False,11,2011-12-23
94,1911.12,False,11,2011-12-02
95,52.01,False,11,2011-12-16
98,17092.33,False,11,2011-12-16
35,181820.45,False,11,2011-12-23
95,6380.4,True,11,2011-12-30
17,307.97,False,11,2011-12-02
67,23985.04,False,11,2011-12-09
40,24308.04,False,11,2011-12-16
26,37860.86,False,11,2011-12-09
11,11472.5,False,11,2011-12-16
99,595.48,False,11,2011-12-09
83,39574.41,False,11,2011-12-09
29,39618.54,False,11,2011-12-16
6,1333.48,False,11,2011-12-02
4,5089.04,False,11,2011-12-16
83,35150.72,True,11,2011-12-30
83,24723.27,False,11,2011-12-16
40,4091.11,False,11,2011-12-02
56,801.43,True,11,2011-12-30
38,49326.69,False,11,2011-12-09
12,13989.18,False,11,2011-12-02
1,2324.06,False,11,2011-12-02
14,36947.68,False,11,2011-12-09
31,257.52,False,11,2011-12-16
21,814.38,True,11,2011-12-30
67,15453.39,False,11,2011-12-09
4,24393.58,False,11,2011-12-16
40,11210.46,False,11,2011-12-09
9,18164.41,False,11,2011-12-02
93,454.04,True,11,2011-12-30
10,20344.2,False,11,2011-12-02
4,58568.28,False,11,2011-12-09
98,38702.6,False,11,2011-12-16
11,63804.89,False,11,2011-12-23
58,12541.89,False,11,2011-12-09
98,24855.18,False,11,2011-12-02
97,4718.31,False,11,2011-12-09
87,4551.35,False,11,2011-12-16
92,45169.43,False,11,2011-12-02
33,12411.86,True,11,2011-12-30
83,20529.14,False,11,2011-12-02
16,986.19,False,11,2011-12-02
21,35.09,False,11,2011-12-02
99,43786.02,False,11,2011-12-02
80,38707.02,True,11,2011-12-30
18,68564.98,False,11,2011-12-16
21,1436.68,False,11,2011-12-02
82,44118.19,False,11,2011-12-23
52,16558.55,True,11,2011-12-30
41,4925.14,True,11,2011-12-30
4,2185.5,False,11,2011-12-23
95,4327.92,False,11,2011-12-02
