Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,_is_imputed
43,2011-12-02,24.29,3.265,635.0205,5.186872,19.149332,12.551181,9218.33,134.75508,7.31,False,False
43,2011-12-09,,,,,,,,,,,True
43,2011-12-16,41.24,3.467,10471.452,7.0336914,291.14264,200.03903,7621.32,129.89413,7.558,False,False
43,2011-12-16,49.41,3.401,4101.6387,3.4539773,132.67465,7.780374,2145.87,168.70361,5.864,False,False
43,2011-12-23,,,,,,,,,,,True
43,2011-12-30,,,,,,,,,,,True
44,2011-12-02,44.1,3.701,5601.1367,176.29324,1661.3821,5008.451,16495.66,129.84596,8.234,False,False
44,2011-12-02,53.47,3.668,4964.6567,1.3969114,803.82336,3349.6382,15744.41,140.31053,5.686,False,False
44,2011-12-09,54.09,3.453,4202.7407,2.8743315,16712.418,4110.4155,1689.86,219.69588,7.452,False,False
44,2011-12-16,,,,,,,,,,,True
44,2011-12-23,40.56,3.382,8747.76,259.82574,309.1455,1044.0223,173.43,138.64308,7.785,False,False
44,2011-12-30,29.32,3.35,5478.3887,11.025312,73.2079,2735.8074,3189.23,200.79689,8.023,True,False
