Date,Dept,IsHoliday,Store,Weekly_Sales
2011-12-06,42,False,15709902,754.82
2011-12-25,2,False,15709902,22865.85
2011-12-25,44,False,15709902,-9.88
2011-12-18,71,False,15709902,12221.03
2011-12-14,81,True,15709902,15297.75
2011-12-11,7,True,15709902,1716.45
2011-12-02,96,False,15709902,399.45
2011-12-02,52,False,15709902,935.52
2011-12-07,49,False,15709902,706.86
2011-12-03,41,False,15709902,3981.2
2011-12-02,97,False,15709902,706.74
2011-12-02,25,False,15709902,14011.2
2011-12-14,96,False,15709902,-109.56
2011-12-02,30,False,15709902,6088.48
2011-12-02,74,False,15709902,-124.0
2011-12-05,11,True,15709902,16965.12
2011-12-21,56,True,15709902,4402.63
2011-12-25,92,False,15709902,4776.64
2011-12-02,34,False,15709902,35318.35
2011-12-12,59,True,15709902,3389.42
2011-12-13,83,False,15709902,10380.92
2011-12-19,79,False,15709902,602.92
2011-12-17,83,False,15709902,5600.67
2011-12-02,26,False,15709902,-261.71
2011-12-24,24,False,15709902,13487.35
2011-12-08,49,False,15709902,3267.69
2011-12-17,47,True,15709902,6118.49
2011-12-15,60,False,15709902,17803.37
2011-12-10,36,False,15709902,791.04
2011-12-05,85,False,15709902,53205.78
2011-12-02,97,False,15709902,842.8
2011-12-12,91,True,15709902,11207.08
2011-12-23,97,True,15709902,1443.09
2011-12-11,29,False,15709902,-180.88
2011-12-21,19,True,15709902,2222.26
2011-12-03,81,False,15709902,7746.35
2011-12-05,58,False,15709902,-21.9
2011-12-18,96,False,15709902,14334.11
2011-12-23,87,False,15709902,11719.44
2011-12-03,80,True,15709902,1822.41
2011-12-02,23,False,15709902,26508.41
2011-12-02,3,True,15709902,2881.07
2011-12-11,59,False,15709902,4450.89
2011-12-14,46,False,15709902,-261.3
2011-12-02,96,False,15709902,20894.0
2011-12-04,24,False,15709902,1548.0
2011-12-02,92,False,15709902,-147.13
2011-12-02,98,False,15709902,6140.65
2011-12-21,97,False,15709902,112.75
2011-12-11,87,False,15709902,802.22
2011-12-14,33,False,15709902,5088.97
2011-12-02,9,False,15709902,202.61
2011-12-02,97,False,15709902,486.06
2011-12-16,74,True,15709902,4127.94
2011-12-14,37,False,15709902,4452.47
2011-12-21,22,False,15709902,13005.46
2011-12-04,93,False,15709902,2211.09
2011-12-02,23,False,15709902,8138.24
2011-12-23,38,True,15709902,-193.11
2011-12-18,13,False,15709902,2761.39
2011-12-13,32,False,15709902,21.38
2011-12-08,85,False,15709902,9346.49
2011-12-08,16,False,15709902,25779.45
2011-12-18,22,True,15709902,7957.79
2011-12-16,9,False,15709902,2741.37
2011-12-02,11,False,15709902,4354.35
2011-12-05,4,False,15709902,4738.72
2011-12-10,3,False,15709902,795.39
2011-12-11,5,False,15709902,963.18
2011-12-22,26,False,15709902,330.76
2011-12-07,33,False,15709902,5602.92
2011-12-12,81,True,15709902,7053.66
2011-12-02,79,True,15709902,799.26
2011-12-10,22,False,15709902,711.83
2011-12-17,31,False,15709902,93.93
2011-12-18,54,False,15709902,2115.36
2011-12-10,12,False,15709902,7473.24
2011-12-09,60,False,15709902,-264.11
2011-12-04,67,False,15709902,5100.1
2011-12-11,19,False,15709902,18788.94
2011-12-19,98,True,15709902,2943.86
2011-12-05,58,False,15709902,1755.88
2011-12-22,19,True,15709902,13467.43
2011-12-23,55,True,15709902,1210.04
2011-12-18,31,False,15709902,36204.19
2011-12-07,24,False,15709902,6480.91
2011-12-07,14,False,15709902,3296.93
2011-12-07,79,False,15709902,1042.92
2011-12-09,92,True,15709902,589.94
2011-12-05,96,False,15709902,26826.58
2011-12-11,30,True,15709902,31853.0
2011-12-22,96,True,15709902,10557.72
2011-12-19,49,False,15709902,15218.32
2011-12-23,28,True,15709902,-268.58
2011-12-18,74,False,15709902,13568.11
2011-12-02,72,False,15709902,13152.69
2011-12-10,55,False,15709902,949.99
2011-12-12,2,False,15709902,3398.62
2011-12-15,90,True,15709902,15986.54
2011-12-24,24,False,15709902,984.56
2011-12-22,14,True,15709902,39986.08
2011-12-15,18,False,15709902,969.67
2011-12-02,91,False,15709902,2727.27
2011-12-02,95,False,15709902,-256.86
2011-12-04,41,False,15709902,-150.58
2011-12-25,13,False,15709902,8282.47
2011-12-05,98,False,15709902,7280.48
2011-12-07,85,False,15709902,3559.58
2011-12-09,52,True,15709902,1800.72
2011-12-14,24,False,15709902,-132.02
2011-12-23,60,True,15709902,37651.84
2011-12-20,32,False,15709902,2166.83
2011-12-08,83,False,15709902,2789.93
2011-12-18,74,False,15709902,14502.27
2011-12-22,27,True,15709902,4362.49
2011-12-02,22,False,15709902,8832.99
2011-12-02,82,False,15709902,3434.4
2011-12-02,41,False,15709902,2223.71
2011-12-12,6,False,15709902,1923.7
2011-12-06,92,False,15709902,2170.68
2011-12-02,72,False,15709902,278.93
2011-12-12,28,False,15709902,11667.09
2011-12-07,31,False,15709902,4515.13
2011-12-02,35,False,15709902,1804.17
2011-12-06,40,False,15709902,6226.25
2011-12-02,56,True,15709902,1000.48
2011-12-22,74,True,15709902,2180.8
2011-12-02,41,False,15709902,4833.57
2011-12-02,80,False,15709902,2298.86
2011-12-21,90,False,15709902,149.63
2011-12-25,4,True,15709902,7586.24
2011-12-02,95,False,15709902,4422.82
2011-12-03,2,False,15709902,23552.53
2011-12-20,1,True,15709902,3038.76
2011-12-02,90,False,15709902,-111.81
2011-12-16,8,False,15709902,9979.75
2011-12-14,97,False,15709902,10458.2
2011-12-05,26,True,15709902,3832.51
2011-12-11,98,False,15709902,299.17
2011-12-12,98,False,15709902,19975.93
2011-12-23,90,True,15709902,9057.01
2011-12-02,8,False,15709902,1334.6
2011-12-12,59,False,15709902,7532.51
2011-12-19,94,False,15709902,2352.08
2011-12-19,36,False,15709902,14737.8
2011-12-15,52,False,15709902,13694.8
2011-12-02,74,False,15709902,22488.51
2011-12-02,41,False,15709902,-105.78
2011-12-02,95,False,15709902,15704.93
2011-12-17,91,True,15709902,1517.72
2011-12-13,91,False,15709902,267.22
2011-12-06,59,False,15709902,-241.61
2011-12-10,17,False,15709902,2599.52
2011-12-07,42,False,15709902,2343.89
2011-12-06,82,False,15709902,10436.92
2011-12-06,58,False,15709902,4133.84
2011-12-05,52,False,15709902,5555.97
2011-12-04,90,False,15709902,3811.98
2011-12-24,31,False,15709902,695.08
2011-12-18,26,False,15709902,3753.97
2011-12-23,55,True,5089766,1175.92
2011-12-21,74,True,5089766,3606.39
2011-12-02,32,False,5089766,7500.39
2011-12-24,56,True,5089766,14831.56
2011-12-26,28,False,5089766,7670.88
2011-12-08,80,False,5089766,40069.81
2011-12-29,90,True,5089766,10479.43
2011-12-21,34,False,5089766,37897.68
2011-12-24,7,True,5089766,4482.65
2011-12-13,8,False,5089766,7992.63
2011-12-16,9,True,5089766,35932.5
2011-12-14,19,False,5089766,4644.23
2011-12-11,30,False,5089766,8497.36
2011-12-20,67,True,5089766,22868.48
2011-12-04,44,False,5089766,42391.45
2011-12-14,96,False,5089766,2793.1
2011-12-06,25,False,5089766,27589.34
2011-12-13,80,False,5089766,24545.92
2011-12-08,87,False,5089766,27518.85
2011-12-28,27,True,5089766,4688.59
2011-12-29,40,True,5089766,275.84
2011-12-05,40,False,5089766,12192.72
2011-12-21,31,True,5089766,15584.31
2011-12-06,10,True,5089766,6317.46
2011-12-15,52,False,5089766,27208.11
2011-12-03,95,False,5089766,31750.19
2011-12-10,72,False,5089766,1687.5
2011-12-09,98,True,5089766,23249.19
2011-12-25,49,True,5089766,2490.91
2011-12-08,98,False,5089766,11569.94
2011-12-21,21,True,5089766,21289.53
2011-12-02,97,False,5089766,119.94
2011-12-13,92,False,5089766,7.53
2011-12-02,67,False,5089766,15712.63
2011-12-05,37,False,5089766,1452.21
2011-12-29,11,True,5089766,19614.47
2011-12-12,11,False,5089766,411.8
2011-12-21,13,False,5089766,5281.39
2011-12-19,97,True,5089766,4632.05
2011-12-08,82,False,5089766,69136.1
2011-12-29,42,True,5089766,23662.46
2011-12-15,71,True,5089766,295.13
2011-12-24,72,False,5089766,3503.23
2011-12-22,93,False,5089766,36449.13
2011-12-09,52,False,5089766,21810.96
2011-12-29,40,True,5089766,353.58
2011-12-08,20,False,5089766,11225.98
2011-12-29,36,False,5089766,2431.46
2011-12-04,21,False,5089766,30570.11
2011-12-20,49,False,5089766,66467.49
2011-12-29,87,True,5089766,1557.96
2011-12-28,60,True,5089766,1882.76
2011-12-06,60,False,5089766,55546.05
2011-12-02,18,False,5089766,23173.21
2011-12-23,82,False,5089766,12907.83
2011-12-13,7,False,5089766,7894.5
2011-12-21,95,False,5089766,28179.88
2011-12-14,18,False,5089766,3837.27
2011-12-28,96,False,5089766,10005.46
2011-12-25,85,False,5089766,14632.93
2011-12-12,82,False,5089766,14825.18
2011-12-28,91,False,5089766,1234.56
2011-12-08,92,False,5089766,643.34
2011-12-18,41,True,5089766,6563.75
2011-12-04,27,False,5089766,5687.42
2011-12-19,12,True,5089766,21575.91
2011-12-24,32,True,5089766,2272.3
2011-12-29,46,True,5089766,30825.99
2011-12-21,9,True,5089766,2422.97
2011-12-17,54,False,5089766,7533.22
2011-12-08,6,False,5089766,31519.36
2011-12-27,54,False,5089766,19592.38
2011-12-22,31,True,5089766,658.14
2011-12-26,21,False,5089766,13526.13
2011-12-15,46,False,5089766,25764.33
2011-12-26,74,True,5089766,25071.63
2011-12-16,93,False,5089766,1154.21
2011-12-18,38,False,5089766,5852.23
2011-12-20,21,False,5089766,11060.96
2011-12-15,26,False,5089766,56932.67
2011-12-11,29,False,5089766,4663.34
2011-12-04,1,False,5089766,5735.74
2011-12-02,31,False,5089766,7589.46
2011-12-14,87,False,5089766,3351.57
2011-12-02,58,False,5089766,3609.55
2011-12-20,28,True,5089766,12665.1
2011-12-13,36,False,5089766,3814.43
2011-12-11,81,False,5089766,7294.71
2011-12-03,24,False,5089766,7484.77
2011-12-02,54,False,5089766,55428.24
2011-12-04,27,False,5089766,1135.49
2011-12-25,19,True,5089766,13308.4
2011-12-09,30,False,5089766,5652.24
2011-12-09,14,False,5089766,10727.74
2011-12-09,1,False,5089766,39850.46
2011-12-09,12,False,5089766,14187.09
2011-12-22,38,False,5089766,6430.92
2011-12-20,56,True,5089766,5791.93
2011-12-25,13,False,5089766,24998.47
2011-12-28,58,True,5089766,3330.93
2011-12-04,98,False,5089766,192.94
2011-12-21,58,True,5089766,1441.55
2011-12-19,97,False,5089766,6198.96
2011-12-07,71,False,5089766,7662.72
2011-12-22,34,False,5089766,18656.01
2011-12-13,14,False,5089766,48048.28
2011-12-23,31,True,5089766,375.29
2011-12-25,7,False,5089766,85293.81
2011-12-29,26,True,5089766,415.97
2011-12-28,28,True,5089766,1341.49
2011-12-03,34,False,5089766,42379.0
2011-12-21,6,False,5089766,68421.54
2011-12-29,49,True,5089766,5786.37
2011-12-05,30,False,5089766,30326.1
2011-12-22,16,False,5089766,9205.61
2011-12-02,35,False,5089766,108818.63
2011-12-29,25,True,5089766,4748.39
2011-12-07,19,False,5089766,15613.45
2011-12-24,74,True,5089766,1485.45
2011-12-03,32,False,5089766,2554.5
2011-12-08,44,False,5089766,47681.5
2011-12-21,27,False,5089766,1998.68
2011-12-06,9,False,5089766,5879.76
2011-12-28,72,False,5089766,24969.14
2011-12-26,28,True,5089766,3897.36
2011-12-28,16,True,5089766,5630.17
2011-12-02,20,False,5089766,1499.83
2011-12-02,90,False,5089766,32407.41
2011-12-29,36,True,5089766,17831.81
2011-12-11,12,False,5089766,3801.14
2011-12-07,90,False,5089766,14187.36
2011-12-10,20,False,5089766,19061.0
2011-12-17,17,False,5089766,60456.69
2011-12-29,31,True,5089766,735.63
2011-12-20,28,False,5089766,21779.05
2011-12-29,28,True,5089766,22837.87
2011-12-29,67,True,5089766,3796.17
2011-12-20,80,True,5089766,1543.85
2011-12-11,34,False,5089766,1811.07
2011-12-21,42,False,5089766,17024.28
2011-12-26,82,True,5089766,774.16
2011-12-12,18,False,5089766,12413.79
2011-12-07,8,False,5089766,27265.23
2011-12-28,91,False,5089766,5421.16
2011-12-07,81,False,5089766,19533.97
2011-12-24,20,False,5089766,5364.26
2011-12-15,91,False,5089766,12139.25
2011-12-04,56,False,5089766,21255.19
2011-12-26,72,False,5089766,1086.62
2011-12-09,21,True,5089766,415.8
2011-12-02,59,False,5089766,5148.09
2011-12-23,74,False,5089766,27953.43
2011-12-23,42,False,5089766,2224.54
2011-12-07,97,False,5089766,1722.56
2011-12-03,8,False,5089766,9946.56
2011-12-15,6,True,5089766,70752.19
2011-12-10,35,False,5089766,93033.57
2011-12-27,72,True,5089766,454.03
2011-12-21,98,True,5089766,12451.68
2011-12-03,13,False,5089766,22135.9
2011-12-17,91,False,5089766,12826.44
2011-12-07,17,False,5089766,15456.75
2011-12-08,94,False,5089766,5001.85
2011-12-14,9,False,5089766,3114.25
2011-12-02,19,False,5089766,18755.98
2011-12-05,17,False,5089766,26818.36
2011-12-11,46,False,5089766,269.42
2011-12-22,67,False,5089766,3514.45
2011-12-17,81,False,5089766,9353.4
2011-12-25,59,True,5089766,40877.88
2011-12-04,55,False,5089766,2707.72
2011-12-15,30,False,5089766,2457.78
2011-12-20,52,False,5089766,3439.32
2011-12-20,97,True,5089766,36647.17
2011-12-13,44,True,5089766,1428.45
2011-12-19,28,False,5089766,22585.67
2011-12-29,30,False,5089766,21144.07
2011-12-23,94,False,5089766,5082.16
2011-12-17,9,False,5089766,2828.06
2011-12-04,32,False,5089766,6283.28
2011-12-16,41,False,5089766,3707.28
2011-12-02,28,False,5089766,18503.98
2011-12-17,6,False,5089766,3649.93
2011-12-21,71,False,5089766,25641.2
2011-12-07,6,False,5089766,1412.98
2011-12-05,48,False,5089766,18603.7
2011-12-03,23,False,5089766,1822.44
2011-12-28,92,False,5089766,25603.93
2011-12-26,41,True,5089766,8644.9
2011-12-27,19,True,5089766,8465.65
2011-12-02,31,False,5089766,72288.13
2011-12-28,42,False,5089766,6531.37
2011-12-03,13,False,5089766,26992.11
2011-12-06,23,False,5089766,4244.37
2011-12-26,25,False,5089766,10575.97
2011-12-12,79,False,5089766,191.5
2011-12-12,60,True,5089766,26617.63
2011-12-14,38,False,5089766,9655.3
2011-12-27,48,False,5089766,11039.24
2011-12-15,28,False,5089766,32642.78
2011-12-03,42,False,5089766,5660.03
2011-12-06,10,False,5089766,89065.42
2011-12-07,5,False,5089766,5228.26
2011-12-27,19,False,5089766,18009.56
2011-12-29,9,True,5089766,2631.29
2011-12-08,59,False,5089766,968.51
2011-12-29,91,True,5089766,4068.5
2011-12-07,19,False,5089766,20274.75
2011-12-11,34,False,5089766,1687.06
2011-12-14,7,False,5089766,27438.08
2011-12-17,17,True,5089766,22212.74
2011-12-25,30,False,5089766,5123.27
2011-12-03,49,False,5089766,55550.25
2011-12-19,97,False,5089766,8443.6
2011-12-10,29,False,5089766,12689.17
2011-12-17,52,False,5089766,137.17
2011-12-18,6,False,5089766,36681.52
2011-12-19,79,False,5089766,5377.73
2011-12-13,16,False,5089766,1013.98
2011-12-11,3,False,5089766,16066.31
2011-12-21,7,True,5089766,1486.78
2011-12-24,23,False,5089766,3056.99
2011-12-22,59,False,5089766,11064.67
2011-12-06,91,False,5089766,3373.44
2011-12-02,4,False,5089766,5525.92
2011-12-29,38,False,5089766,6653.43
2011-12-14,47,False,5089766,11695.16
2011-12-16,72,True,5089766,24738.28
2011-12-14,11,False,5089766,7473.09
2011-12-14,71,False,5089766,19439.86
2011-12-29,79,True,5089766,247.89
2011-12-22,90,False,5089766,7116.57
2011-12-02,45,False,5089766,2805.92
2011-12-14,17,False,5089766,20279.42
2011-12-12,79,False,5089766,46581.26
2011-12-26,81,True,5089766,14170.65
2011-12-06,90,False,5089766,10244.73
2011-12-02,80,False,5089766,17555.86
2011-12-03,94,False,5089766,16583.89
2011-12-13,97,False,5089766,4265.42
2011-12-09,94,False,5089766,5193.37
2011-12-11,67,True,5089766,2849.94
2011-12-08,46,False,5089766,15736.43
2011-12-27,28,False,5089766,12478.72
2011-12-27,34,False,5089766,2752.77
2011-12-05,67,False,5089766,5114.47
2011-12-10,58,False,5089766,2176.44
2011-12-18,38,False,5089766,6496.95
2011-12-11,83,False,5089766,18196.75
2011-12-17,38,False,5089766,109.35
2011-12-09,26,False,5089766,14449.67
2011-12-19,79,False,5089766,33033.18
2011-12-29,3,True,5089766,4766.81
2011-12-05,28,False,5089766,8140.44
2011-12-28,85,True,5089766,19279.19
2011-12-28,49,True,5089766,2883.45
2011-12-18,49,False,5089766,56869.29
2011-12-07,59,False,5089766,17899.18
2011-12-12,83,False,5089766,10267.66
2011-12-12,25,False,5089766,5007.52
2011-12-26,20,False,5089766,2412.13
2011-12-16,6,False,5089766,45758.46
2011-12-27,67,False,5089766,44608.41
2011-12-29,11,True,5089766,14938.77
2011-12-09,31,False,5089766,31090.44
2011-12-28,87,True,5089766,9.5
2011-12-20,26,False,5089766,24294.55
2011-12-20,28,False,5089766,24924.64
2011-12-07,32,False,5089766,5384.16
2011-12-16,97,False,5089766,9634.82
2011-12-28,21,False,5089766,23015.78
2011-12-16,74,True,5089766,4074.32
2011-12-29,91,True,5089766,49391.4
2011-12-06,80,False,5089766,5506.87
2011-12-03,10,False,5089766,11668.39
2011-12-02,6,False,5089766,619.0
2011-12-10,46,False,5089766,1101.43
2011-12-21,87,True,5089766,15641.29
2011-12-25,4,False,5089766,13551.27
2011-12-21,22,False,5089766,8829.3
2011-12-25,46,False,5089766,4826.93
2011-12-03,60,False,5089766,1677.92
2011-12-29,36,True,5089766,46680.63
2011-12-06,49,False,5089766,8537.41
2011-12-20,23,False,5089766,7664.95
2011-12-17,25,False,5089766,26844.06
2011-12-26,79,True,5089766,8441.39
2011-12-02,55,False,5089766,26393.44
2011-12-20,24,False,5089766,9122.23
2011-12-08,41,False,5089766,8928.69
2011-12-02,87,False,5089766,11278.2
2011-12-13,12,False,5089766,7539.88
2011-12-06,26,False,5089766,3479.01
2011-12-19,59,False,5089766,22204.65
2011-12-16,56,False,5089766,11656.12
2011-12-03,41,False,5089766,9317.93
2011-12-02,32,False,5089766,20988.92
2011-12-24,41,False,5089766,3658.03
2011-12-29,38,True,5089766,4044.06
2011-12-09,40,False,5089766,14590.08
2011-12-22,28,False,5089766,6564.81
2011-12-15,20,True,5089766,1940.8
2011-12-29,97,True,5089766,9450.08
2011-12-13,8,False,5089766,12334.42
2011-12-07,97,False,5089766,46939.3
2011-12-20,99,True,5089766,8026.18
2011-12-07,16,False,5089766,1546.59
2011-12-06,90,False,5089766,23992.23
2011-12-27,7,False,5089766,16793.23
2011-12-23,79,False,5089766,8970.44
2011-12-22,1,False,5089766,1990.37
2011-12-05,2,False,5089766,40943.02
2011-12-29,23,True,5089766,12664.16
2011-12-02,87,False,5089766,8271.95
2011-12-14,30,False,5089766,17209.04
2011-12-22,12,False,5089766,6171.29
2011-12-21,49,True,5089766,25630.2
2011-12-21,37,False,5089766,24476.24
2011-12-04,18,False,5089766,47514.39
2011-12-09,45,False,5089766,1470.86
2011-12-13,7,False,5089766,31332.22
2011-12-26,20,False,5089766,4077.7
2011-12-17,18,False,5089766,2276.61
2011-12-07,32,False,5089766,493.11
2011-12-13,82,False,5089766,8481.7
2011-12-23,52,False,5089766,6385.39
2011-12-08,18,False,5089766,24343.52
2011-12-19,34,False,5089766,10343.91
2011-12-07,32,False,5089766,15980.93
2011-12-24,21,False,5089766,8775.23
2011-12-22,71,True,5089766,2805.23
2011-12-15,67,False,5089766,10187.49
2011-12-02,72,False,5089766,2900.65
2011-12-17,38,False,5089766,4800.71
2011-12-04,35,False,5089766,37910.71
2011-12-06,31,False,5089766,339.01
2011-12-03,20,False,5089766,15617.57
2011-12-20,26,False,5089766,8413.6
2011-12-21,26,False,5089766,10551.13
2011-12-06,38,False,5089766,9478.55
2011-12-02,81,False,5089766,4564.93
2011-12-22,19,False,5089766,44746.97
2011-12-02,33,False,5089766,40592.02
2011-12-19,2,True,5089766,508.41
2011-12-15,83,False,5089766,440.72
2011-12-03,11,False,5089766,27382.27
2011-12-25,2,False,5089766,11931.37
2011-12-22,37,True,5089766,41835.41
2011-12-03,27,False,5089766,3467.72
2011-12-26,98,True,5089766,42306.34
2011-12-13,28,False,5089766,1759.3
2011-12-09,28,False,5089766,21692.07
2011-12-19,36,True,5089766,11540.13
2011-12-29,21,True,5089766,15865.27
2011-12-20,7,True,5089766,7659.51
2011-12-06,67,False,5089766,2198.35
2011-12-05,54,False,5089766,21059.81
2011-12-18,67,False,5089766,38982.08
2011-12-04,82,False,5089766,7471.35
2011-12-26,1,True,5089766,7889.89
2011-12-27,37,True,5089766,10428.91
2011-12-15,20,False,5089766,30.47
2011-12-06,55,False,5089766,4368.1
2011-12-08,17,False,5089766,14544.67
2011-12-28,27,True,5089766,25365.06
2011-12-19,97,False,5089766,6588.55
2011-12-04,81,False,5089766,3553.7
2011-12-02,33,False,5089766,8214.92
2011-12-13,92,False,5089766,1506.41
2011-12-05,47,False,5089766,15560.99
2011-12-27,92,False,5089766,30441.17
2011-12-24,38,True,5301261,2022.69
2011-12-24,56,False,5301261,4554.53
2011-12-19,46,False,5301261,3294.9
2011-12-21,36,False,5301261,18153.66
2011-12-15,18,False,5301261,11160.96
2011-12-09,80,False,5301261,23623.1
2011-12-27,46,True,5301261,24528.89
2011-12-11,25,False,5301261,35483.38
2011-12-23,4,False,5301261,10922.29
2011-12-03,10,False,5301261,6064.77
2011-12-19,6,False,5301261,40437.88
2011-12-09,20,False,5301261,3747.37
2011-12-06,33,False,5301261,5135.56
2011-12-19,48,False,5301261,21890.97
2011-12-10,55,False,5301261,23689.03
2011-12-05,96,False,5301261,414.9
2011-12-02,34,False,5301261,12577.56
2011-12-06,79,False,5301261,14320.45
2011-12-02,92,False,5301261,9801.62
2011-12-26,10,True,5301261,14685.5
2011-12-23,22,True,5301261,1178.02
2011-12-02,58,False,5301261,3317.17
2011-12-21,22,False,5301261,19368.71
2011-12-22,11,False,5301261,6403.78
2011-12-10,46,False,5301261,20145.98
2011-12-02,97,False,5301261,7802.53
2011-12-13,79,False,5301261,439.79
2011-12-23,98,False,5301261,11657.21
2011-12-26,30,True,5301261,5778.47
2011-12-02,98,False,5301261,2229.05
2011-12-21,12,False,5301261,27019.22
2011-12-02,98,False,5301261,-430.79
2011-12-24,92,True,5301261,-421.37
2011-12-07,87,False,5301261,3889.77
2011-12-09,52,False,5301261,110.75
2011-12-16,3,True,5301261,36932.37
2011-12-21,11,False,5301261,366.21
2011-12-10,10,False,5301261,6578.88
2011-12-26,95,False,5301261,4939.39
2011-12-05,82,False,5301261,40043.18
2011-12-24,18,True,5301261,40020.15
2011-12-26,58,False,5301261,172.27
2011-12-05,58,True,5301261,2544.14
2011-12-07,87,False,5301261,25701.76
2011-12-11,54,False,5301261,13797.77
2011-12-27,13,True,5301261,4671.72
2011-12-05,25,False,5301261,6661.28
2011-12-17,20,True,5301261,5646.14
2011-12-02,31,False,5301261,12497.73
2011-12-02,38,False,5301261,50162.66
2011-12-27,34,True,5301261,9986.45
2011-12-21,35,True,5301261,4365.85
2011-12-02,72,False,5301261,29265.81
2011-12-08,32,False,5301261,9621.77
2011-12-14,71,False,5301261,11541.12
2011-12-08,7,False,5301261,7481.78
2011-12-14,92,False,5301261,20412.77
2011-12-07,20,False,5301261,2908.8
2011-12-06,91,True,5301261,8213.69
2011-12-06,74,True,5301261,11404.54
2011-12-10,81,False,5301261,8305.98
2011-12-14,80,True,5301261,1362.38
2011-12-17,94,False,5301261,-212.71
2011-12-25,31,False,5301261,8825.58
2011-12-18,34,False,5301261,3194.74
2011-12-18,8,False,5301261,26059.94
2011-12-26,20,False,5301261,5512.25
2011-12-20,13,True,5301261,56634.45
2011-12-22,6,False,5301261,5224.6
2011-12-20,42,False,5301261,7471.85
2011-12-05,7,False,5301261,23952.49
2011-12-09,32,True,5301261,21566.14
2011-12-24,23,False,5301261,1385.69
2011-12-17,11,False,5301261,20124.31
2011-12-04,44,False,5301261,16873.36
2011-12-18,44,False,5301261,27620.49
2011-12-21,92,False,5301261,403.92
2011-12-12,33,False,5301261,5112.69
2011-12-04,18,False,5301261,9820.23
2011-12-07,22,False,5301261,45801.6
2011-12-02,35,False,5301261,1790.43
2011-12-02,2,False,5301261,2601.69
2011-12-02,60,False,5301261,789.21
2011-12-08,87,False,5301261,1170.86
2011-12-10,82,False,5301261,474.53
2011-12-21,20,False,5301261,15993.72
2011-12-03,41,False,5301261,1717.11
2011-12-02,85,False,5301261,1709.87
2011-12-02,38,False,5301261,1920.36
2011-12-02,81,False,5301261,19043.65
2011-12-06,41,False,5301261,-83.75
2011-12-18,10,False,5301261,19611.74
2011-12-08,35,False,5301261,3056.3
2011-12-03,19,False,5301261,6504.98
2011-12-02,2,False,5301261,25606.7
2011-12-02,18,False,5301261,7633.67
2011-12-15,29,False,5301261,7482.03
2011-12-22,42,False,5301261,6781.79
2011-12-06,8,False,5301261,28343.21
2011-12-26,29,True,5301261,8853.98
2011-12-22,98,False,5301261,-406.01
2011-12-23,44,False,5301261,1934.32
2011-12-12,96,True,5301261,2964.86
2011-12-04,81,False,5301261,2417.87
2011-12-02,30,False,5301261,13408.15
2011-12-08,13,False,5301261,40405.54
2011-12-25,21,False,5301261,1087.56
2011-12-02,4,False,5301261,82051.46
2011-12-26,5,True,5301261,7196.86
2011-12-26,11,True,5301261,6052.91
2011-12-02,52,False,5301261,17087.43
2011-12-02,5,False,5301261,58708.07
2011-12-26,20,True,5301261,17071.6
2011-12-12,34,False,5301261,19021.7
2011-12-13,10,False,5301261,11731.08
2011-12-02,79,False,5301261,36533.07
2011-12-27,2,True,5301261,38719.15
2011-12-05,24,False,5301261,9165.89
2011-12-26,47,True,5301261,3352.97
2011-12-18,46,False,5301261,781.37
2011-12-02,52,False,5301261,26450.25
2011-12-10,24,False,5301261,2027.98
2011-12-02,14,False,5301261,2490.46
2011-12-10,38,True,5301261,28636.48
2011-12-20,17,True,5301261,7575.86
2011-12-19,7,True,5301261,12619.81
2011-12-02,46,False,5301261,-302.78
2011-12-08,93,False,5301261,12157.54
2011-12-23,13,True,5301261,34755.34
2011-12-17,13,False,5301261,3967.78
2011-12-14,91,False,5301261,6738.55
2011-12-02,22,False,5301261,12042.91
2011-12-02,13,False,5301261,48685.54
2011-12-24,14,True,5301261,3386.19
2011-12-15,21,False,5301261,22660.34
2011-12-21,11,True,5301261,37829.51
2011-12-27,27,True,5301261,13546.37
2011-12-25,59,False,5301261,2115.64
2011-12-19,35,False,5301261,1272.43
2011-12-09,33,False,5301261,15091.77
2011-12-27,49,True,5301261,2989.32
2011-12-04,19,False,5301261,8812.69
2011-12-10,9,False,5301261,21927.76
2011-12-20,72,True,5301261,8140.07
2011-12-04,85,False,5301261,7897.79
2011-12-03,16,False,5301261,5641.33
2011-12-02,91,False,5301261,4651.4
2011-12-02,80,False,5301261,6392.24
2011-12-17,49,True,5301261,1493.19
2011-12-25,21,False,5301261,401.42
2011-12-02,87,False,5301261,249.8
2011-12-15,49,False,5301261,26655.05
2011-12-21,31,False,5301261,3425.82
2011-12-16,97,False,5301261,20.91
2011-12-02,16,False,5301261,3351.8
2011-12-13,4,False,5301261,69747.79
2011-12-04,33,False,5301261,66279.83
2011-12-25,41,True,5301261,1333.71
2011-12-25,97,True,5301261,10674.68
2011-12-04,21,False,5301261,11360.5
2011-12-17,85,False,5301261,9019.07
2011-12-12,19,False,5301261,11508.75
2011-12-18,95,False,5301261,1842.33
2011-12-06,10,False,5301261,2628.2
2011-12-02,35,False,5301261,5194.96
2011-12-02,27,False,5301261,10841.81
2011-12-20,49,False,5301261,-164.69
2011-12-17,54,False,5301261,3527.85
2011-12-19,72,False,5301261,7552.35
2011-12-18,35,False,5301261,43561.08
2011-12-12,74,False,5301261,519.07
